"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Siempre",0.425,0.235,0.303,0.15,0.211,0.543
"P09","Casi siempre",0.29,0.373,0.404,0.326,0.347,0
"P09","Casi nunca",0.166,0.295,0.167,0.421,0.346,0.199
"P09","Nunca, pero esta es una excepción",0.119,0.097,0.126,0.103,0.096,0.258
"P10","Muy buena",0.327,0.113,0.206,0.155,0.093,0.199
"P10","Buena",0.207,0.343,0.225,0.34,0.172,0
"P10","Ni buena ni mala",0.32,0.412,0.42,0.369,0.475,0.543
"P10","Mala",0.09,0.095,0.076,0.064,0.136,0
"P10","Muy mala",0.047,0.018,0,0.06,0.067,0.258
"P10","No sabe",0.009,0.019,0.073,0.012,0.057,0
"P11","Muy buena",0.462,0.142,0.255,0.235,0.144,0.404
"P11","Buena",0.209,0.485,0.233,0.381,0.296,0
"P11","Ni buena ni mala",0.163,0.299,0.445,0.256,0.364,0.258
"P11","Mala",0.104,0.036,0.032,0.076,0.098,0.139
"P11","Muy mala",0.053,0.026,0,0.047,0.068,0.199
"P11","No sabe",0.009,0.012,0.035,0.005,0.03,0
"P12","Muy de acuerdo",0.319,0.086,0.139,0.135,0.038,0
"P12","De acuerdo",0.211,0.33,0.218,0.271,0.093,0.199
"P12","Ni de acuerdo ni en desacuerdo",0.232,0.24,0.406,0.39,0.434,0.662
"P12","En desacuerdo",0.079,0.029,0.05,0.073,0.117,0.139
"P12","Muy en desacuerdo",0.096,0.024,0.004,0.042,0.147,0
"P12","No sabe",0.063,0.291,0.183,0.089,0.171,0
"P15","Mantenerla como en la actualidad aunque tenga que endeudarse la provincia",0.476,0.418,0.172,0.179,0.162,0
"P15","Negociar un nuevo acuerdo salarial qué pueda pagarse con los recursos de la provincia",0.362,0.403,0.547,0.477,0.474,0.603
"P15","Anularlo, porque es un privilegio que solo tienen los empleados estatales",0.085,0.13,0.134,0.221,0.277,0.139
"P15","No sabe",0.077,0.049,0.147,0.123,0.087,0.258
"P16","Muy de acuerdo",0.307,0.176,0.183,0.104,0.053,0
"P16","De acuerdo",0.14,0.194,0.128,0.219,0.112,0
"P16","Ni de acuerdo ni en desacuerdo",0.198,0.366,0.368,0.243,0.267,0.842
"P16","En desacuerdo",0.28,0.174,0.229,0.333,0.33,0.019
"P16","Muy en desacuerdo",0.052,0.054,0.045,0.086,0.187,0.139
"P16","No sabe",0.023,0.036,0.047,0.015,0.051,0
