"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Siempre",0.519,0.196,0.2,0.215,0.282,0.319
"P09","Casi siempre",0.193,0.372,0.384,0.372,0.309,0.298
"P09","Casi nunca",0.182,0.298,0.292,0.316,0.341,0.375
"P09","Nunca, pero esta es una excepción",0.106,0.134,0.124,0.097,0.068,0.008
"P10","Muy buena",0.48,0.115,0.175,0.101,0.102,0.023
"P10","Buena",0.251,0.382,0.255,0.237,0.142,0.254
"P10","Ni buena ni mala",0.24,0.296,0.466,0.452,0.39,0.45
"P10","Mala",0.025,0.088,0.071,0.133,0.168,0.072
"P10","Muy mala",0.004,0.008,0.017,0.056,0.167,0.015
"P10","No sabe",0,0.111,0.016,0.021,0.031,0.186
"P11","Muy buena",0.521,0.199,0.261,0.167,0.153,0.085
"P11","Buena",0.232,0.403,0.36,0.357,0.195,0.185
"P11","Ni buena ni mala",0.146,0.331,0.321,0.326,0.288,0.434
"P11","Mala",0.052,0.024,0.047,0.102,0.163,0.081
"P11","Muy mala",0.031,0.021,0,0.044,0.197,0
"P11","No sabe",0.018,0.022,0.011,0.004,0.004,0.215
"P12","Muy de acuerdo",0.497,0.125,0.108,0.095,0.022,0.006
"P12","De acuerdo",0.262,0.428,0.214,0.148,0.116,0.059
"P12","Ni de acuerdo ni en desacuerdo",0.109,0.211,0.46,0.432,0.261,0.318
"P12","En desacuerdo",0.016,0.045,0.045,0.127,0.17,0.052
"P12","Muy en desacuerdo",0.077,0,0.019,0.062,0.29,0.007
"P12","No sabe",0.039,0.191,0.154,0.136,0.141,0.558
"P15","Mantenerla como en la actualidad aunque tenga que endeudarse la provincia",0.458,0.238,0.229,0.234,0.291,0.164
"P15","Negociar un nuevo acuerdo salarial qué pueda pagarse con los recursos de la provincia",0.417,0.52,0.504,0.411,0.366,0.418
"P15","Anularlo, porque es un privilegio que solo tienen los empleados estatales",0.104,0.133,0.183,0.237,0.27,0.074
"P15","No sabe",0.021,0.109,0.084,0.118,0.073,0.344
"P16","Muy de acuerdo",0.519,0.232,0.095,0.079,0.084,0.025
"P16","De acuerdo",0.244,0.276,0.142,0.111,0.103,0.023
"P16","Ni de acuerdo ni en desacuerdo",0.121,0.217,0.378,0.234,0.241,0.399
"P16","En desacuerdo",0.06,0.173,0.265,0.428,0.339,0.378
"P16","Muy en desacuerdo",0.05,0.051,0.075,0.128,0.218,0.057
"P16","No sabe",0.006,0.051,0.045,0.02,0.015,0.118
"P17","Si",0.58,0.264,0.293,0.305,0.269,0.263
"P17","No",0.35,0.527,0.47,0.552,0.622,0.578
"P17","No sabe",0.07,0.209,0.237,0.143,0.109,0.159
"P18","Proteger sus derechos ancestrales",0.377,0.164,0.198,0.184,0.237,0.213
"P18","Iniciar un proceso de negociación con la partes del conflicto",0.25,0.41,0.32,0.294,0.077,0.313
"P18","Exigir el desalojo del predio e iniciar luego un proceso de negociación",0.298,0.246,0.247,0.28,0.166,0.122
"P18","No negociar con usurpadores y proceder al desalojo de la propiedad",0.071,0.115,0.214,0.235,0.444,0.3
"P18","No sabe",0.004,0.065,0.021,0.007,0.076,0.052
"P19","Muy de acuerdo",0.519,0.365,0.41,0.538,0.532,0.183
"P19","De acuerdo",0.103,0.379,0.33,0.178,0.293,0.173
"P19","Ni de acuerdo ni en desacuerdo",0.221,0.142,0.149,0.127,0.095,0.16
"P19","En desacuerdo",0.052,0.018,0.048,0.084,0.051,0.205
"P19","Muy en desacuerdo",0.105,0.063,0.017,0.055,0.029,0.08
"P19","No sabe",0,0.033,0.046,0.018,0,0.199
"P20","Si",0.738,0.595,0.683,0.556,0.496,0.285
"P20","No",0.124,0.202,0.097,0.232,0.323,0.07
"P20","No sabe",0.138,0.203,0.22,0.212,0.181,0.645
"P21","Si",0.733,0.495,0.452,0.363,0.237,0.251
"P21","No",0.186,0.187,0.12,0.254,0.479,0.055
"P21","No sabe",0.081,0.318,0.428,0.383,0.284,0.694
"P24","Muy de acuerdo",0.409,0.231,0.271,0.484,0.497,0.245
"P24","De acuerdo",0.144,0.191,0.185,0.068,0.071,0.313
"P24","Ni de acuerdo ni en desacuerdo",0.19,0.157,0.165,0.105,0.103,0.036
"P24","En desacuerdo",0.105,0.25,0.196,0.193,0.079,0.12
