"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Siempre",0.538,0.255,0.194,0.152,0.298,0.53
"P09","Casi siempre",0.211,0.344,0.401,0.373,0.341,0.229
"P09","Casi nunca",0.121,0.231,0.298,0.356,0.323,0.241
"P09","Nunca, pero esta es una excepción",0.13,0.17,0.107,0.119,0.038,0
"P10","Muy buena",0.519,0.175,0.165,0.109,0.091,0
"P10","Buena",0.204,0.438,0.251,0.237,0.173,0.307
"P10","Ni buena ni mala",0.199,0.19,0.47,0.507,0.428,0.337
"P10","Mala",0,0.158,0.062,0.094,0.147,0.044
"P10","Muy mala",0.013,0.009,0.024,0.026,0.14,0
"P10","No sabe",0.065,0.03,0.028,0.027,0.021,0.312
"P11","Muy buena",0.49,0.25,0.225,0.205,0.179,0.07
"P11","Buena",0.32,0.474,0.31,0.343,0.233,0.11
"P11","Ni buena ni mala",0.18,0.199,0.389,0.322,0.302,0.508
"P11","Mala",0,0.046,0.042,0.097,0.131,0
"P11","Muy mala",0.01,0.021,0,0.025,0.155,0
"P11","No sabe",0,0.01,0.034,0.008,0,0.312
"P12","Muy de acuerdo",0.325,0.246,0.089,0.123,0.024,0
"P12","De acuerdo",0.414,0.361,0.253,0.144,0.092,0.063
"P12","Ni de acuerdo ni en desacuerdo",0.08,0.241,0.466,0.436,0.305,0.385
"P12","En desacuerdo",0,0.015,0.026,0.1,0.187,0
"P12","Muy en desacuerdo",0.065,0,0.013,0.03,0.255,0
"P12","No sabe",0.116,0.137,0.153,0.167,0.137,0.552
"P15","Mantenerla como en la actualidad aunque tenga que endeudarse la provincia",0.419,0.241,0.226,0.253,0.261,0.012
"P15","Negociar un nuevo acuerdo salarial qué pueda pagarse con los recursos de la provincia",0.412,0.621,0.48,0.445,0.374,0.487
"P15","Anularlo, porque es un privilegio que solo tienen los empleados estatales",0.095,0.079,0.182,0.175,0.336,0.119
"P15","No sabe",0.074,0.059,0.112,0.127,0.029,0.382
"P16","Muy de acuerdo",0.408,0.282,0.097,0.104,0.065,0
"P16","De acuerdo",0.329,0.246,0.147,0.133,0.058,0.018
"P16","Ni de acuerdo ni en desacuerdo",0.141,0.265,0.408,0.282,0.188,0.521
"P16","En desacuerdo",0.093,0.142,0.217,0.386,0.361,0.345
"P16","Muy en desacuerdo",0.019,0.025,0.085,0.058,0.306,0
"P16","No sabe",0.01,0.04,0.046,0.037,0.022,0.116
"P17","Si",0.415,0.306,0.364,0.294,0.27,0.11
"P17","No",0.386,0.467,0.383,0.553,0.647,0.732
"P17","No sabe",0.199,0.227,0.253,0.153,0.083,0.158
"P18","Proteger sus derechos ancestrales",0.335,0.187,0.293,0.143,0.218,0.07
"P18","Iniciar un proceso de negociación con la partes del conflicto",0.291,0.383,0.336,0.258,0.175,0.477
"P18","Exigir el desalojo del predio e iniciar luego un proceso de negociación",0.261,0.241,0.235,0.299,0.163,0.044
"P18","No negociar con usurpadores y proceder al desalojo de la propiedad",0.113,0.122,0.103,0.278,0.409,0.391
"P18","No sabe",0,0.067,0.033,0.022,0.035,0.018
"P19","Muy de acuerdo",0.46,0.307,0.397,0.513,0.538,0.124
"P19","De acuerdo",0.236,0.387,0.34,0.203,0.268,0.061
"P19","Ni de acuerdo ni en desacuerdo",0.169,0.143,0.172,0.142,0.075,0.314
"P19","En desacuerdo",0.01,0.068,0.039,0.073,0.065,0.167
"P19","Muy en desacuerdo",0.094,0.064,0.021,0.035,0.04,0.07
"P19","No sabe",0.031,0.031,0.031,0.034,0.014,0.264
"P20","Si",0.81,0.638,0.594,0.639,0.53,0.093
"P20","No",0.055,0.226,0.09,0.171,0.305,0.061
"P20","No sabe",0.135,0.136,0.316,0.19,0.165,0.846
"P21","Si",0.666,0.581,0.407,0.396,0.32,0.07
"P21","No",0.109,0.199,0.105,0.237,0.37,0.017
"P21","No sabe",0.225,0.22,0.488,0.367,0.31,0.913
"P24","Muy de acuerdo",0.42,0.214,0.215,0.429,0.441,0.405
"P24","De acuerdo",0.162,0.241,0.137,0.124,0.116,0.288
"P24","Ni de acuerdo ni en desacuerdo",0.132,0.178,0.269,0.081,0.09,0.044
"P24","En desacuerdo",0.195,0.19,0.198,0.197,0.099,0.039
"P24","Muy en desacuerdo",0.087,0.168,0.164,0.164,0.248,0.154
"P24","No sabe",0.004,0.009,0.017,0.005,0.006,0.07
"P25","Muy de acuerdo",0.291,0.191,0.205,0.415,0.436,0.405
"P25","De acuerdo",0.387,0.227,0.121,0.135,0.103,0.288
"P25","Ni de acuerdo ni en desacuerdo",0.085,0.205,0.217,0.082,0.072,0
"P25","En desacuerdo",0.211,0.156,0.257,0.155,0.081,0
"P25","Muy en desacuerdo",0.026,0.217,0.177,0.201,0.302,0.237
"P25","No sabe",0,0.004,0.023,0.012,0.006,0.07
"P26","Muy buena",0.626,0.252,0.145,0.16,0.167,0.058
"P26","Buena",0.182,0.5,0.237,0.307,0.184,0.047
"P26","Ni buena ni mala",0.095,0.15,0.529,0.428,0.302,0.35
"P26","Mala",0.097,0.031,0.069,0.094,0.166,0
"P26","Muy mala",0,0.05,0.02,0.004,0.167,0.044
"P26","No sabe",0,0.017,0,0.007,0.014,0.501
"P27","Muy buena",0.747,0.228,0.089,0.049,0.065,0.019
"P27","Buena",0.119,0.544,0.192,0.134,0.07,0
"P27","Ni buena ni mala",0.134,0.184,0.606,0.474,0.124,0.068
"P27","Mala",0,0.036,0.082,0.289,0.26,0
"P27","Muy mala",0,0.004,0.008,0.018,0.47,0.044
"P27","No sabe",0,0.004,0.023,0.036,0.011,0.869
"P29","Muy buena",0.576,0.121,0.043,0.023,0.019,0
"P29","Buena",0.167,0.431,0.133,0.057,0.031,0.079
"P29","Ni buena ni mala",0.247,0.393,0.702,0.374,0.175,0.043
"P29","Mala",0.01,0.045,0.087,0.451,0.162,0.012
"P29","Muy mala",0,0.003,0.006,0.066,0.597,0.027
"P29","No sabe",0,0.007,0.029,0.029,0.016,0.839
"P30","Muy buena",0.519,0.158,0.108,0.112,0.078,0.048
"P30","Buena",0.297,0.338,0.261,0.123,0.112,0
"P30","Ni buena ni mala",0.138,0.375,0.436,0.255,0.195,0.085
"P30","Mala",0.039,0.091,0.153,0.371,0.1,0.012
"P30","Muy mala",0.007,0.031,0.037,0.109,0.515,0
"P30","No sabe",0,0.007,0.005,0.03,0,0.855
"P31","Muy buena",0.505,0.33,0.262,0.208,0.209,0.143
"P31","Buena",0.172,0.292,0.121,0.05,0.045,0.059
"P31","Ni buena ni mala",0.022,0.076,0.173,0.043,0.037,0
"P31","Mala",0.156,0.169,0.183,0.372,0.027,0.328
"P31","Muy mala",0.145,0.133,0.256,0.309,0.679,0.062
"P31","No sabe",0,0,0.005,0.018,0.003,0.408
"P32","Muy buena",0.489,0.068,0.082,0.127,0.152,0.051
"P32","Buena",0.183,0.286,0.086,0.138,0.058,0
"P32","Ni buena ni mala",0.058,0.173,0.253,0.14,0.259,0.334
"P32","Mala",0.205,0.28,0.249,0.297,0.111,0.37
"P32","Muy mala",0.055,0.193,0.307,0.298,0.42,0.161
"P32","No sabe",0.01,0,0.023,0,0,0.084
"P33","Muy buena",0.456,0.267,0.077,0.093,0.129,0.118
"P33","Buena",0.179,0.296,0.149,0.182,0.12,0
"P33","Ni buena ni mala",0.128,0.119,0.286,0.066,0.063,0.551
"P33","Mala",0.115,0.189,0.225,0.375,0.071,0.025
"P33","Muy mala",0.122,0.129,0.259,0.281,0.614,0.238
"P33","No sabe",0,0,0.004,0.003,0.003,0.068
"P34","Muy buena",0.631,0.216,0.241,0.366,0.403,0.534
"P34","Buena",0.216,0.312,0.132,0.148,0.071,0.011
"P34","Ni buena ni mala",0.04,0.112,0.213,0.079,0.069,0.162
"P34","Mala",0.089,0.147,0.183,0.163,0.05,0.081
"P34","Muy mala",0.024,0.213,0.227,0.24,0.407,0.144
"P34","No sabe",0,0,0.004,0.004,0,0.068
"P35","Muy buena",0.537,0.229,0.178,0.292,0.225,0.373
"P35","Buena",0.256,0.208,0.159,0.22,0.376,0.172
"P35","Ni buena ni mala",0.003,0.152,0.183,0.107,0.049,0.162
"P35","Mala",0.186,0.167,0.218,0.15,0.014,0.124
"P35","Muy mala",0.018,0.244,0.253,0.231,0.336,0.101
"P35","No sabe",0,0,0.009,0,0,0.068
"P36","Muy buena",0.413,0.063,0.126,0.244,0.243,0.036
"P36","Buena",0.265,0.276,0.111,0.163,0.141,0.265
"P36","Ni buena ni mala",0.058,0.233,0.364,0.263,0.243,0.342
"P36","Mala",0.243,0.199,0.169,0.136,0.014,0.044
"P36","Muy mala",0.021,0.214,0.199,0.191,0.345,0.132
"P36","No sabe",0,0.015,0.031,0.003,0.014,0.181
"P37","Muy buena",0.506,0.17,0.272,0.409,0.462,0.244
"P37","Buena",0.186,0.289,0.123,0.095,0.06,0.278
"P37","Ni buena ni mala",0.063,0.129,0.226,0.148,0.083,0.171
"P37","Mala",0.177,0.178,0.14,0.113,0.039,0
"P37","Muy mala",0.031,0.223,0.213,0.224,0.35,0.237
"P37","No sabe",0.037,0.011,0.026,0.011,0.006,0.07
"P38","Muy buena",0.613,0.1,0.048,0.15,0.061,0.187
"P38","Buena",0.023,0.302,0.204,0.217,0.202,0.302
"P38","Ni buena ni mala",0.126,0.344,0.463,0.4,0.349,0.305
"P38","Mala",0.186,0.175,0.176,0.141,0.086,0
"P38","Muy mala",0.015,0.064,0.072,0.081,0.276,0.061
"P38","No sabe",0.037,0.015,0.037,0.011,0.026,0.145
"P39","Muy buena",0.386,0.099,0.1,0.135,0.151,0.019
"P39","Buena",0.148,0.218,0.108,0.171,0.233,0.054
"P39","Ni buena ni mala",0.205,0.284,0.309,0.27,0.194,0.35
"P39","Mala",0.203,0.152,0.177,0.164,0.029,0.044
"P39","Muy mala",0.058,0.223,0.277,0.254,0.387,0.195
"P39","No sabe",0,0.024,0.029,0.006,0.006,0.338
"P40","Muy buena",0.4,0.045,0.051,0.083,0.123,0.019
"P40","Buena",0.072,0.299,0.058,0.218,0.129,0.03
"P40","Ni buena ni mala",0.303,0.34,0.452,0.356,0.278,0.195
"P40","Mala",0.137,0.089,0.174,0.139,0.063,0
"P40","Muy mala",0.056,0.186,0.129,0.156,0.346,0.166
"P40","No sabe",0.032,0.041,0.136,0.048,0.061,0.59
