"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Tiene Decidido que va a ir a votar",0.912,0.918,0.907,0.902,0.891,0.948,0.919,0.871,0.883,0.945,0.942,0.916,0.922,0.979,0.812,0.906,0.963,0.897
"Tiene dudas sobre si va a ir a  votar",0.053,0.056,0.05,0.065,0.062,0.029,0.049,0.083,0.065,0.034,0.033,0.045,0.02,0.008,0.053,0.059,0.037,0.074
"Tiene Decidido que no va a ir a votar",0.035,0.026,0.043,0.033,0.047,0.023,0.032,0.046,0.052,0.021,0.025,0.039,0.058,0.013,0.135,0.035,0,0.029
