"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.218,0.192,0.242,0.169,0.175,0.258,0.328,0.202,0.222,0.227,0.243,0.196,0.217,0.206,0.037,0.463,0.098
"Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.114,0.113,0.115,0.077,0.106,0.129,0.16,0.101,0.11,0.133,0.114,0.124,0.124,0.108,0.043,0.179,0.242
"Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.053,0.036,0.069,0.041,0.062,0.049,0.051,0.093,0.044,0.023,0.039,0.072,0.064,0.054,0.109,0.006,0.015
"Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.267,0.242,0.293,0.23,0.273,0.291,0.269,0.293,0.259,0.255,0.235,0.234,0.248,0.312,0.614,0.041,0.089
"Javier Milei presidente - José Luis Espert vice por los liberales",0.197,0.268,0.129,0.359,0.213,0.122,0.054,0.169,0.223,0.191,0.203,0.241,0.196,0.174,0.085,0.212,0.25
"Otros candidatos",0.151,0.149,0.152,0.124,0.171,0.151,0.138,0.142,0.142,0.171,0.166,0.133,0.151,0.146,0.112,0.099,0.306
