"var","categoria","1","2","3","4","5","6","7","8","9"
"P11","A Alberto Fernández",0.276,0.233,0.152,0.163,0.086,0.044,0.089,0.15,0.171
"P11","A Sergio Massa",0.198,0.199,0.122,0.182,0.186,0.196,0.11,0.064,0.118
"P11","A algún candidato del peronismo",0.173,0.141,0.345,0.119,0.159,0.077,0.069,0.03,0.094
"P11","A Cristina Fernández de Kirchner",0.353,0.427,0.381,0.536,0.569,0.683,0.732,0.756,0.617
"P12","A Horacio Rodriguez Larreta",0.182,0.18,0.278,0.258,0.263,0.263,0.245,0.174,0.213
"P12","A Mauricio Macri",0.412,0.405,0.258,0.374,0.304,0.292,0.208,0.295,0.384
"P12","A Patricia Bullrich",0.301,0.334,0.382,0.245,0.287,0.212,0.329,0.313,0.265
"P12","A Facundo Manes",0.062,0.057,0.058,0.082,0.103,0.142,0.168,0.099,0.065
"P12","A Gerardo Morales",0.043,0.024,0.024,0.041,0.043,0.091,0.05,0.119,0.073
"P13","Seguro lo votaria",0.275,0.23,0.168,0.16,0.221,0.134,0.135,0.482,0.394
"P13","Quizás lo votaría",0.294,0.309,0.343,0.332,0.292,0.281,0.334,0.283,0.283
"P13","Nunca lo votaría",0.431,0.461,0.489,0.508,0.487,0.585,0.531,0.235,0.323
"P14","Lo votaría",0.318,0.234,0.288,0.278,0.195,0.117,0.091,0.167,0.15
"P14","Puede que lo vote",0.207,0.273,0.277,0.273,0.217,0.144,0.129,0.11,0.101
"P14","Nunca lo votaría",0.382,0.399,0.351,0.323,0.444,0.636,0.721,0.628,0.634
"P14","No sabe",0.093,0.094,0.084,0.126,0.144,0.103,0.059,0.095,0.115
"P15","Lo votaría",0.134,0.125,0.108,0.122,0.098,0.177,0.148,0.145,0.175
"P15","Puede que lo vote",0.132,0.195,0.154,0.16,0.173,0.277,0.365,0.305,0.235
"P15","Nunca lo votaría",0.631,0.594,0.684,0.642,0.586,0.431,0.37,0.437,0.454
"P15","No sabe",0.103,0.086,0.054,0.076,0.143,0.115,0.117,0.113,0.136
"P16","Lo votaría",0.124,0.128,0.041,0.067,0.071,0.131,0.129,0.167,0.193
"P16","Puede que lo vote",0.092,0.117,0.074,0.073,0.127,0.263,0.321,0.251,0.226
"P16","Nunca lo votaría",0.709,0.663,0.854,0.795,0.71,0.512,0.465,0.468,0.463
"P16","No sabe",0.075,0.092,0.031,0.065,0.092,0.094,0.085,0.114,0.118
"P17","La votaría",0.188,0.229,0.114,0.134,0.156,0.383,0.51,0.518,0.452
"P17","Puede que la vote",0.048,0.078,0.03,0.059,0.081,0.11,0.112,0.06,0.085
"P17","Nunca la votaría",0.711,0.641,0.834,0.751,0.693,0.452,0.337,0.373,0.398
"P17","No sabe",0.053,0.052,0.022,0.056,0.07,0.055,0.041,0.049,0.065
"P18","Lo votaría",0.163,0.141,0.158,0.17,0.135,0.133,0.102,0.107,0.107
"P18","Puede que lo vote",0.265,0.272,0.307,0.311,0.287,0.219,0.151,0.19,0.125
"P18","Nunca lo votaría",0.473,0.513,0.457,0.413,0.438,0.537,0.681,0.648,0.656
"P18","No sabe",0.099,0.074,0.078,0.106,0.14,0.111,0.066,0.055,0.112
"P19","Lo votaría",0.089,0.079,0.104,0.119,0.107,0.092,0.062,0.08,0.057
"P19","Puede que lo vote",0.233,0.242,0.347,0.295,0.266,0.221,0.188,0.186,0.149
"P19","Nunca lo votaría",0.507,0.501,0.457,0.41,0.442,0.519,0.593,0.564,0.622
"P19","No sabe",0.171,0.178,0.092,0.176,0.185,0.168,0.157,0.17,0.172
"P20","La votaría",0.328,0.281,0.419,0.302,0.208,0.146,0.109,0.14,0.134
"P20","Puede que la vote",0.211,0.201,0.214,0.249,0.229,0.177,0.11,0.125,0.121
"P20","Nunca la votaría",0.381,0.414,0.31,0.361,0.459,0.601,0.732,0.667,0.631
"P20","No sabe",0.08,0.104,0.057,0.088,0.104,0.076,0.049,0.068,0.114
"P21","Lo votaría",0.275,0.26,0.308,0.196,0.185,0.099,0.09,0.189,0.166
"P21","Puede que lo vote",0.194,0.178,0.226,0.2,0.188,0.123,0.102,0.101,0.106
"P21","Nunca lo votaría",0.428,0.467,0.397,0.493,0.516,0.713,0.748,0.661,0.63
"P21","No sabe",0.103,0.095,0.069,0.111,0.111,0.065,0.06,0.049,0.098
"P22","La votaría",0.15,0.119,0.128,0.123,0.123,0.08,0.058,0.102,0.089
"P22","Puede que la vote",0.243,0.239,0.272,0.28,0.236,0.154,0.107,0.119,0.112
"P22","Nunca la votaría",0.464,0.512,0.505,0.464,0.5,0.66,0.735,0.671,0.67
"P22","No sabe",0.143,0.13,0.095,0.133,0.141,0.106,0.1,0.108,0.129
"P23","Lo votaría",0.066,0.071,0.021,0.049,0.051,0.103,0.124,0.096,0.122
"P23","Puede que lo vote",0.124,0.12,0.086,0.125,0.154,0.319,0.363,0.354,0.265
"P23","Nunca lo votaría",0.721,0.709,0.843,0.756,0.701,0.5,0.4,0.444,0.5
"P23","No sabe",0.089,0.1,0.05,0.07,0.094,0.078,0.113,0.106,0.113
"P24","Lo votaría",0.063,0.062,0.05,0.067,0.047,0.037,0.027,0.024,0.028
"P24","Puede que lo vote",0.168,0.134,0.191,0.193,0.173,0.131,0.141,0.113,0.119
"P24","Nunca lo votaría",0.611,0.638,0.659,0.583,0.605,0.66,0.706,0.687,0.689
"P24","No sabe",0.158,0.166,0.1,0.157,0.175,0.172,0.126,0.176,0.164
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.29,0.258,0.271,0.291,0.211,0.131,0.113,0.112,0.111
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.115,0.093,0.162,0.168,0.141,0.108,0.077,0.043,0.08
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.061,0.055,0.024,0.02,0.041,0.043,0.045,0.063,0.081
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.167,0.219,0.12,0.165,0.184,0.458,0.555,0.507,0.454
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.25,0.232,0.307,0.194,0.186,0.088,0.075,0.178,0.14
"P25","Otros candidatos",0.117,0.143,0.116,0.162,0.237,0.172,0.135,0.097,0.134
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.205,0.26,0.142,0.169,0.208,0.5,0.59,0.571,0.515
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.364,0.316,0.387,0.368,0.285,0.182,0.143,0.143,0.15
"P29","Javier Milei – José Luis Espert por los liberales",0.289,0.272,0.319,0.246,0.228,0.117,0.092,0.192,0.156
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.015,0.019,0.012,0.022,0.021,0.034,0.048,0.035,0.058
"P29","Otro candidato",0.127,0.133,0.14,0.195,0.258,0.167,0.127,0.059,0.121
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.301,0.261,0.351,0.339,0.28,0.228,0.118,0.11,0.153
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.168,0.191,0.09,0.132,0.157,0.329,0.435,0.351,0.322
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.309,0.305,0.364,0.268,0.241,0.137,0.108,0.242,0.193
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.023,0.033,0.031,0.014,0.028,0.033,0.063,0.091,0.084
"P31","Otro candidato",0.199,0.21,0.164,0.247,0.294,0.273,0.276,0.206,0.248
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.165,0.21,0.14,0.176,0.21,0.417,0.528,0.389,0.356
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.398,0.345,0.414,0.427,0.344,0.209,0.149,0.159,0.178
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.267,0.244,0.301,0.198,0.179,0.114,0.107,0.196,0.153
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.02,0.022,0.009,0.013,0.029,0.038,0.046,0.074,0.077
"P33","Otro candidato",0.15,0.179,0.136,0.186,0.238,0.222,0.17,0.182,0.236
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.198,0.176,0.164,0.202,0.216,0.326,0.443,0.402,0.318
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.274,0.257,0.267,0.299,0.282,0.237,0.212,0.158,0.215
"P35","Javier Milei – José Luis Espert por los liberales",0.316,0.305,0.375,0.259,0.228,0.166,0.116,0.212,0.17
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.018,0.02,0.017,0.014,0.027,0.036,0.049,0.067,0.085
"P35","Otro candidato",0.194,0.242,0.177,0.226,0.247,0.235,0.18,0.161,0.212
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.251,0.259,0.225,0.239,0.25,0.381,0.451,0.36,0.299
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.237,0.264,0.221,0.259,0.266,0.322,0.306,0.266,0.351
"P37","Javier Milei – José Luis Espert por los liberales",0.327,0.28,0.376,0.29,0.225,0.118,0.089,0.231,0.161
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.01,0.021,0.012,0.011,0.021,0.025,0.041,0.043,0.068
"P37","Otro candidato",0.175,0.176,0.166,0.201,0.238,0.154,0.113,0.1,0.121
"P38","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.212,0.239,0.125,0.198,0.237,0.523,0.66,0.589,0.52
"P38","Mauricio Macri presidente – María Eugenia Vidal vice",0.501,0.502,0.59,0.569,0.398,0.251,0.209,0.224,0.247
"P38","No sabe",0.287,0.259,0.285,0.233,0.365,0.226,0.131,0.187,0.233
"P39","Alberto Fernández presidente – Daniel Scioli vice",0.165,0.192,0.106,0.135,0.186,0.414,0.552,0.484,0.421
"P39","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.464,0.418,0.548,0.538,0.395,0.284,0.195,0.2,0.207
"P39","No sabe",0.371,0.39,0.346,0.327,0.419,0.302,0.253,0.316,0.372
"P40","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.166,0.196,0.117,0.218,0.22,0.414,0.588,0.502,0.453
"P40","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.564,0.491,0.653,0.597,0.433,0.292,0.221,0.219,0.227
"P40","No sabe",0.27,0.313,0.23,0.185,0.347,0.294,0.191,0.279,0.32
"P41","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.19,0.258,0.112,0.172,0.236,0.542,0.662,0.616,0.56
"P41","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.5,0.47,0.566,0.533,0.408,0.305,0.175,0.189,0.202
"P41","No sabe",0.31,0.272,0.322,0.295,0.356,0.153,0.163,0.195,0.238
"P42","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.166,0.229,0.125,0.208,0.245,0.457,0.591,0.549,0.452
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.483,0.455,0.56,0.514,0.398,0.243,0.173,0.192,0.196
"P42","No sabe",0.351,0.316,0.315,0.278,0.357,0.3,0.236,0.259,0.352
"P43","Muy buena",0.061,0.064,0.051,0.038,0.024,0.039,0.082,0.111,0.087
"P43","Buena",0.098,0.11,0.056,0.105,0.103,0.232,0.256,0.271,0.243
"P43","Ni buena ni mala",0.107,0.15,0.091,0.124,0.139,0.207,0.23,0.164,0.234
"P43","Mala",0.103,0.134,0.095,0.121,0.152,0.182,0.149,0.193,0.13
"P43","Muy mala",0.616,0.521,0.704,0.612,0.565,0.34,0.272,0.248,0.297
"P43","No sabe",0.015,0.021,0.003,0,0.017,0,0.011,0.013,0.009
"P44","Muy de acuerdo",0.126,0.125,0.126,0.136,0.169,0.23,0.269,0.255,0.22
"P44","De acuerdo",0.135,0.138,0.165,0.216,0.171,0.224,0.292,0.205,0.207
"P44","Ni de acuerdo ni en desacuerdo",0.287,0.313,0.313,0.292,0.3,0.313,0.279,0.315,0.263
"P44","En desacuerdo",0.165,0.144,0.13,0.152,0.14,0.098,0.068,0.102,0.114
"P44","Muy en desacuerdo",0.226,0.177,0.223,0.151,0.155,0.064,0.056,0.068,0.121
"P44","No sabe",0.061,0.103,0.043,0.053,0.065,0.071,0.036,0.055,0.075
"P45","Muy de acuerdo",0.123,0.125,0.059,0.09,0.132,0.174,0.224,0.231,0.205
"P45","De acuerdo",0.094,0.139,0.108,0.155,0.132,0.278,0.286,0.242,0.222
"P45","Ni de acuerdo ni en desacuerdo",0.234,0.277,0.324,0.262,0.315,0.259,0.331,0.279,0.23
"P45","En desacuerdo",0.17,0.135,0.124,0.238,0.134,0.148,0.081,0.133,0.115
"P45","Muy en desacuerdo",0.341,0.287,0.348,0.234,0.242,0.098,0.065,0.098,0.19
"P45","No sabe",0.038,0.037,0.037,0.021,0.045,0.043,0.013,0.017,0.038
"P46","Si",0.188,0.19,0.126,0.18,0.236,0.383,0.457,0.431,0.37
"P46","No",0.602,0.606,0.698,0.577,0.479,0.356,0.244,0.26,0.374
"P46","No sabe",0.21,0.204,0.176,0.243,0.285,0.261,0.299,0.309,0.256
"P47","Muy buena",0.077,0.079,0.06,0.065,0.058,0.054,0.089,0.113,0.141
"P47","Buena",0.136,0.151,0.141,0.127,0.105,0.251,0.237,0.25,0.214
"P47","Ni buena ni mala",0.104,0.152,0.062,0.107,0.155,0.224,0.274,0.198,0.22
"P47","Mala",0.108,0.094,0.103,0.124,0.161,0.203,0.144,0.182,0.139
"P47","Muy mala",0.568,0.521,0.634,0.568,0.517,0.261,0.255,0.241,0.273
"P47","No sabe",0.007,0.003,0,0.009,0.004,0.007,0.001,0.016,0.013
"P48","Muy buena",0.13,0.19,0.078,0.126,0.141,0.341,0.444,0.418,0.442
"P48","Buena",0.045,0.074,0.03,0.057,0.079,0.112,0.136,0.141,0.066
"P48","Ni buena ni mala",0.047,0.069,0.074,0.036,0.066,0.081,0.074,0.051,0.086
"P48","Mala",0.065,0.075,0.051,0.065,0.09,0.082,0.067,0.094,0.078
"P48","Muy mala",0.709,0.58,0.767,0.714,0.615,0.384,0.266,0.291,0.303
"P48","No sabe",0.004,0.012,0,0.002,0.009,0,0.013,0.005,0.025
"P49","Muy buena",0.248,0.202,0.186,0.184,0.106,0.065,0.074,0.11,0.111
"P49","Buena",0.22,0.174,0.273,0.228,0.17,0.156,0.092,0.075,0.098
"P49","Ni buena ni mala",0.144,0.186,0.219,0.166,0.224,0.072,0.076,0.143,0.1
"P49","Mala",0.139,0.135,0.092,0.132,0.178,0.163,0.154,0.167,0.196
"P49","Muy mala",0.238,0.284,0.228,0.286,0.296,0.522,0.591,0.502,0.48
"P49","No sabe",0.011,0.019,0.002,0.004,0.026,0.022,0.013,0.003,0.015
"P50","Muy buena",0.191,0.126,0.143,0.171,0.121,0.075,0.067,0.06,0.086
"P50","Buena",0.245,0.233,0.242,0.227,0.252,0.166,0.086,0.112,0.105
"P50","Ni buena ni mala",0.235,0.248,0.238,0.247,0.244,0.204,0.161,0.178,0.174
"P50","Mala",0.113,0.143,0.157,0.188,0.132,0.183,0.226,0.168,0.195
"P50","Muy mala",0.174,0.216,0.202,0.152,0.209,0.33,0.446,0.45,0.404
"P50","No sabe",0.042,0.034,0.018,0.015,0.042,0.042,0.014,0.032,0.036
"P51","Muy buena",0.075,0.09,0.047,0.077,0.064,0.065,0.081,0.114,0.123
"P51","Buena",0.109,0.128,0.106,0.1,0.14,0.233,0.254,0.21,0.229
"P51","Ni buena ni mala",0.152,0.18,0.089,0.167,0.201,0.278,0.333,0.289,0.245
"P51","Mala",0.131,0.162,0.159,0.193,0.169,0.203,0.148,0.173,0.124
"P51","Muy mala",0.511,0.423,0.574,0.445,0.407,0.204,0.168,0.202,0.242
"P51","No sabe",0.022,0.017,0.025,0.018,0.019,0.017,0.016,0.012,0.037
"P52","Muy buena",0.394,0.3,0.376,0.306,0.227,0.133,0.115,0.125,0.135
"P52","Buena",0.181,0.22,0.209,0.218,0.208,0.118,0.094,0.063,0.108
"P52","Ni buena ni mala",0.145,0.105,0.13,0.173,0.187,0.114,0.119,0.139,0.125
"P52","Mala",0.087,0.126,0.086,0.12,0.111,0.103,0.096,0.141,0.117
"P52","Muy mala",0.163,0.232,0.18,0.163,0.238,0.508,0.563,0.515,0.473
"P52","No sabe",0.03,0.017,0.019,0.02,0.029,0.024,0.013,0.017,0.042
"P53","Muy buena",0.272,0.197,0.194,0.209,0.145,0.072,0.076,0.142,0.126
"P53","Buena",0.157,0.206,0.247,0.154,0.146,0.076,0.061,0.061,0.077
"P53","Ni buena ni mala",0.26,0.262,0.241,0.266,0.264,0.133,0.121,0.114,0.149
"P53","Mala",0.108,0.137,0.101,0.148,0.158,0.157,0.168,0.105,0.126
"P53","Muy mala",0.158,0.184,0.201,0.193,0.245,0.521,0.553,0.549,0.484
"P53","No sabe",0.045,0.014,0.016,0.03,0.042,0.041,0.021,0.029,0.038
"P54","Muy buena",0.247,0.175,0.198,0.191,0.166,0.082,0.084,0.115,0.093
"P54","Buena",0.241,0.259,0.222,0.258,0.229,0.12,0.075,0.099,0.103
"P54","Ni buena ni mala",0.169,0.167,0.232,0.213,0.192,0.146,0.099,0.13,0.147
"P54","Mala",0.115,0.149,0.124,0.146,0.134,0.146,0.18,0.081,0.135
"P54","Muy mala",0.196,0.248,0.212,0.178,0.251,0.48,0.548,0.559,0.503
"P54","No sabe",0.032,0.002,0.012,0.014,0.028,0.026,0.014,0.016,0.019
"P55","Muy buena",0.059,0.068,0.043,0.058,0.038,0.075,0.081,0.085,0.093
"P55","Buena",0.105,0.098,0.046,0.098,0.115,0.267,0.285,0.251,0.244
"P55","Ni buena ni mala",0.146,0.222,0.125,0.2,0.197,0.219,0.274,0.26,0.215
"P55","Mala",0.146,0.154,0.191,0.152,0.199,0.154,0.146,0.162,0.121
"P55","Muy mala",0.518,0.456,0.58,0.478,0.43,0.258,0.201,0.225,0.288
"P55","No sabe",0.026,0.002,0.015,0.014,0.021,0.027,0.013,0.017,0.039
"P56","Muy buena",0.11,0.104,0.099,0.13,0.125,0.111,0.046,0.059,0.051
"P56","Buena",0.192,0.202,0.167,0.249,0.168,0.115,0.132,0.105,0.11
"P56","Ni buena ni mala",0.351,0.347,0.303,0.331,0.355,0.359,0.349,0.281,0.344
"P56","Mala",0.106,0.093,0.146,0.107,0.101,0.206,0.229,0.214,0.158
"P56","Muy mala",0.153,0.177,0.239,0.12,0.16,0.139,0.188,0.228,0.236
"P56","No sabe",0.088,0.077,0.046,0.063,0.091,0.07,0.056,0.113,0.101
"P57","Muy buena",0.077,0.062,0.075,0.04,0.063,0.032,0.03,0.011,0.023
"P57","Buena",0.152,0.151,0.124,0.195,0.135,0.099,0.063,0.071,0.084
"P57","Ni buena ni mala",0.36,0.349,0.317,0.422,0.349,0.287,0.271,0.208,0.249
"P57","Mala",0.13,0.094,0.182,0.126,0.123,0.187,0.165,0.173,0.156
"P57","Muy mala",0.178,0.228,0.241,0.177,0.211,0.306,0.425,0.421,0.387
"P57","No sabe",0.103,0.116,0.061,0.04,0.119,0.089,0.046,0.116,0.101
