"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.165,0.135,0.193,0.233,0.174,0.106,0.133,0.304,0.133,0.06,0.134,0.237,0.142,0.161,0.162,0.149,0.027
"A Sergio Massa",0.153,0.184,0.123,0.16,0.136,0.167,0.167,0.158,0.157,0.142,0.149,0.179,0.123,0.149,0.149,0.14,0.234
"A algún candidato del peronismo",0.12,0.128,0.113,0.096,0.14,0.118,0.11,0.135,0.096,0.14,0.134,0.141,0.133,0.099,0.092,0.333,0.308
"A Cristina Fernández de Kirchner",0.562,0.553,0.571,0.511,0.55,0.609,0.59,0.403,0.614,0.658,0.583,0.443,0.602,0.591,0.597,0.378,0.431
