"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.254,0.234,0.273,0.165,0.214,0.307,0.389,0.234,0.246,0.286,0.254,0.264,0.248,0.25,0.102,0.449,0.278
"Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.216,0.189,0.244,0.158,0.228,0.23,0.245,0.274,0.198,0.185,0.184,0.198,0.225,0.25,0.467,0.059,0.073
"Javier Milei presidente – José Luis Espert por los liberales",0.255,0.331,0.181,0.436,0.271,0.171,0.101,0.237,0.282,0.234,0.266,0.286,0.239,0.234,0.11,0.3,0.278
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.04,0.036,0.043,0.059,0.039,0.031,0.027,0.034,0.04,0.044,0.045,0.024,0.05,0.041,0.054,0.008,0.049
"Otro candidato",0.235,0.21,0.259,0.182,0.248,0.261,0.238,0.221,0.234,0.251,0.251,0.228,0.238,0.225,0.267,0.184,0.322
