"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P04","Tengo trabajo estable",0.301,0.427,0.422,0.483,0.424,0.136
"P04","Realizo changas o trabajos de vez en cuando",0.214,0.208,0.207,0.165,0.182,0.398
"P04","No tengo trabajo",0.235,0.146,0.173,0.17,0.199,0.043
"P04","Soy jubilado o pensionado",0.25,0.219,0.198,0.182,0.195,0.423
"P05","1",0.275,0.248,0.198,0.237,0.358,0.299
"P05","2",0.06,0.059,0.062,0.044,0.07,0.025
"P05","3",0.05,0.06,0.028,0.053,0.093,0.003
"P05","4",0.056,0.056,0.049,0.065,0.086,0.093
"P05","5",0.138,0.128,0.197,0.235,0.217,0.116
"P05","6",0.033,0.079,0.073,0.076,0.028,0.055
"P05","7",0.075,0.103,0.124,0.075,0.038,0.012
"P05","8",0.068,0.077,0.064,0.067,0.026,0.116
"P05","9",0.245,0.19,0.205,0.148,0.084,0.281
"P06","1",0.462,0.39,0.346,0.27,0.13,0.343
"P06","2",0.048,0.064,0.071,0.048,0.034,0.033
"P06","3",0.046,0.069,0.073,0.049,0.029,0
"P06","4",0.051,0.05,0.074,0.042,0.037,0.019
"P06","5",0.141,0.154,0.201,0.212,0.189,0.222
"P06","6",0.006,0.053,0.043,0.062,0.057,0.029
"P06","7",0.02,0.034,0.032,0.054,0.088,0.048
"P06","8",0.044,0.039,0.021,0.053,0.087,0.043
"P06","9",0.182,0.147,0.139,0.21,0.349,0.263
"P07","1",0.566,0.484,0.484,0.403,0.217,0.319
"P07","2",0.014,0.048,0.047,0.03,0.024,0
"P07","3",0.022,0.032,0.026,0.036,0.026,0
"P07","4",0.01,0.018,0.031,0.022,0.023,0.019
"P07","5",0.042,0.086,0.076,0.086,0.124,0.137
"P07","6",0.008,0.014,0.016,0.012,0.027,0.043
"P07","7",0.006,0.039,0.019,0.034,0.054,0.003
"P07","8",0.019,0.041,0.014,0.044,0.058,0
"P07","9",0.313,0.238,0.287,0.333,0.447,0.479
"P09","Del Frente de Todos y el peronismo",0.755,0.642,0.51,0.274,0.031,0.061
