"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.281,0.252,0.309,0.182,0.271,0.321,0.367,0.292,0.277,0.275,0.25,0.293,0.241,0.307,0.392,0.25,0.2
"Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.271,0.244,0.298,0.227,0.252,0.303,0.328,0.273,0.266,0.278,0.256,0.256,0.285,0.29,0.365,0.256,0.197
"Javier Milei – José Luis Espert por los liberales",0.25,0.326,0.176,0.427,0.275,0.173,0.085,0.23,0.271,0.241,0.276,0.28,0.26,0.214,0.088,0.319,0.277
"Nicolás del Caño – Myriam Bregman por la izquierda",0.026,0.025,0.027,0.052,0.022,0.019,0.012,0.017,0.029,0.029,0.024,0.018,0.021,0.031,0.025,0.008,0.045
"Otro candidato",0.172,0.153,0.19,0.112,0.18,0.184,0.208,0.188,0.157,0.177,0.194,0.153,0.193,0.158,0.13,0.167,0.281
