"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.321,0.29,0.352,0.288,0.333,0.343,0.304,0.361,0.307,0.304,0.279,0.288,0.353,0.367,0.727,0.047,0.121
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.397,0.405,0.388,0.349,0.358,0.427,0.496,0.351,0.391,0.446,0.417,0.405,0.356,0.38,0.098,0.699,0.422
"No sabe",0.282,0.305,0.26,0.363,0.309,0.23,0.2,0.288,0.302,0.25,0.304,0.307,0.291,0.253,0.175,0.254,0.457
