"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.289,0.274,0.304,0.255,0.293,0.31,0.293,0.304,0.277,0.292,0.266,0.231,0.265,0.337,0.63,0.051,0.147
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.383,0.389,0.378,0.323,0.345,0.419,0.49,0.334,0.38,0.433,0.406,0.396,0.355,0.362,0.091,0.685,0.4
"No sabe",0.328,0.337,0.318,0.422,0.362,0.271,0.217,0.362,0.343,0.275,0.328,0.373,0.38,0.301,0.279,0.264,0.453
