"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P12","A Gerardo Morales",0.04,0.022,0.072,0.056
"P13","Seguro lo votaria",0.277,0.187,0.23,0.277
"P13","Quizás lo votaría",0.298,0.332,0.245,0.403
"P13","Nunca lo votaría",0.425,0.481,0.525,0.32
"P14","Lo votaría",0.563,0.393,0.105,0.16
"P14","Puede que lo vote",0.227,0.351,0.131,0.194
"P14","Nunca lo votaría",0.145,0.192,0.689,0.33
"P14","No sabe",0.065,0.064,0.075,0.316
"P15","Lo votaría",0.087,0.073,0.163,0.122
"P15","Puede que lo vote",0.066,0.108,0.258,0.158
"P15","Nunca lo votaría",0.809,0.77,0.492,0.377
"P15","No sabe",0.038,0.049,0.087,0.343
"P16","Lo votaría",0.055,0.047,0.148,0.138
"P16","Puede que lo vote",0.035,0.053,0.217,0.107
"P16","Nunca lo votaría",0.884,0.873,0.566,0.492
"P16","No sabe",0.026,0.027,0.069,0.263
"P17","La votaría",0.067,0.056,0.39,0.203
"P17","Puede que la vote",0.015,0.043,0.087,0.078
"P17","Nunca la votaría",0.9,0.887,0.487,0.503
"P17","No sabe",0.018,0.014,0.036,0.216
"P18","Lo votaría",0.422,0.18,0.065,0.127
"P18","Puede que lo vote",0.335,0.514,0.132,0.19
"P18","Nunca lo votaría",0.196,0.248,0.753,0.251
"P18","No sabe",0.047,0.058,0.05,0.432
"P19","Lo votaría",0.245,0.118,0.046,0.074
"P19","Puede que lo vote",0.374,0.442,0.148,0.141
"P19","Nunca lo votaría",0.287,0.338,0.701,0.211
"P19","No sabe",0.094,0.102,0.105,0.574
"P20","La votaría",0.558,0.434,0.124,0.172
"P20","Puede que la vote",0.234,0.349,0.133,0.149
"P20","Nunca la votaría",0.176,0.166,0.716,0.241
"P20","No sabe",0.032,0.051,0.027,0.438
"P21","Lo votaría",0.339,0.241,0.184,0.177
"P21","Puede que lo vote",0.247,0.321,0.101,0.13
"P21","Nunca lo votaría",0.371,0.386,0.683,0.233
"P21","No sabe",0.043,0.052,0.032,0.46
"P23","Lo votaría",0.101,0.02,0.096,0.049
"P23","Puede que lo vote",0.055,0.141,0.251,0.087
"P23","Nunca lo votaría",0.817,0.811,0.609,0.398
"P23","No sabe",0.027,0.028,0.044,0.466
"P24","Lo votaría",0.141,0.053,0.029,0.038
"P24","Puede que lo vote",0.279,0.298,0.09,0.095
"P24","Nunca lo votaría",0.476,0.548,0.788,0.278
"P24","No sabe",0.104,0.101,0.093,0.589
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.545,0.384,0.097,0.151
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.189,0.183,0.066,0.134
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.014,0.021,0.065,0.092
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.032,0.051,0.418,0.197
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.156,0.223,0.202,0.174
"P25","Otros candidatos",0.064,0.138,0.152,0.252
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.034,0.068,0.468,0.262
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.681,0.518,0.118,0.202
"P29","Javier Milei – José Luis Espert por los liberales",0.203,0.265,0.226,0.21
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.011,0.02,0.034,0.023
"P29","Otro candidato",0.071,0.129,0.154,0.303
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.539,0.419,0.131,0.219
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.054,0.075,0.31,0.212
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.261,0.297,0.246,0.209
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.011,0.02,0.054,0.038
"P31","Otro candidato",0.135,0.189,0.259,0.322
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.059,0.071,0.38,0.179
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.696,0.586,0.137,0.265
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.177,0.217,0.216,0.187
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.007,0.014,0.048,0.036
"P33","Otro candidato",0.061,0.112,0.219,0.333
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.132,0.176,0.312,0.198
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.472,0.337,0.184,0.21
"P35","Javier Milei – José Luis Espert por los liberales",0.278,0.297,0.238,0.203
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.006,0.016,0.045,0.048
"P35","Otro candidato",0.112,0.174,0.221,0.341
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.286,0.237,0.298,0.277
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.319,0.251,0.283,0.197
"P37","Javier Milei – José Luis Espert por los liberales",0.264,0.32,0.232,0.186
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.011,0.009,0.034,0.033
"P37","Otro candidato",0.12,0.183,0.153,0.307
"P38","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.053,0.096,0.488,0.24
"P38","Mauricio Macri presidente – María Eugenia Vidal vice",0.784,0.696,0.223,0.324
"P38","No sabe",0.163,0.208,0.289,0.436
"P39","Alberto Fernández presidente – Daniel Scioli vice",0.03,0.07,0.393,0.209
"P39","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.721,0.662,0.196,0.343
"P39","No sabe",0.249,0.268,0.411,0.448
"P40","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.045,0.058,0.437,0.183
"P40","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.795,0.773,0.232,0.394
"P40","No sabe",0.16,0.169,0.331,0.423
"P41","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.044,0.065,0.506,0.229
"P41","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.756,0.693,0.196,0.38
"P41","No sabe",0.2,0.242,0.298,0.391
"P42","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.058,0.062,0.451,0.208
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.727,0.683,0.185,0.35
"P42","No sabe",0.215,0.255,0.364,0.442
"P43","Muy buena",0.023,0.016,0.085,0.053
"P43","Buena",0.054,0.074,0.198,0.124
"P43","Ni buena ni mala",0.055,0.059,0.205,0.184
"P43","Mala",0.113,0.092,0.145,0.167
"P43","Muy mala",0.751,0.754,0.358,0.42
"P43","No sabe",0.004,0.005,0.009,0.052
"P44","Muy de acuerdo",0.076,0.092,0.237,0.095
"P44","De acuerdo",0.105,0.159,0.214,0.13
"P44","Ni de acuerdo ni en desacuerdo",0.329,0.322,0.264,0.331
"P44","En desacuerdo",0.213,0.16,0.106,0.135
"P44","Muy en desacuerdo",0.236,0.202,0.129,0.141
"P44","No sabe",0.041,0.065,0.05,0.168
"P45","Muy de acuerdo",0.049,0.056,0.205,0.14
"P45","De acuerdo",0.055,0.087,0.221,0.099
"P45","Ni de acuerdo ni en desacuerdo",0.267,0.315,0.241,0.34
"P45","En desacuerdo",0.234,0.193,0.107,0.13
"P45","Muy en desacuerdo",0.371,0.318,0.2,0.173
"P45","No sabe",0.024,0.031,0.026,0.118
"P46","Si",0.075,0.11,0.369,0.233
"P46","No",0.727,0.679,0.39,0.363
"P46","No sabe",0.198,0.211,0.241,0.404
"P47","Muy buena",0.028,0.03,0.112,0.107
"P47","Buena",0.055,0.104,0.214,0.127
"P47","Ni buena ni mala",0.07,0.073,0.195,0.222
"P47","Mala",0.15,0.115,0.141,0.113
"P47","Muy mala",0.692,0.67,0.336,0.402
"P47","No sabe",0.005,0.008,0.002,0.029
"P48","Muy buena",0.022,0.033,0.362,0.151
"P48","Buena",0.016,0.037,0.101,0.051
"P48","Ni buena ni mala",0.02,0.026,0.076,0.132
"P48","Mala",0.087,0.064,0.073,0.087
"P48","Muy mala",0.849,0.831,0.385,0.539
"P48","No sabe",0.006,0.009,0.003,0.04
"P49","Muy buena",0.369,0.239,0.089,0.105
"P49","Buena",0.292,0.308,0.095,0.155
"P49","Ni buena ni mala",0.178,0.203,0.11,0.26
"P49","Mala",0.051,0.116,0.19,0.181
"P49","Muy mala",0.103,0.123,0.506,0.241
"P49","No sabe",0.007,0.011,0.01,0.058
"P50","Muy buena",0.383,0.184,0.054,0.118
"P50","Buena",0.342,0.371,0.099,0.207
"P50","Ni buena ni mala",0.16,0.312,0.18,0.323
"P50","Mala",0.049,0.071,0.222,0.086
"P50","Muy mala",0.058,0.038,0.423,0.094
"P50","No sabe",0.008,0.024,0.022,0.172
"P51","Muy buena",0.049,0.047,0.104,0.071
"P51","Buena",0.045,0.074,0.214,0.141
"P51","Ni buena ni mala",0.112,0.135,0.235,0.264
"P51","Mala",0.164,0.191,0.135,0.146
"P51","Muy mala",0.62,0.535,0.298,0.284
"P51","No sabe",0.01,0.018,0.014,0.094
"P52","Muy buena",0.542,0.427,0.139,0.237
"P52","Buena",0.236,0.257,0.115,0.167
"P52","Ni buena ni mala",0.119,0.165,0.129,0.228
"P52","Mala",0.041,0.058,0.145,0.07
"P52","Muy mala",0.057,0.079,0.456,0.146
"P52","No sabe",0.005,0.014,0.016,0.152
"P53","Muy buena",0.185,0.204,0.175,0.166
"P53","Buena",0.211,0.23,0.083,0.126
"P53","Ni buena ni mala",0.351,0.307,0.145,0.282
"P53","Mala",0.126,0.132,0.134,0.113
"P53","Muy mala",0.119,0.108,0.439,0.126
"P53","No sabe",0.008,0.019,0.024,0.187
"P54","Muy buena",0.677,0.197,0.048,0.128
"P54","Buena",0.215,0.511,0.065,0.176
"P54","Ni buena ni mala",0.047,0.229,0.142,0.359
"P54","Mala",0.021,0.033,0.205,0.086
"P54","Muy mala",0.034,0.024,0.525,0.124
"P54","No sabe",0.006,0.006,0.015,0.127
"P55","Muy buena",0.035,0.033,0.081,0.066
"P55","Buena",0.024,0.08,0.218,0.09
"P55","Ni buena ni mala",0.1,0.124,0.225,0.276
"P55","Mala",0.229,0.169,0.138,0.152
"P55","Muy mala",0.606,0.581,0.326,0.284
"P55","No sabe",0.006,0.013,0.012,0.132
"P56","Muy buena",0.214,0.15,0.051,0.082
"P56","Buena",0.238,0.234,0.126,0.136
"P56","Ni buena ni mala",0.317,0.385,0.333,0.333
"P56","Mala",0.081,0.093,0.169,0.096
"P56","Muy mala",0.114,0.095,0.246,0.053
"P56","No sabe",0.036,0.043,0.075,0.3
"P57","Muy buena",0.126,0.069,0.028,0.073
"P57","Buena",0.257,0.22,0.064,0.09
"P57","Ni buena ni mala",0.38,0.443,0.259,0.349
"P57","Mala",0.081,0.108,0.178,0.086
"P57","Muy mala",0.096,0.086,0.394,0.093
"P57","No sabe",0.06,0.074,0.077,0.309
