"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.496,0.368,0.339,0.258
"P05","Bastante",0.224,0.278,0.334,0.155
"P05","Poco",0.221,0.228,0.146,0.209
"P05","Nada",0.059,0.101,0.153,0.248
"P05","No sabe",0,0.025,0.028,0.13
"P06","Siempre",0.431,0.149,0.168,0.155
"P06","Casi siempre",0.252,0.266,0.318,0.084
"P06","Casi nunca",0.237,0.331,0.303,0.244
"P06","Nunca, pero esta es una excepción",0.08,0.254,0.211,0.517
"P08","Unión por la Patria",0.362,0.163,0.483,0.058
"P08","Juntos por el Cambio",0.563,0.424,0.143,0.147
"P08","De los Liberales libertarios",0.041,0.239,0.109,0.086
"P08","De la Izquierda",0,0.019,0.073,0.026
"P08","Hacemos por nuestro país",0.008,0.005,0.025,0
"P08","Otro.",0.009,0.014,0.061,0.047
"P08","En blanco",0,0.016,0.035,0.11
"P08","No sabe",0.017,0.12,0.071,0.526
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.194,0.073,0.311,0.028
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.042,0.073,0.145,0.029
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.01,0.016,0.042,0.167
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.016,0.018,0.081,0.021
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.512,0.124,0.07,0.019
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.105,0.332,0.076,0.049
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.121,0.262,0.153,0.137
"P09","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.047,0.023,0.022
"P09","Otros",0,0,0.043,0.068
"P09","No sabe",0,0.055,0.056,0.46
"P12","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.143,0.152,0.345,0.074
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.071,0.015,0.055,0.171
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.077,0.093,0.185,0.022
"P12","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.52,0.093,0.064,0.043
"P12","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.075,0.24,0.093,0.088
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.109,0.296,0.118,0.098
"P12","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.01,0.039,0
"P12","Otros",0.004,0.038,0.037,0
"P12","No sabe",0.001,0.063,0.064,0.504
"P15","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.2,0.069,0.394,0.097
"P15","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.035,0.077,0.091,0.099
"P15","Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.071,0.07,0.145,0.016
"P15","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.424,0.096,0.036,0.016
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.12,0.3,0.101,0.161
"P15","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.145,0.325,0.113,0.11
"P15","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.01,0.032,0.004
"P15","Otros",0.003,0.015,0.01,0.039
"P15","No sabe",0.002,0.038,0.078,0.458
"P18","Lo votaría",0.366,0.119,0.406,0.217
"P18","Puede que lo vote",0.038,0.142,0.119,0.082
"P18","Nunca lo votaría",0.569,0.711,0.405,0.232
"P18","No sabe",0.027,0.028,0.07,0.469
"P19","Lo votaría",0.327,0.075,0.196,0.105
"P19","Puede que lo vote",0.05,0.153,0.231,0.018
"P19","Nunca lo votaría",0.6,0.748,0.501,0.407
"P19","No sabe",0.023,0.024,0.072,0.47
"P20","Lo votaría",0.34,0.06,0.277,0.051
"P20","Puede que lo vote",0.074,0.221,0.198,0.186
"P20","Nunca lo votaría",0.564,0.694,0.483,0.297
"P20","No sabe",0.022,0.025,0.042,0.466
"P21","Lo votaría",0.403,0.133,0.228,0.077
"P21","Puede que lo vote",0.02,0.169,0.144,0.012
"P21","Nunca lo votaría",0.561,0.668,0.557,0.292
"P21","No sabe",0.016,0.03,0.071,0.619
"P22","Lo votaría",0.374,0.105,0.313,0.034
"P22","Puede que lo vote",0.047,0.208,0.13,0.095
"P22","Nunca lo votaría",0.55,0.68,0.505,0.23
"P22","No sabe",0.029,0.007,0.052,0.641
"P24","Lo votaría",0.568,0.36,0.066,0.032
"P24","Puede que lo vote",0.261,0.25,0.133,0.027
"P24","Nunca lo votaría",0.144,0.318,0.772,0.154
"P24","No sabe",0.027,0.072,0.029,0.787
"P25","Lo votaría",0.371,0.225,0.122,0.064
"P25","Puede que lo vote",0.259,0.163,0.069,0.115
"P25","Nunca lo votaría",0.32,0.529,0.799,0.174
"P25","No sabe",0.05,0.083,0.01,0.647
"P26","Si",0.497,0.286,0.419,0.083
"P26","No",0.503,0.714,0.581,0.917
