"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"La votaría",0.295,0.26,0.329,0.238,0.342,0.318,0.219,0.299,0.29,0.299,0.285,0.315,0.633,0.053,0.112
"Puede que la vote",0.094,0.077,0.111,0.164,0.105,0.052,0.05,0.124,0.091,0.065,0.103,0.078,0.155,0.033,0.091
"Nunca la votaría",0.577,0.629,0.526,0.564,0.518,0.601,0.694,0.529,0.584,0.623,0.577,0.575,0.183,0.907,0.771
"No sabe",0.034,0.034,0.034,0.034,0.035,0.029,0.037,0.048,0.035,0.013,0.035,0.032,0.029,0.007,0.026
