"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.364,0.337,0.391,0.366,0.374,0.39,0.305,0.328,0.371,0.397,0.37,0.353,0.506,0.298,0.326
"2",0.048,0.046,0.049,0.066,0.043,0.047,0.037,0.062,0.036,0.05,0.043,0.057,0.07,0.039,0.054
"3",0.031,0.045,0.018,0.066,0.019,0.028,0.025,0.018,0.032,0.046,0.036,0.022,0.046,0.018,0.121
"4",0.018,0.023,0.014,0.02,0.024,0.015,0.008,0.013,0.019,0.024,0.019,0.016,0.018,0.017,0
"5",0.104,0.13,0.079,0.093,0.106,0.121,0.089,0.085,0.113,0.113,0.095,0.124,0.071,0.103,0.123
"6",0.027,0.027,0.027,0.037,0.028,0.019,0.029,0.016,0.037,0.025,0.027,0.028,0.018,0.03,0.034
"7",0.035,0.041,0.029,0.033,0.035,0.036,0.034,0.024,0.04,0.039,0.041,0.021,0.016,0.043,0.077
"8",0.032,0.038,0.026,0.033,0.027,0.04,0.027,0.029,0.032,0.034,0.027,0.041,0.007,0.053,0.027
"9",0.341,0.313,0.367,0.286,0.344,0.304,0.446,0.425,0.32,0.272,0.342,0.338,0.248,0.399,0.238
