"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.28,0.226,0.331,0.2,0.302,0.3,0.292,0.358,0.265,0.205,0.287,0.265,0.401,0.19,0.105
"2",0.063,0.062,0.064,0.085,0.06,0.048,0.064,0.069,0.055,0.068,0.05,0.088,0.084,0.045,0.054
"3",0.037,0.046,0.029,0.032,0.048,0.026,0.034,0.023,0.044,0.045,0.042,0.028,0.057,0.022,0.035
"4",0.049,0.05,0.048,0.065,0.052,0.037,0.042,0.047,0.044,0.062,0.052,0.044,0.056,0.043,0.067
"5",0.166,0.178,0.154,0.171,0.175,0.179,0.119,0.124,0.194,0.171,0.157,0.182,0.156,0.134,0.314
"6",0.046,0.057,0.036,0.061,0.043,0.035,0.052,0.026,0.054,0.057,0.046,0.047,0.04,0.053,0.109
"7",0.051,0.067,0.035,0.038,0.055,0.055,0.051,0.034,0.042,0.085,0.056,0.04,0.021,0.072,0.107
"8",0.054,0.064,0.045,0.047,0.037,0.077,0.07,0.03,0.059,0.077,0.051,0.061,0.023,0.099,0.064
"9",0.254,0.25,0.258,0.301,0.228,0.243,0.276,0.289,0.243,0.23,0.259,0.245,0.162,0.342,0.145
