"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.298,0.267,0.327,0.179,0.367,0.294,0.262,0.349,0.273,0.277,0.291,0.311,0.654,0.065,0.095
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.416,0.401,0.431,0.372,0.37,0.473,0.48,0.413,0.401,0.442,0.435,0.379,0.102,0.722,0.471
"No sabe",0.286,0.332,0.242,0.449,0.263,0.233,0.258,0.238,0.326,0.281,0.274,0.31,0.244,0.213,0.434
