"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente por el Frente de Todos",0.274,0.285,0.262,0.222,0.32,0.266,0.231,0.314,0.25,0.263,0.269,0.283,0.612,0.059,0.055
"Mauricio Macri por Juntos por el Cambio",0.275,0.259,0.291,0.14,0.204,0.351,0.46,0.275,0.279,0.27,0.27,0.284,0.057,0.599,0.167
"Javier Milei por los liberales libertarios",0.208,0.287,0.132,0.385,0.226,0.148,0.081,0.188,0.221,0.214,0.203,0.219,0.055,0.203,0.302
"Nicolás del Caño por la izquierda",0.034,0.033,0.035,0.048,0.037,0.029,0.022,0.017,0.032,0.057,0.042,0.019,0.039,0.005,0.02
"Otro candidato",0.119,0.077,0.161,0.112,0.132,0.119,0.096,0.116,0.109,0.137,0.122,0.115,0.13,0.081,0.344
"Aún no lo tengo decidido",0.09,0.059,0.119,0.093,0.081,0.087,0.11,0.09,0.109,0.059,0.094,0.08,0.107,0.053,0.112
