"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner por el Frente de Todos",0.337,0.297,0.375,0.272,0.402,0.343,0.24,0.354,0.326,0.331,0.336,0.337,0.726,0.083,0.139
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.252,0.219,0.285,0.143,0.212,0.307,0.373,0.276,0.24,0.244,0.262,0.233,0.088,0.484,0.292
"Javier Milei por los liberales libertarios",0.241,0.331,0.152,0.472,0.243,0.172,0.11,0.209,0.25,0.265,0.233,0.256,0.053,0.293,0.189
"Nicolás del Caño por la izquierda",0.019,0.019,0.018,0.009,0.027,0.013,0.016,0.011,0.015,0.033,0.022,0.013,0.012,0.002,0
"Otro candidato",0.082,0.082,0.083,0.053,0.064,0.095,0.135,0.06,0.094,0.09,0.086,0.076,0.055,0.087,0.307
"Aún no lo tengo decidido",0.069,0.052,0.087,0.051,0.052,0.07,0.126,0.09,0.075,0.037,0.061,0.085,0.066,0.051,0.073
