"var","categoria","1","2","3","4","5","6","7","8","9"
"P09","No sabe",0.156,0.137,0.232,0.054,0.169,0.082,0.122,0.225,0.198
"P10","A Alberto Fernández",0.162,0.11,0.076,0,0.232,0.039,0.247,0.378,0.287
"P10","A Sergio Massa",0.157,0.245,0.379,0,0.278,0.146,0.403,0.226,0.314
"P10","A algún candidato del peronismo",0.099,0.258,0.167,0.174,0.185,0.434,0.153,0.158,0.192
"P10","A algún candidato del kirchnerismo",0.582,0.387,0.378,0.826,0.305,0.381,0.197,0.238,0.207
"P11","A Alberto Fernández",0.095,0.147,0.095,0,0.15,0,0.243,0,0.277
"P11","A Sergio Massa",0.112,0.136,0,0,0.166,0.144,0.372,0.245,0.205
"P11","A algún candidato del peronismo",0.071,0.142,0.207,0,0.178,0.493,0.148,0.405,0.17
"P11","A Cristina Fernández de Kirchner",0.722,0.575,0.698,1,0.506,0.363,0.237,0.35,0.348
"P12","A Horacio Rodriguez Larreta",0.224,0.138,0.023,0.334,0.252,0.126,0.113,0.159,0.236
"P12","A Mauricio Macri",0.314,0.222,0.17,0.335,0.314,0.446,0.347,0.438,0.36
"P12","A Patricia Bullrich",0.302,0.52,0.462,0.231,0.324,0.375,0.486,0.403,0.33
"P12","A Facundo Manes",0.11,0.062,0.345,0.082,0.089,0.027,0.054,0,0.06
"P12","A Gerardo Morales",0.05,0.058,0,0.018,0.021,0.026,0,0,0.014
"P13","Seguro lo votaria",0.248,0.187,0.299,0.311,0.169,0.07,0.013,0.258,0.21
"P13","Quizás lo votaría",0.34,0.343,0.159,0.506,0.324,0.611,0.479,0.412,0.352
"P13","Nunca lo votaría",0.412,0.47,0.542,0.183,0.507,0.319,0.508,0.33,0.438
"P14","Lo votaría",0.139,0.211,0.121,0.177,0.25,0.421,0.229,0.317,0.274
"P14","Puede que lo vote",0.107,0.094,0.175,0.321,0.218,0.212,0.321,0.257,0.214
"P14","Nunca lo votaría",0.692,0.528,0.644,0.462,0.465,0.331,0.369,0.39,0.437
"P14","No sabe",0.062,0.167,0.06,0.04,0.067,0.036,0.081,0.036,0.075
"P15","Lo votaría",0.163,0.182,0.175,0.011,0.117,0.101,0.056,0.077,0.126
"P15","Puede que lo vote",0.337,0.435,0.401,0.251,0.103,0.098,0.142,0.113,0.139
"P15","Nunca lo votaría",0.43,0.323,0.424,0.721,0.702,0.711,0.792,0.767,0.683
"P15","No sabe",0.07,0.06,0,0.017,0.078,0.09,0.01,0.043,0.052
"P16","Lo votaría",0.17,0.181,0.088,0.021,0.096,0.006,0.038,0.048,0.125
"P16","Puede que lo vote",0.284,0.338,0.273,0.062,0.091,0.06,0.107,0.035,0.077
"P16","Nunca lo votaría",0.432,0.423,0.613,0.823,0.758,0.833,0.796,0.873,0.745
"P16","No sabe",0.114,0.058,0.026,0.094,0.055,0.101,0.059,0.044,0.053
"P17","La votaría",0.471,0.456,0.355,0.158,0.182,0.13,0.115,0.118,0.168
"P17","Puede que la vote",0.13,0.217,0.105,0,0.056,0,0.033,0,0.078
"P17","Nunca la votaría",0.358,0.327,0.54,0.842,0.723,0.805,0.796,0.882,0.722
"P17","No sabe",0.041,0,0,0,0.039,0.065,0.056,0,0.032
"P18","Lo votaría",0.109,0.138,0.175,0.009,0.173,0.136,0.168,0.175,0.185
"P18","Puede que lo vote",0.178,0.169,0.18,0.375,0.231,0.248,0.369,0.25,0.254
"P18","Nunca lo votaría",0.651,0.543,0.607,0.582,0.515,0.562,0.347,0.558,0.494
"P18","No sabe",0.062,0.15,0.038,0.034,0.081,0.054,0.116,0.017,0.067
"P19","Lo votaría",0.066,0.092,0.102,0.032,0.096,0.009,0.015,0.014,0.074
"P19","Puede que lo vote",0.17,0.235,0.165,0.2,0.192,0.107,0.351,0.253,0.202
"P19","Nunca lo votaría",0.644,0.438,0.549,0.752,0.601,0.759,0.545,0.615,0.587
"P19","No sabe",0.12,0.235,0.184,0.016,0.111,0.125,0.089,0.118,0.137
"P20","La votaría",0.139,0.172,0.289,0.244,0.319,0.362,0.465,0.441,0.333
"P20","Puede que la vote",0.118,0.141,0.049,0.346,0.181,0.306,0.211,0.183,0.224
"P20","Nunca la votaría",0.684,0.654,0.626,0.391,0.435,0.273,0.251,0.35,0.378
"P20","No sabe",0.059,0.033,0.036,0.019,0.065,0.059,0.073,0.026,0.065
"P21","Lo votaría",0.111,0.041,0.195,0.469,0.225,0.197,0.199,0.289,0.279
"P21","Puede que lo vote",0.096,0.113,0.214,0.175,0.251,0.347,0.363,0.246,0.22
"P21","Nunca lo votaría",0.733,0.758,0.52,0.334,0.474,0.387,0.342,0.385,0.414
"P21","No sabe",0.06,0.088,0.071,0.022,0.05,0.069,0.096,0.08,0.087
"P22","La votaría",0.092,0.07,0.063,0.155,0.142,0.072,0.111,0.186,0.174
"P22","Puede que la vote",0.115,0.215,0.227,0.359,0.229,0.316,0.409,0.292,0.254
"P22","Nunca la votaría",0.715,0.532,0.651,0.433,0.555,0.543,0.388,0.485,0.485
"P22","No sabe",0.078,0.183,0.059,0.053,0.074,0.069,0.092,0.037,0.087
"P23","Lo votaría",0.128,0.073,0.112,0.03,0.086,0.006,0.084,0.083,0.064
"P23","Puede que lo vote",0.266,0.402,0.362,0.131,0.108,0.153,0.203,0.05,0.136
"P23","Nunca lo votaría",0.52,0.454,0.52,0.839,0.734,0.769,0.646,0.867,0.764
"P23","No sabe",0.086,0.071,0.006,0,0.072,0.072,0.067,0,0.036
"P24","Lo votaría",0.033,0.047,0,0,0.04,0,0.036,0.062,0.033
"P24","Puede que lo vote",0.103,0.27,0.301,0.222,0.192,0.202,0.225,0.146,0.154
"P24","Nunca lo votaría",0.752,0.525,0.532,0.725,0.676,0.721,0.619,0.749,0.701
"P24","No sabe",0.112,0.158,0.167,0.053,0.092,0.077,0.12,0.043,0.112
"P26","Cristina Fernández de Kirchner por el Frente de Todos",0.539,0.49,0.346,0.175,0.2,0.147,0.086,0.081,0.156
"P26","Alberto Fernández por el Frente de Todos",0.041,0.049,0.111,0.008,0.034,0,0.046,0.009,0.05
"P26","Mauricio Macri por Juntos por el cambio",0.075,0.083,0.028,0.137,0.186,0.259,0.126,0.228,0.161
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.06,0.036,0.093,0.019,0.113,0.07,0.132,0.121,0.135
"P26","Patricia Bullrich por Juntos por el Cambio",0.086,0.145,0.287,0.207,0.19,0.245,0.406,0.214,0.201
"P26","Facundo Manes por Juntos por el Cambio",0.033,0.05,0.039,0.039,0.062,0.011,0.017,0.014,0.038
"P26","Javier Milei por los liberales libertarios",0.088,0.05,0.071,0.288,0.148,0.143,0.172,0.286,0.213
"P26","Nicolás del Caño por la izquierda",0.034,0.004,0.01,0.036,0,0,0,0,0.009
"P26","Aún no lo tengo decidido",0.044,0.093,0.015,0.091,0.067,0.125,0.015,0.047,0.037
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.079,0.083,0.041,0.039,0.124,0.035,0.228,0.179,0.163
"P27","Patricia Bullrich por Juntos por el Cambio",0.14,0.192,0.256,0.345,0.298,0.489,0.413,0.415,0.307
"P27","Facundo Manes por Juntos por el Cambio",0.029,0.103,0.04,0.033,0.043,0.049,0.023,0.043,0.037
"P27","Alberto Fernández por el Frente de Todos",0.145,0.117,0.178,0,0.037,0.006,0.081,0.055,0.109
"P27","Sergio Massa por el Frente de Todos",0.283,0.256,0.189,0.068,0.167,0.127,0.059,0.005,0.099
"P27","Javier Milei por los liberales libertarios",0.082,0.053,0.235,0.321,0.212,0.119,0.172,0.241,0.229
"P27","Nicolás del Caño por la izquierda",0.045,0.004,0.009,0.101,0.003,0.031,0.009,0,0.016
"P27","Otros candidatos",0.083,0.107,0.015,0.008,0.03,0.029,0,0.05,0.012
"P27","Aún no lo tengo decidido",0.114,0.085,0.037,0.085,0.086,0.115,0.015,0.012,0.028
"P28","Cristina Fernández de Kirchner por el Frente de Todos",0.56,0.496,0.401,0.193,0.18,0.156,0.141,0.159,0.193
"P28","Mauricio Macri por Juntos por el Cambio",0.151,0.253,0.096,0.372,0.311,0.46,0.45,0.428,0.347
"P28","Javier Milei por los liberales libertarios",0.112,0.121,0.272,0.284,0.269,0.184,0.238,0.293,0.268
"P28","Nicolás del Caño por la izquierda",0.037,0.004,0.185,0,0.023,0,0,0,0.009
"P28","Otro candidato",0.066,0.112,0.007,0.059,0.108,0.051,0.142,0.099,0.094
"P28","Aún no lo tengo decidido",0.074,0.014,0.039,0.092,0.109,0.149,0.029,0.021,0.089
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.15,0.329,0.253,0.189,0.272,0.269,0.411,0.304,0.336
"P30","Alberto Fernández por el Frente de Todos",0.345,0.144,0.281,0.06,0.097,0.138,0.138,0.091,0.155
"P30","Javier Milei por los liberales libertarios",0.127,0.083,0.246,0.579,0.298,0.289,0.27,0.481,0.287
"P30","Nicolás del Caño por la izquierda",0.059,0.004,0.119,0,0.029,0,0,0,0.024
"P30","Otro candidato",0.17,0.254,0.054,0.058,0.165,0.085,0.126,0.085,0.111
"P30","Aún no lo tengo decidido",0.149,0.186,0.047,0.114,0.139,0.219,0.055,0.039,0.087
"P32","Sergio Massa presidente por el Frente de Todos",0.379,0.247,0.249,0.073,0.191,0.162,0.198,0.047,0.177
"P32","Patricia Bullrich por Juntos por el Cambio",0.191,0.311,0.177,0.393,0.4,0.44,0.573,0.441,0.4
"P32","Javier Milei por los liberales libertarios",0.098,0.071,0.272,0.305,0.228,0.145,0.199,0.409,0.233
"P32","Nicolás del Caño por la izquierda",0.056,0.011,0.126,0.114,0.023,0,0,0,0.008
"P32","Otro candidato",0.134,0.069,0.152,0.024,0.095,0.142,0.019,0.089,0.1
"P32","Aún no lo tengo decidido",0.142,0.291,0.024,0.091,0.063,0.111,0.011,0.014,0.082
"P34","Sergio Massa presidente por el Frente de Todos",0.417,0.326,0.318,0.202,0.23,0.082,0.189,0.073,0.165
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.146,0.259,0.309,0.087,0.272,0.332,0.369,0.406,0.311
"P34","Javier Milei por los liberales libertarios",0.103,0.137,0.212,0.442,0.272,0.268,0.365,0.399,0.318
"P34","Nicolás del Caño por la izquierda",0.057,0.039,0.057,0.121,0.026,0.01,0.004,0,0.006
"P34","Otro candidato",0.161,0.206,0.077,0.053,0.142,0.156,0.028,0.084,0.108
"P34","Aún no lo tengo decidido",0.116,0.033,0.027,0.095,0.058,0.152,0.045,0.038,0.092
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.541,0.463,0.454,0.201,0.2,0.2,0.172,0.2,0.175
"P36","Horacio Rodríguez Larreta por Juntos por el Cambio",0.166,0.239,0.244,0.096,0.288,0.232,0.421,0.266,0.334
"P36","Javier Milei por los liberales libertarios",0.122,0.203,0.23,0.574,0.303,0.271,0.337,0.403,0.31
"P36","Nicolás del Caño por la izquierda",0.036,0.011,0.027,0,0.028,0,0.005,0,0.003
"P36","Otro candidato",0.067,0.071,0.033,0.077,0.14,0.121,0.019,0.099,0.088
"P36","Aún no lo tengo decidido",0.068,0.013,0.012,0.052,0.041,0.176,0.046,0.032,0.09
"P37","Sergio Massa presidente por el Frente de Todos",0.429,0.473,0.28,0.189,0.187,0.154,0.199,0.053,0.146
"P37","Mauricio Macri por Juntos por el Cambio",0.148,0.182,0.134,0.268,0.352,0.367,0.424,0.395,0.383
"P37","Javier Milei por los liberales libertarios",0.101,0.191,0.232,0.423,0.267,0.161,0.285,0.412,0.274
"P37","Nicolás del Caño por la izquierda",0.052,0.01,0.248,0,0.038,0,0,0,0.007
"P37","Otro candidato",0.149,0.086,0.074,0.057,0.074,0.162,0.07,0.098,0.116
"P37","Aún no lo tengo decidido",0.121,0.058,0.032,0.063,0.082,0.156,0.022,0.042,0.074
"P38","Alberto Fernández por el Frente de Todos",0.354,0.312,0.432,0.03,0.145,0.024,0.204,0.161,0.172
"P38","Mauricio Macri por Juntos por el Cambio",0.163,0.187,0.1,0.244,0.336,0.494,0.497,0.338,0.402
"P38","Javier Milei por los liberales libertarios",0.102,0.2,0.233,0.438,0.259,0.171,0.224,0.379,0.26
"P38","Nicolás del Caño por la izquierda",0.065,0.112,0.135,0.121,0.041,0,0.004,0,0.008
"P38","Otro candidato",0.203,0.118,0.077,0.081,0.135,0.044,0.054,0.098,0.109
"P38","Aún no lo tengo decidido",0.113,0.071,0.023,0.086,0.084,0.267,0.017,0.024,0.049
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.608,0.513,0.481,0.179,0.266,0.17,0.138,0.087,0.195
"P39","Mauricio Macri por Juntos por el Cambio",0.241,0.406,0.428,0.695,0.509,0.549,0.65,0.54,0.568
"P39","No sabe",0.151,0.081,0.091,0.126,0.225,0.281,0.212,0.373,0.237
"P40","Alberto Fernández por el Frente de Todos",0.473,0.298,0.468,0.161,0.182,0.046,0.119,0.098,0.189
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.229,0.459,0.346,0.357,0.483,0.454,0.681,0.622,0.565
"P40","No sabe",0.298,0.243,0.186,0.482,0.335,0.5,0.2,0.28,0.246
"P41","Sergio Massa presidente por el Frente de Todos",0.463,0.506,0.416,0.162,0.249,0.105,0.124,0.054,0.165
"P41","Patricia Bullrich por Juntos por el Cambio",0.241,0.433,0.478,0.717,0.602,0.677,0.707,0.635,0.633
"P41","No sabe",0.296,0.061,0.106,0.121,0.149,0.218,0.169,0.311,0.202
"P42","Sergio Massa presidente por el Frente de Todos",0.503,0.426,0.663,0.189,0.259,0.164,0.125,0.044,0.154
"P42","Mauricio Macri por Juntos por el Cambio",0.252,0.402,0.225,0.679,0.548,0.561,0.712,0.606,0.66
"P42","No sabe",0.245,0.172,0.112,0.132,0.193,0.275,0.163,0.35,0.186
"P43","Sergio Massa presidente por el Frente de Todos",0.541,0.411,0.378,0.148,0.276,0.165,0.129,0.044,0.138
"P43","Javier Milei por los liberales libertarios",0.199,0.359,0.474,0.696,0.44,0.468,0.603,0.807,0.497
"P43","No sabe",0.26,0.23,0.148,0.156,0.284,0.367,0.268,0.149,0.365
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.215,0.246,0.085,0.222,0.373,0.281,0.485,0.24,0.342
"P44","Javier Milei por los liberales libertarios",0.146,0.244,0.452,0.656,0.345,0.415,0.42,0.589,0.39
"P44","No sabe",0.639,0.51,0.463,0.122,0.282,0.304,0.095,0.171,0.268
"P45","Muy buena",0.085,0.057,0.128,0,0.041,0.014,0.022,0.009,0.039
"P45","Buena",0.196,0.085,0.181,0.162,0.09,0.046,0.028,0.074,0.098
"P45","Ni buena ni mala",0.291,0.384,0.09,0.17,0.125,0.181,0.08,0.051,0.139
"P45","Mala",0.122,0.091,0.261,0.102,0.073,0.083,0.137,0.14,0.116
"P45","Muy mala",0.283,0.383,0.34,0.566,0.671,0.676,0.733,0.717,0.601
"P45","No sabe",0.023,0,0,0,0,0,0,0.009,0.007
"P46","Muy buena",0.098,0.039,0.015,0,0.013,0.006,0.006,0,0.031
"P46","Buena",0.215,0.144,0.278,0.117,0.144,0.008,0.081,0.046,0.054
"P46","Ni buena ni mala",0.266,0.345,0.081,0.027,0.068,0.145,0.057,0.05,0.123
"P46","Mala",0.135,0.085,0.18,0.094,0.113,0.15,0.088,0.046,0.087
"P46","Muy mala",0.274,0.387,0.446,0.762,0.662,0.591,0.768,0.858,0.702
"P46","No sabe",0.012,0,0,0,0,0.1,0,0,0.003
"P47","Muy buena",0.477,0.306,0.384,0.038,0.173,0.086,0.112,0.046,0.122
"P47","Buena",0.081,0.14,0.084,0.118,0.051,0,0.012,0,0.038
"P47","Ni buena ni mala",0.096,0.09,0.112,0,0.044,0.068,0,0,0.03
"P47","Mala",0.061,0.05,0.059,0.031,0.028,0.175,0.035,0.11,0.088
"P47","Muy mala",0.283,0.414,0.361,0.813,0.692,0.671,0.841,0.844,0.712
"P47","No sabe",0.002,0,0,0,0.012,0,0,0,0.01
"P48","Muy buena",0.137,0.238,0.093,0.172,0.177,0.32,0.128,0.076,0.231
"P48","Buena",0.073,0.115,0.104,0.286,0.207,0.27,0.367,0.253,0.197
"P48","Ni buena ni mala",0.084,0.137,0.056,0.05,0.093,0.162,0.129,0.434,0.187
"P48","Mala",0.143,0.115,0.313,0.24,0.178,0.075,0.212,0.018,0.116
"P48","Muy mala",0.554,0.364,0.434,0.242,0.345,0.173,0.164,0.208,0.267
"P48","No sabe",0.009,0.031,0,0.01,0,0,0,0.011,0.002
"P49","Muy buena",0.118,0.069,0.057,0.164,0.108,0.119,0.068,0.033,0.171
"P49","Buena",0.101,0.281,0.325,0.283,0.202,0.274,0.529,0.338,0.291
"P49","Ni buena ni mala",0.124,0.142,0.142,0.184,0.233,0.296,0.164,0.304,0.228
"P49","Mala",0.179,0.08,0.124,0.037,0.137,0.229,0.076,0.278,0.125
"P49","Muy mala",0.478,0.428,0.352,0.332,0.317,0.082,0.163,0.047,0.177
"P49","No sabe",0,0,0,0,0.003,0,0,0,0.008
"P50","Muy buena",0.097,0.055,0,0,0.082,0.094,0.049,0.009,0.055
"P50","Buena",0.234,0.317,0.249,0.009,0.13,0.027,0.037,0.026,0.067
"P50","Ni buena ni mala",0.296,0.235,0.406,0.07,0.093,0.208,0.173,0.115,0.187
"P50","Mala",0.118,0.067,0.106,0.605,0.14,0.041,0.186,0.134,0.13
"P50","Muy mala",0.247,0.326,0.239,0.316,0.555,0.63,0.555,0.716,0.561
"P50","No sabe",0.008,0,0,0,0,0,0,0,0
"P51","Muy buena",0.14,0.148,0.19,0.243,0.291,0.286,0.459,0.408,0.398
"P51","Buena",0.107,0.214,0.147,0.464,0.167,0.21,0.105,0.316,0.2
"P51","Ni buena ni mala",0.107,0.174,0.059,0.086,0.124,0.043,0.253,0.078,0.154
"P51","Mala",0.104,0.033,0.16,0.151,0.079,0.066,0.091,0.032,0.063
"P51","Muy mala",0.539,0.431,0.444,0.056,0.339,0.395,0.092,0.166,0.177
"P51","No sabe",0.003,0,0,0,0,0,0,0,0.008
"P52","Muy buena",0.103,0.09,0.14,0.552,0.188,0.075,0.129,0.29,0.246
"P52","Buena",0.037,0.139,0.25,0.134,0.16,0.232,0.393,0.213,0.156
"P52","Ni buena ni mala",0.162,0.088,0.046,0.034,0.155,0.251,0.262,0.198,0.355
"P52","Mala",0.122,0.068,0.204,0.066,0.158,0.154,0.066,0.111,0.122
"P52","Muy mala",0.567,0.615,0.36,0.188,0.312,0.288,0.15,0.177,0.102
"P52","No sabe",0.009,0,0,0.026,0.027,0,0,0.011,0.019
"P53","Muy buena",0.107,0.095,0.065,0.348,0.11,0.064,0.078,0.151,0.216
"P53","Buena",0.11,0.204,0.221,0.185,0.137,0.382,0.348,0.316,0.244
"P53","Ni buena ni mala",0.113,0.084,0.157,0.052,0.27,0.231,0.325,0.118,0.245
"P53","Mala",0.095,0.13,0.227,0.065,0.108,0.146,0.119,0.103,0.104
"P53","Muy mala",0.563,0.487,0.33,0.35,0.358,0.177,0.13,0.312,0.188
"P53","No sabe",0.012,0,0,0,0.017,0,0,0,0.003
"P54","Muy buena",0.135,0.109,0.178,0.165,0.054,0.007,0.015,0.02,0.034
"P54","Buena",0.221,0.267,0.203,0,0.066,0.146,0.137,0.053,0.126
"P54","Ni buena ni mala",0.258,0.234,0.319,0.193,0.179,0.192,0.118,0.175,0.156
"P54","Mala",0.099,0.159,0.056,0.151,0.103,0.112,0.236,0.217,0.152
"P54","Muy mala",0.285,0.231,0.244,0.491,0.598,0.543,0.494,0.535,0.524
"P54","No sabe",0.002,0,0,0,0,0,0,0,0.008
"P55","Muy buena",0.067,0.135,0.039,0.015,0.065,0.028,0.026,0,0.057
"P55","Buena",0.105,0.137,0.179,0.022,0.111,0.018,0.119,0.188,0.124
"P55","Ni buena ni mala",0.361,0.395,0.348,0.442,0.371,0.419,0.425,0.374,0.373
"P55","Mala",0.167,0.112,0.195,0.129,0.189,0.156,0.12,0.348,0.182
"P55","Muy mala",0.269,0.18,0.167,0.392,0.264,0.364,0.267,0.09,0.228
"P55","No sabe",0.031,0.041,0.072,0,0,0.015,0.043,0,0.036
"P57","Siempre",0.295,0.195,0.419,0.277,0.311,0.144,0.273,0.287,0.29
"P57","Casi siempre",0.408,0.537,0.371,0.334,0.378,0.365,0.414,0.363,0.335
"P57","Casi nunca",0.217,0.131,0.204,0.373,0.235,0.483,0.244,0.219,0.218
"P57","Nunca, pero esta es una excepción",0.08,0.137,0.006,0.016,0.076,0.008,0.069,0.131,0.157
"P58","Si",0.588,0.658,0.814,0.426,0.539,0.514,0.582,0.501,0.594
"P58","No",0.412,0.342,0.186,0.574,0.461,0.486,0.418,0.499,0.406
