"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Si",0.586,0.579,0.593,0.555,0.634,0.634,0.439,0.564,0.605,0.581,0.601,0.557,0.603,0.575,0.509
"No",0.414,0.421,0.407,0.445,0.366,0.366,0.561,0.436,0.395,0.419,0.399,0.443,0.397,0.425,0.491
