"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.188,0.147,0.223,0.265,0.183,0.158,0.174,0.265,0.179,0.114,0.174,0.215,0.166,0.252,0.075
"A Sergio Massa",0.217,0.241,0.197,0.215,0.23,0.194,0.224,0.295,0.194,0.166,0.205,0.242,0.217,0.183,0.175
"A algún candidato del peronismo",0.149,0.165,0.134,0.124,0.154,0.143,0.165,0.136,0.172,0.128,0.128,0.191,0.121,0.261,0.683
"A algún candidato del kirchnerismo",0.446,0.447,0.446,0.396,0.433,0.505,0.437,0.304,0.455,0.592,0.493,0.352,0.496,0.304,0.067
