"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Frente de Todos y el peronismo",0.327,0.267,0.39,0.345,0.369,0.314,0.156,0.33,0.266,0.428,0.661,0.099,0
"Cambiemos",0.262,0.264,0.259,0.109,0.22,0.445,0.416,0.358,0.194,0.194,0.067,0.598,0.252
"Liberales Libertarios",0.242,0.377,0.1,0.362,0.271,0.133,0.068,0.165,0.317,0.26,0.21,0.243,0.154
"Izquierda",0.043,0.056,0.03,0,0.082,0.01,0.061,0.034,0.039,0.069,0.011,0.018,0.009
"No sabe",0.126,0.036,0.221,0.184,0.058,0.098,0.299,0.113,0.184,0.049,0.051,0.042,0.585
