"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Agua corriente y cloacas",0.544,0.523,0.565,0.512,0.55,0.545,0.593,0.61,0.507,0.5,0.553,0.559,0.396
"Energía eléctrica",0.164,0.197,0.131,0.279,0.123,0.134,0.116,0.126,0.193,0.174,0.162,0.191,0.338
"Red de gas natural",0.073,0.09,0.056,0,0.107,0.1,0.056,0.102,0.039,0.086,0.071,0.064,0.042
"Recolección de residuos",0.118,0.103,0.133,0.138,0.118,0.093,0.122,0.096,0.134,0.126,0.09,0.102,0.064
"Ninguno",0.101,0.087,0.115,0.071,0.102,0.128,0.113,0.066,0.127,0.114,0.124,0.084,0.16
