"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Ariel Sujarchuk por el Frente de Todos",0.51,0.467,0.551,0.558,0.527,0.466,0.391,0.517,0.526,0.459,0.815,0.27,0.364
"A Roberto Costa por Juntos por el cambio",0.185,0.181,0.189,0.179,0.141,0.228,0.291,0.201,0.188,0.148,0.054,0.361,0.193
"A Mariano Castagnaro por Juntos por el Cambio",0.081,0.091,0.071,0.05,0.089,0.091,0.119,0.076,0.08,0.092,0.034,0.124,0.124
"A Jesica Avejera por Juntos por el Cambio",0.028,0.034,0.021,0.006,0.033,0.051,0.023,0.035,0.018,0.036,0.017,0.049,0
"A Ricardo Choffi por  Consenso Federal",0.01,0.014,0.007,0.003,0.01,0.023,0.013,0.011,0.009,0.013,0.007,0.016,0
"A Griselda Romariz por los liberales libertarios",0.075,0.124,0.03,0.096,0.088,0.046,0.021,0.038,0.092,0.106,0.014,0.102,0.029
"A Sandro Salazar por el Frente de Izquierda",0.007,0.004,0.01,0,0.006,0.008,0.032,0.007,0.006,0.01,0.01,0.003,0
"No sabe",0.104,0.085,0.121,0.108,0.106,0.087,0.11,0.115,0.081,0.136,0.049,0.075,0.29
