"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.843,0.502,0.291,0.307
"P07","Al candidato de Juntos por el Cambio",0.073,0.253,0.335,0.312
"P07","Al candidato de los liberales - libertarios",0.084,0.13,0.239,0.195
"P07","Al candidato de Consenso Federal",0,0,0,0.002
"P07","Al candidato de la Izquierda",0,0.003,0.056,0
"P07","A otro candidato",0,0.036,0.077,0.103
"P07","No sabe",0,0.076,0.002,0.081
"P08","A Ariel Sujarchuk por el Frente de Todos",0.805,0.601,0.374,0.391
"P08","A Roberto Costa por Juntos por el cambio",0.035,0.147,0.242,0.241
"P08","A Mariano Castagnaro por Juntos por el Cambio",0.014,0.084,0.053,0.109
"P08","A Jesica Avejera por Juntos por el Cambio",0.075,0.055,0.013,0.012
"P08","A Ricardo Choffi por  Consenso Federal",0,0,0.007,0
"P08","A Griselda Romariz por los liberales libertarios",0.071,0.058,0.186,0.061
"P08","A Sandro Salazar por el Frente de Izquierda",0,0.007,0.052,0.003
"P08","No sabe",0,0.048,0.073,0.183
"P09","A Carlos “Beto” Ramil por el Frente de Todos",0.795,0.332,0.221,0.302
"P09","A Roberto Costa por Juntos por el cambio",0.112,0.148,0.256,0.22
"P09","A Mariano Castagnaro por Juntos por el Cambio",0.005,0.117,0.133,0.073
"P09","A Jesica Avejera por Juntos por el Cambio",0.002,0.056,0.02,0.014
"P09","A Ricardo Choffi por Consenso Federal",0.012,0.011,0.005,0
"P09","A Griselda Romariz por los liberales libertarios",0.068,0.131,0.21,0.089
"P09","A Sandro Salazar por el Frente de Izquierda",0.006,0.011,0.053,0.033
"P09","No sabe",0,0.194,0.102,0.269
"P10","A Ariel Sujarchuk por el Frente de Todos",0.805,0.577,0.282,0.403
"P10","A Roberto Costa por Juntos por el Cambio",0.113,0.19,0.412,0.236
"P10","A Ricardo Choffi por Consenso Federal",0,0.065,0.015,0.006
"P10","A Griselda Romariz por los liberales libertarios",0.051,0.083,0.102,0.095
"P10","A Sandro Salazar por el Frente de Izquierda",0.012,0.007,0.053,0.005
"P10","No sabe",0.019,0.078,0.136,0.255
"P12","A  Carlos “Beto” Ramil por el Frente de Todos",0.851,0.421,0.289,0.312
"P12","A Roberto Costa por Juntos por el Cambio",0.044,0.213,0.281,0.294
"P12","A Ricardo Choffi por Consenso Federal",0.017,0.02,0.012,0.004
"P12","A Griselda Romariz por los liberales libertarios",0.068,0.17,0.223,0.087
"P12","A Sandro Salazar por el Frente de Izquierda",0.018,0.009,0.055,0.003
"P12","No sabe",0.002,0.167,0.14,0.3
"P13","A Carlos “Beto” Ramil por el Frente de Todos",0.855,0.336,0.248,0.241
"P13","A Mariano Castagnaro por Juntos por el Cambio",0.059,0.272,0.291,0.283
"P13","A Ricardo Choffi por Consenso Federal",0.017,0.019,0.015,0.009
"P13","A Griselda Romariz por los liberales libertarios",0.063,0.171,0.206,0.089
"P13","A Sandro Salazar por el Frente de Izquierda",0.006,0.007,0.052,0.032
"P13","No sabe",0,0.195,0.188,0.346
"P14","Lo votaria",0.701,0.533,0.256,0.423
"P14","Puede que lo vote",0.183,0.198,0.041,0.044
"P14","Nunca lo votaría",0.087,0.246,0.697,0.434
"P14","No sabe",0.029,0.023,0.006,0.099
"P15","Lo votaria",0.212,0.221,0.226,0.219
"P15","Puede que lo vote",0.222,0.16,0.161,0.124
"P15","Nunca lo votaría",0.534,0.548,0.568,0.514
"P15","No sabe",0.032,0.071,0.045,0.143
"P16","Lo votaria",0.095,0.173,0.06,0.213
"P16","Puede que lo vote",0.243,0.233,0.135,0.091
"P16","Nunca lo votaría",0.556,0.298,0.632,0.391
"P16","No sabe",0.106,0.296,0.173,0.305
"P17","Lo votaria",0.788,0.121,0.02,0.118
"P17","Puede que lo vote",0.15,0.27,0.103,0.143
"P17","Nunca lo votaría",0.013,0.484,0.718,0.449
"P17","No sabe",0.049,0.125,0.159,0.29
"P18","Lo votaria",0.264,0.015,0.02,0.014
"P18","Puede que lo vote",0.202,0.153,0.114,0.042
"P18","Nunca lo votaría",0.426,0.545,0.811,0.577
"P18","No sabe",0.108,0.287,0.055,0.367
"P19","Lo votaria",0.137,0.111,0.122,0.084
"P19","Puede que lo vote",0.138,0.16,0.121,0.115
"P19","Nunca lo votaría",0.564,0.447,0.692,0.445
"P19","No sabe",0.161,0.282,0.065,0.356
"P20","Lo votaria",0.133,0.055,0.215,0.028
"P20","Puede que lo vote",0.24,0.224,0.051,0.122
"P20","Nunca lo votaría",0.49,0.445,0.63,0.478
"P20","No sabe",0.137,0.276,0.104,0.372
"P21","Positiva",0.885,0.547,0.162,0.433
"P21","Neutra",0.069,0.331,0.283,0.247
"P21","Negativa",0.046,0.117,0.507,0.283
"P21","No sabe",0,0.005,0.048,0.037
"P22","Que continúe el intendente Ariel Sujarchuk",0.65,0.473,0.116,0.237
"P22","Que continúe Ariel Sujarchuk  pero con mejoras",0.272,0.175,0.044,0.258
"P22","Que cambie Ariel Sujarchuk pero que se mantengan los avances",0.023,0.09,0.236,0.172
"P22","Que cambie el intendente Ariel Sujarchuk",0.055,0.262,0.604,0.333
"P23","La seguridad",0.157,0.086,0.007,0.029
"P23","El tránsito",0.068,0.044,0.024,0.035
"P23","El arreglo de las calles",0.299,0.268,0.263,0.209
"P23","Los parques y los espacios públicos",0.07,0.194,0.185,0.168
