"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Carlos “Beto” Ramil por el Frente de Todos",0.323,0.329,0.318,0.296,0.367,0.298,0.279,0.354,0.325,0.259,0.557,0.184,0.075
"A Roberto Costa por Juntos por el cambio",0.223,0.192,0.253,0.256,0.175,0.246,0.272,0.253,0.216,0.184,0.121,0.354,0.192
"A Mariano Castagnaro por Juntos por el Cambio",0.097,0.098,0.096,0.051,0.106,0.124,0.141,0.099,0.102,0.081,0.049,0.161,0.123
"A Jesica Avejera por Juntos por el Cambio",0.033,0.042,0.024,0.043,0.017,0.055,0.023,0.034,0.027,0.045,0.027,0.056,0
"A Ricardo Choffi por Consenso Federal",0.016,0.014,0.018,0.022,0.008,0.025,0.013,0.03,0.004,0.019,0.007,0.013,0.012
"A Griselda Romariz por los liberales libertarios",0.117,0.175,0.064,0.203,0.103,0.058,0.038,0.071,0.134,0.167,0.07,0.114,0.108
"A Sandro Salazar por el Frente de Izquierda",0.012,0.01,0.013,0,0.023,0.013,0.004,0.003,0.014,0.023,0.009,0.006,0.029
"No sabe",0.179,0.14,0.214,0.129,0.201,0.181,0.23,0.156,0.178,0.222,0.16,0.112,0.461
