"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.337,0.471,0.604,0.14
"P07","Al candidato de Juntos por el Cambio",0.502,0.221,0.165,0.101
"P07","Al candidato de los liberales - libertarios",0.151,0.146,0.164,0.36
"P07","Al candidato de Consenso Federal",0,0,0,0.006
"P07","Al candidato de la Izquierda",0,0,0.023,0
"P07","A otro candidato",0.004,0.077,0.029,0.201
"P07","No sabe",0.006,0.085,0.015,0.192
"P08","A Ariel Sujarchuk por el Frente de Todos",0.32,0.622,0.614,0.366
"P08","A Roberto Costa por Juntos por el cambio",0.443,0.153,0.069,0.049
"P08","A Mariano Castagnaro por Juntos por el Cambio",0.05,0.093,0.047,0.09
"P08","A Jesica Avejera por Juntos por el Cambio",0.053,0.018,0.061,0
"P08","A Ricardo Choffi por  Consenso Federal",0,0,0.004,0
"P08","A Griselda Romariz por los liberales libertarios",0.102,0.022,0.136,0.221
"P08","A Sandro Salazar por el Frente de Izquierda",0,0.005,0.021,0
"P08","No sabe",0.032,0.087,0.048,0.274
"P09","A Carlos “Beto” Ramil por el Frente de Todos",0.265,0.393,0.466,0.223
"P09","A Roberto Costa por Juntos por el cambio",0.392,0.197,0.153,0.026
"P09","A Mariano Castagnaro por Juntos por el Cambio",0.114,0.089,0.054,0.053
"P09","A Jesica Avejera por Juntos por el Cambio",0.056,0.022,0.02,0
"P09","A Ricardo Choffi por Consenso Federal",0.017,0,0.011,0
"P09","A Griselda Romariz por los liberales libertarios",0.129,0.073,0.159,0.256
"P09","A Sandro Salazar por el Frente de Izquierda",0.002,0.003,0.045,0
"P09","No sabe",0.025,0.223,0.092,0.442
"P10","A Ariel Sujarchuk por el Frente de Todos",0.304,0.622,0.554,0.36
"P10","A Roberto Costa por Juntos por el Cambio",0.567,0.176,0.157,0.007
"P10","A Ricardo Choffi por Consenso Federal",0.039,0.023,0.02,0.023
"P10","A Griselda Romariz por los liberales libertarios",0.031,0.042,0.15,0.163
"P10","A Sandro Salazar por el Frente de Izquierda",0.011,0,0.027,0.013
"P10","No sabe",0.048,0.137,0.092,0.434
"P12","A  Carlos “Beto” Ramil por el Frente de Todos",0.275,0.432,0.589,0.21
"P12","A Roberto Costa por Juntos por el Cambio",0.53,0.237,0.103,0.016
"P12","A Ricardo Choffi por Consenso Federal",0.016,0.015,0.009,0.008
"P12","A Griselda Romariz por los liberales libertarios",0.113,0.114,0.168,0.18
"P12","A Sandro Salazar por el Frente de Izquierda",0.017,0.002,0.03,0
"P12","No sabe",0.049,0.2,0.101,0.586
"P13","A Carlos “Beto” Ramil por el Frente de Todos",0.205,0.39,0.518,0.201
"P13","A Mariano Castagnaro por Juntos por el Cambio",0.458,0.27,0.158,0.059
"P13","A Ricardo Choffi por Consenso Federal",0.027,0.012,0.012,0
"P13","A Griselda Romariz por los liberales libertarios",0.144,0.106,0.149,0.18
"P13","A Sandro Salazar por el Frente de Izquierda",0.006,0.025,0.025,0
"P13","No sabe",0.16,0.197,0.138,0.56
"P14","Lo votaria",0.315,0.575,0.488,0.368
"P14","Puede que lo vote",0.1,0.183,0.1,0.047
"P14","Nunca lo votaría",0.541,0.198,0.395,0.323
"P14","No sabe",0.044,0.044,0.017,0.262
"P15","Lo votaria",0.506,0.256,0.111,0.046
"P15","Puede que lo vote",0.346,0.176,0.028,0.059
"P15","Nunca lo votaría",0.13,0.477,0.802,0.612
"P15","No sabe",0.018,0.091,0.059,0.283
"P16","Lo votaria",0.207,0.173,0.041,0.208
"P16","Puede que lo vote",0.292,0.23,0.14,0.052
"P16","Nunca lo votaría",0.303,0.348,0.585,0.415
"P16","No sabe",0.198,0.249,0.234,0.325
"P17","Lo votaria",0.225,0.219,0.289,0.012
"P17","Puede que lo vote",0.165,0.151,0.212,0.14
"P17","Nunca lo votaría",0.397,0.465,0.423,0.423
"P17","No sabe",0.213,0.165,0.076,0.425
"P18","Lo votaria",0.142,0.027,0.08,0.012
"P18","Puede que lo vote",0.175,0.079,0.137,0.111
"P18","Nunca lo votaría",0.495,0.548,0.653,0.407
"P18","No sabe",0.188,0.346,0.13,0.47
"P19","Lo votaria",0.3,0.073,0.044,0.056
"P19","Puede que lo vote",0.143,0.116,0.127,0.113
"P19","Nunca lo votaría",0.405,0.515,0.584,0.349
"P19","No sabe",0.152,0.296,0.245,0.482
"P20","Lo votaria",0.213,0.047,0.068,0.048
"P20","Puede que lo vote",0.21,0.19,0.1,0.115
"P20","Nunca lo votaría",0.414,0.501,0.548,0.355
"P20","No sabe",0.163,0.262,0.284,0.482
"P21","Positiva",0.413,0.566,0.459,0.438
"P21","Neutra",0.283,0.268,0.226,0.196
"P21","Negativa",0.3,0.142,0.306,0.268
"P21","No sabe",0.004,0.024,0.009,0.098
"P22","Que continúe el intendente Ariel Sujarchuk",0.217,0.426,0.381,0.306
"P22","Que continúe Ariel Sujarchuk  pero con mejoras",0.22,0.249,0.151,0.174
"P22","Que cambie Ariel Sujarchuk pero que se mantengan los avances",0.095,0.157,0.133,0.096
