"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.401,0.592,0.437,0.366
"P07","Al candidato de Juntos por el Cambio",0.298,0.175,0.265,0.327
"P07","Al candidato de los liberales - libertarios",0.295,0.138,0.138,0.142
"P07","Al candidato de Consenso Federal",0,0,0,0.002
"P07","Al candidato de la Izquierda",0,0.002,0.048,0.004
"P07","A otro candidato",0.006,0.036,0.066,0.096
"P07","No sabe",0,0.057,0.046,0.063
"P08","A Ariel Sujarchuk por el Frente de Todos",0.344,0.668,0.542,0.446
"P08","A Roberto Costa por Juntos por el cambio",0.168,0.095,0.202,0.264
"P08","A Mariano Castagnaro por Juntos por el Cambio",0.089,0.096,0.01,0.07
"P08","A Jesica Avejera por Juntos por el Cambio",0.209,0.027,0,0.002
"P08","A Ricardo Choffi por  Consenso Federal",0,0,0.007,0
"P08","A Griselda Romariz por los liberales libertarios",0.189,0.062,0.105,0.055
"P08","A Sandro Salazar por el Frente de Izquierda",0,0.007,0.048,0.003
"P08","No sabe",0.001,0.045,0.086,0.16
"P09","A Carlos “Beto” Ramil por el Frente de Todos",0.204,0.501,0.355,0.348
"P09","A Roberto Costa por Juntos por el cambio",0.239,0.114,0.253,0.212
"P09","A Mariano Castagnaro por Juntos por el Cambio",0.088,0.096,0.049,0.095
"P09","A Jesica Avejera por Juntos por el Cambio",0.109,0.03,0,0.004
"P09","A Ricardo Choffi por Consenso Federal",0.017,0.01,0.002,0.002
"P09","A Griselda Romariz por los liberales libertarios",0.343,0.074,0.154,0.064
"P09","A Sandro Salazar por el Frente de Izquierda",0,0.012,0.05,0.033
"P09","No sabe",0,0.163,0.137,0.242
"P10","A Ariel Sujarchuk por el Frente de Todos",0.354,0.649,0.458,0.447
"P10","A Roberto Costa por Juntos por el Cambio",0.476,0.125,0.271,0.246
"P10","A Ricardo Choffi por Consenso Federal",0,0.045,0,0.032
"P10","A Griselda Romariz por los liberales libertarios",0.039,0.099,0.108,0.064
"P10","A Sandro Salazar por el Frente de Izquierda",0.017,0.008,0.048,0.004
"P10","No sabe",0.114,0.074,0.115,0.207
"P12","A  Carlos “Beto” Ramil por el Frente de Todos",0.302,0.577,0.417,0.356
"P12","A Roberto Costa por Juntos por el Cambio",0.244,0.15,0.25,0.278
"P12","A Ricardo Choffi por Consenso Federal",0.024,0.014,0.002,0.016
"P12","A Griselda Romariz por los liberales libertarios",0.383,0.107,0.128,0.074
"P12","A Sandro Salazar por el Frente de Izquierda",0.017,0.012,0.054,0.002
"P12","No sabe",0.03,0.14,0.149,0.274
"P13","A Carlos “Beto” Ramil por el Frente de Todos",0.294,0.503,0.379,0.293
"P13","A Mariano Castagnaro por Juntos por el Cambio",0.251,0.21,0.276,0.25
"P13","A Ricardo Choffi por Consenso Federal",0.046,0.014,0.005,0.009
"P13","A Griselda Romariz por los liberales libertarios",0.386,0.1,0.119,0.077
"P13","A Sandro Salazar por el Frente de Izquierda",0,0.009,0.054,0.03
"P13","No sabe",0.023,0.164,0.167,0.341
"P14","Lo votaria",0.336,0.586,0.377,0.474
"P14","Puede que lo vote",0.262,0.144,0.076,0.087
"P14","Nunca lo votaría",0.361,0.238,0.537,0.363
"P14","No sabe",0.041,0.032,0.01,0.076
"P15","Lo votaria",0.533,0.131,0.196,0.23
"P15","Puede que lo vote",0.201,0.257,0.038,0.097
"P15","Nunca lo votaría",0.211,0.543,0.723,0.552
"P15","No sabe",0.055,0.069,0.043,0.121
"P16","Lo votaria",0.231,0.144,0.023,0.198
"P16","Puede que lo vote",0.26,0.289,0.075,0.081
"P16","Nunca lo votaría",0.059,0.373,0.809,0.425
"P16","No sabe",0.45,0.194,0.093,0.296
"P17","Lo votaria",0.287,0.278,0.164,0.181
"P17","Puede que lo vote",0.188,0.217,0.126,0.162
"P17","Nunca lo votaría",0.343,0.418,0.586,0.384
