"var","categoria","Gran excedente habitual","Gran excedente excepcional","Pequeño excedente habitual","Pequeño excedente excepcional","Alcanza gastos familia","No alcanza gastos familia","Solo NBFamiliares","No alcanza NBFamiliares","No sabe"
"P09","Toloza Paz",0.084,0,0.562,0.513,0.511,0.336,0.442,0.329,0.432
"P09","Diego Santilli",0.354,0,0.115,0.126,0.239,0.174,0.187,0.254,0.135
"P09","Facundo Manes",0,0,0,0.173,0.085,0.128,0.056,0.101,0.031
"P09","Florencio Randazzo",0,0,0.028,0.031,0.022,0.118,0.037,0.05,0
"P09","A la izquierda",0,0,0.007,0,0.004,0.001,0.013,0.023,0.028
"P09","Jose Luis Espert",0,0,0.115,0.034,0.024,0.105,0.119,0.027,0.187
"P09","Otros candidatos",0,0,0.047,0.017,0.014,0.055,0.041,0.087,0
"P09","Votaría en blanco o anularía",0.562,0,0.126,0.106,0.101,0.083,0.105,0.129,0.187
