"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Siempre",0.268,0.234,0.364,0.228,0.19,0.402
"P09","Casi siempre",0.259,0.37,0.4,0.398,0.405,0.159
"P09","Casi nunca",0.356,0.248,0.172,0.287,0.313,0.166
"P09","Nunca, pero esta es una excepción",0.117,0.148,0.064,0.087,0.092,0.273
"P10","Muy buena",0.162,0.181,0.314,0.114,0.117,0
"P10","Buena",0.262,0.31,0.151,0.331,0.207,0
"P10","Ni buena ni mala",0.367,0.315,0.447,0.369,0.522,0.727
"P10","Mala",0.114,0.106,0.056,0.11,0.078,0
"P10","Muy mala",0.049,0.042,0.006,0.074,0.041,0.273
"P10","No sabe",0.046,0.046,0.026,0.002,0.035,0
"P11","Muy buena",0.234,0.157,0.381,0.126,0.257,0.402
"P11","Buena",0.309,0.47,0.202,0.435,0.255,0.166
"P11","Ni buena ni mala",0.298,0.285,0.353,0.275,0.34,0.432
"P11","Mala",0.079,0.055,0.033,0.096,0.075,0
"P11","Muy mala",0.063,0.016,0,0.068,0.045,0
"P11","No sabe",0.017,0.017,0.031,0,0.028,0
"P12","Muy de acuerdo",0.125,0.089,0.199,0.111,0.124,0
"P12","De acuerdo",0.173,0.377,0.146,0.232,0.179,0
"P12","Ni de acuerdo ni en desacuerdo",0.363,0.275,0.363,0.423,0.345,0.834
"P12","En desacuerdo",0.076,0.063,0.067,0.069,0.1,0
"P12","Muy en desacuerdo",0.144,0.026,0.031,0.052,0.036,0
"P12","No sabe",0.119,0.17,0.194,0.113,0.216,0.166
"P15","Mantenerla como en la actualidad aunque tenga que endeudarse la provincia",0.201,0.145,0.201,0.225,0.462,0.166
"P15","Negociar un nuevo acuerdo salarial qué pueda pagarse con los recursos de la provincia",0.389,0.644,0.565,0.445,0.385,0.561
"P15","Anularlo, porque es un privilegio que solo tienen los empleados estatales",0.297,0.117,0.128,0.21,0.097,0
"P15","No sabe",0.113,0.094,0.106,0.12,0.056,0.273
"P16","Muy de acuerdo",0.153,0.091,0.18,0.176,0.131,0
"P16","De acuerdo",0.128,0.24,0.17,0.248,0.072,0
"P16","Ni de acuerdo ni en desacuerdo",0.256,0.269,0.295,0.257,0.345,0.841
"P16","En desacuerdo",0.325,0.288,0.155,0.235,0.298,0.159
"P16","Muy en desacuerdo",0.115,0.082,0.087,0.077,0.115,0
"P16","No sabe",0.023,0.03,0.113,0.007,0.039,0
"P17","Si",0.163,0.127,0.274,0.514,0.557,0
"P17","No",0.729,0.711,0.429,0.244,0.273,0
"P17","No sabe",0.108,0.162,0.297,0.242,0.17,1
"P18","Proteger sus derechos ancestrales",0.11,0.065,0.303,0.255,0.373,0.402
"P18","Iniciar un proceso de negociación con la partes del conflicto",0.203,0.362,0.224,0.336,0.357,0.598
"P18","Exigir el desalojo del predio e iniciar luego un proceso de negociación",0.256,0.33,0.313,0.249,0.135,0
"P18","No negociar con usurpadores y proceder al desalojo de la propiedad",0.42,0.189,0.116,0.125,0.093,0
"P18","No sabe",0.011,0.054,0.044,0.035,0.042,0
"P19","Muy de acuerdo",0.546,0.294,0.439,0.442,0.403,0
"P19","De acuerdo",0.2,0.413,0.29,0.274,0.283,0.159
"P19","Ni de acuerdo ni en desacuerdo",0.126,0.151,0.14,0.151,0.175,0.166
"P19","En desacuerdo",0.065,0.049,0.04,0.041,0.06,0.273
"P19","Muy en desacuerdo",0.045,0.061,0.05,0.029,0.034,0.402
"P19","No sabe",0.018,0.032,0.041,0.063,0.045,0
"P20","Si",0.621,0.632,0.588,0.624,0.59,0.166
"P20","No",0.196,0.228,0.087,0.2,0.12,0
"P20","No sabe",0.183,0.14,0.325,0.176,0.29,0.834
"P21","Si",0.451,0.296,0.464,0.472,0.418,0
"P21","No",0.284,0.209,0.145,0.163,0.161,0
"P21","No sabe",0.265,0.495,0.391,0.365,0.421,1
"P24","Muy de acuerdo",0.79,0.286,0.075,0.032,0.09,0
"P24","De acuerdo",0.132,0.398,0.203,0.071,0.036,0
"P24","Ni de acuerdo ni en desacuerdo",0.056,0.171,0.456,0.207,0.066,0
"P24","En desacuerdo",0.001,0.088,0.188,0.58,0.239,0
"P24","Muy en desacuerdo",0.021,0.043,0.042,0.103,0.567,0.325
"P24","No sabe",0,0.014,0.036,0.007,0.002,0.675
"P25","Muy de acuerdo",0.734,0.24,0.059,0.078,0.089,0
"P25","De acuerdo",0.192,0.462,0.141,0.071,0.013,0
"P25","Ni de acuerdo ni en desacuerdo",0.057,0.116,0.507,0.13,0.019,0
