"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Si",0.659,0.832,0.721,0.622,0.767,0.883
"P05","Puede ser",0.202,0.114,0.063,0.303,0.058,0.117
"P05","No",0.139,0.054,0.216,0.075,0.175,0
"P06","Victoria Tolosa Paz para diputada nacional y Walter Enrique Acuña para concejal por el “Frente de todos”",0.016,0.006,0.109,0.316,0.471,0.645
"P06","Diego Santilli para diputado nacional y Guido Giana para concejal por “Juntos”",0.56,0.608,0.286,0.181,0.019,0.118
"P06","Facundo Manes para diputado nacional y Ruben Eduardo Mobilio para concejal por “Juntos”",0.068,0.199,0.108,0.013,0.024,0
"P06","Florencio Randazzo para diputado nacional y Maico Müller para concejal por “Vamos con vos”",0,0.057,0.026,0.05,0.073,0
"P06","A la lista de Anibal Regueiro para concejal por “Peronenses Primero”",0.13,0.056,0,0.024,0.036,0
"P06","A la lista de José Luis Espert para diputado nacional por “Avanza Libertad”",0.005,0.037,0.017,0.07,0.083,0
"P06","A los candidatos de la izquierda",0,0,0.104,0,0.064,0
"P06","Otros Candidatos",0.2,0.037,0.177,0.119,0.088,0.237
"P06","En blanco o anularía",0,0,0.116,0.2,0.097,0
"P06","Cortaría Boleta",0.021,0,0.057,0.027,0.045,0
"P10","Toloza Paz por el Frente de todos",0.02,0.007,0.114,0.319,0.497,0.62
"P10","Diego Santilli dentro de la interna de Juntos por el cambio",0.642,0.643,0.305,0.184,0.021,0.14
"P10","Facundo Manes dentro de la interna de Juntos por el cambio",0.076,0.208,0.105,0.019,0.025,0
"P10","Florencio Randazzo por el frente ""Vamos con vos.""",0,0.063,0.036,0.051,0.074,0
"P10","José Luis Espert por los liberales",0.031,0.041,0.016,0.071,0.085,0
"P10","A los candidatos de la izquierda",0,0,0.102,0,0.068,0
"P10","Otros candidatos",0.231,0.038,0.201,0.139,0.13,0.24
"P10","Votaría en blanco o anularía",0,0,0.121,0.217,0.1,0
"P11","Walter Enrique Acuña por el “Frente de Todos”",0.014,0.005,0.106,0.333,0.536,0.632
"P11","Guido Giana dentro de la interna “Juntos”",0.544,0.621,0.33,0.191,0.022,0.096
"P11","Ruben Eduardo Mobilio dentro de la interna por “Juntos”",0.067,0.216,0.118,0.015,0.032,0
"P11","Maico Müller dentro de la interna de “vamos con vos”",0,0.06,0.041,0.05,0.079,0
"P11","Anibal Regueiro por “Peronenses Primero”",0.131,0.061,0,0.024,0.051,0
"P11","Otro candidato",0.244,0.037,0.235,0.149,0.151,0.272
"P11","En blanco o anularía",0,0,0.17,0.238,0.129,0
"P18","Si",0.886,0.922,0.843,0.771,0.801,1
"P18","No",0.114,0.078,0.157,0.229,0.199,0
"P19","Muy buena",0.341,0,0.119,0.289,0.466,0.763
"P19","Buena",0.016,0.036,0.18,0.206,0.164,0
"P19","Ni buena ni mala",0.063,0.118,0.313,0.293,0.11,0
"P19","Mala",0.028,0.392,0.089,0.115,0.066,0
"P19","Muy mala",0.552,0.454,0.276,0.097,0.157,0
"P19","No sabe",0,0,0.023,0,0.037,0.237
"P20","Muy buena",0.357,0,0.055,0.18,0.539,0
"P20","Buena",0,0.037,0.011,0.259,0.063,0
"P20","Ni buena ni mala",0,0.081,0.306,0.305,0.093,0
"P20","Mala",0.155,0.032,0.258,0.105,0.038,0
"P20","Muy mala",0.483,0.778,0.347,0.131,0.201,0
"P20","No sabe",0.005,0.072,0.023,0.02,0.066,1
"P22","Muy buena",0.795,0.377,0.165,0.089,0.03,0
"P22","Buena",0.022,0.519,0.215,0.048,0.069,0.645
"P22","Ni buena ni mala",0.105,0.066,0.272,0.293,0.2,0
"P22","Mala",0.006,0,0.195,0.412,0.101,0
"P22","Muy mala",0.072,0.038,0,0.006,0.539,0
"P22","No sabe",0,0,0.153,0.152,0.061,0.355
