"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Si",0.796,0.679,0.59,0.493,0.759,0.63
"P05","Puede ser",0.088,0.321,0.302,0.128,0.069,0.064
"P05","No",0.116,0,0.108,0.379,0.172,0.306
"P06","Victoria Tolosa Paz para diputada nacional y Walter Enrique Acuña para concejal por el “Frente de todos”",0.533,0.293,0.353,0.071,0.019,0.485
"P06","Diego Santilli para diputado nacional y Guido Giana para concejal por “Juntos”",0.078,0.321,0.036,0.276,0.455,0.05
"P06","Facundo Manes para diputado nacional y Ruben Eduardo Mobilio para concejal por “Juntos”",0.004,0,0,0.031,0.151,0
"P06","Florencio Randazzo para diputado nacional y Maico Müller para concejal por “Vamos con vos”",0.042,0.15,0.102,0,0.021,0
"P06","A la lista de Anibal Regueiro para concejal por “Peronenses Primero”",0.079,0.046,0,0.013,0.039,0.026
"P06","A la lista de José Luis Espert para diputado nacional por “Avanza Libertad”",0,0.018,0.004,0.054,0.102,0.307
"P06","A los candidatos de la izquierda",0,0.134,0,0.308,0.002,0
"P06","Otros Candidatos",0.162,0.019,0.104,0.234,0.082,0.132
"P06","En blanco o anularía",0.095,0,0.371,0.013,0.028,0
"P06","Cortaría Boleta",0.007,0.019,0.03,0,0.101,0
"P10","Toloza Paz por el Frente de todos",0.596,0.326,0.347,0.072,0.02,0.49
"P10","Diego Santilli dentro de la interna de Juntos por el cambio",0.081,0.334,0.035,0.286,0.487,0.057
"P10","Facundo Manes dentro de la interna de Juntos por el cambio",0.004,0,0,0.031,0.158,0
"P10","Florencio Randazzo por el frente ""Vamos con vos.""",0.044,0.156,0.111,0,0.022,0
"P10","José Luis Espert por los liberales",0,0.02,0.004,0.053,0.114,0.32
"P10","A los candidatos de la izquierda",0,0.144,0,0.315,0.002,0
"P10","Otros candidatos",0.176,0.02,0.127,0.23,0.163,0.133
"P10","Votaría en blanco o anularía",0.099,0,0.376,0.013,0.034,0
"P11","Walter Enrique Acuña por el “Frente de Todos”",0.531,0.333,0.339,0.094,0.025,0.684
"P11","Guido Giana dentro de la interna “Juntos”",0.077,0.402,0.035,0.407,0.501,0.067
"P11","Ruben Eduardo Mobilio dentro de la interna por “Juntos”",0.004,0,0,0.049,0.168,0
"P11","Maico Müller dentro de la interna de “vamos con vos”",0.038,0.166,0.101,0,0.021,0
"P11","Anibal Regueiro por “Peronenses Primero”",0.089,0.079,0,0.017,0.041,0.038
"P11","Otro candidato",0.162,0.02,0.12,0.416,0.204,0.211
"P11","En blanco o anularía",0.099,0,0.405,0.017,0.04,0
"P18","Si",0.899,0.65,0.918,0.571,0.849,0.692
"P18","No",0.101,0.35,0.082,0.429,0.151,0.308
"P19","Muy buena",0.823,0.201,0.267,0,0.007,0.229
"P19","Buena",0.102,0.703,0.082,0.358,0,0
"P19","Ni buena ni mala",0.051,0.083,0.535,0.362,0.036,0.321
"P19","Mala",0.013,0.013,0.075,0.128,0.183,0.04
"P19","Muy mala",0.011,0,0.041,0.152,0.772,0
"P19","No sabe",0,0,0,0,0.002,0.41
"P21","Muy buena",0.174,0,0,0.246,0.283,0.014
"P21","Buena",0,0.019,0.023,0.014,0.124,0.056
"P21","Ni buena ni mala",0.024,0.019,0.298,0.371,0.185,0.06
"P21","Mala",0.112,0.643,0.417,0.213,0.098,0.072
"P21","Muy mala",0.69,0.319,0.262,0.156,0.31,0.494
"P21","No sabe",0,0,0,0,0,0.304
"P22","Muy buena",0.112,0.156,0.022,0.228,0.421,0.07
"P22","Buena",0.024,0.018,0.004,0.216,0.168,0.527
"P22","Ni buena ni mala",0.198,0.317,0.333,0.337,0.108,0
"P22","Mala",0.174,0.29,0.23,0.216,0.074,0
"P22","Muy mala",0.492,0.177,0.102,0.003,0.18,0
"P22","No sabe",0,0.042,0.309,0,0.049,0.403
