"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Toloza Paz por el Frente de todos",0.366,0.419,0.296,0.295,0.37,0.437,0.437,0.328,0.377,0.42,0.521,0.038,0.112
"Diego Santilli dentro de la interna de Juntos por el cambio",0.206,0.195,0.222,0.108,0.255,0.163,0.433,0.281,0.148,0.206,0.113,0.63,0.086
"Facundo Manes dentro de la interna de Juntos por el cambio",0.063,0.036,0.099,0.031,0.089,0.085,0.016,0.082,0.04,0.09,0.029,0.187,0.157
"Florencio Randazzo por el frente ""Vamos con vos.""",0.067,0.045,0.094,0.07,0.031,0.154,0.015,0.137,0.024,0.029,0.088,0.036,0.032
"José Luis Espert por los liberales",0.049,0.081,0.007,0.095,0.042,0.004,0.02,0.022,0.065,0.065,0.003,0.053,0.465
"A los candidatos de la izquierda",0.06,0.092,0.017,0.14,0.04,0,0,0,0.121,0.017,0.089,0,0
"Otros candidatos",0.117,0.097,0.144,0.143,0.124,0.08,0.079,0.088,0.156,0.069,0.113,0.056,0.148
"Votaría en blanco o anularía",0.072,0.035,0.121,0.118,0.049,0.077,0,0.062,0.069,0.104,0.044,0,0
