"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Inflación",0.3,0.315,0.298,0.337,0.421,0.208
"P08","Desempleo",0.053,0.071,0.101,0.098,0.061,0.07
"P08","Corrupción",0.373,0.374,0.299,0.244,0.189,0.202
"P08","Inseguridad",0.158,0.121,0.108,0.114,0.074,0.105
"P08","Precio del dólar",0.03,0.034,0.04,0.04,0.032,0.08
"P08","Pobreza",0.023,0.03,0.059,0.086,0.09,0.163
"P08","Narcotráfico",0.03,0.023,0.012,0.02,0.014,0.026
"P08","Tarifas",0.009,0.005,0.012,0.002,0.021,0.027
"P08","Otro",0.022,0.023,0.057,0.032,0.088,0.025
"P08","No sabe",0.002,0.004,0.014,0.027,0.01,0.094
"P12","Sin deuda",0.287,0.324,0.263,0.282,0.322,0.24
"P12","Menos de 10%",0.162,0.173,0.149,0.175,0.16,0.058
"P12","Entre 10 y 20%",0.141,0.141,0.186,0.165,0.108,0.114
"P12","Entre 20 y 30%",0.088,0.107,0.09,0.084,0.091,0.114
"P12","Entre 30 y 40%",0.103,0.074,0.08,0.097,0.077,0.094
"P12","Mas del 40%",0.195,0.147,0.182,0.158,0.184,0.201
"P12","No sabe",0.024,0.034,0.05,0.039,0.058,0.179
"P13","Gran excedente habitual",0.023,0.004,0.007,0.004,0.013,0.002
"P13","Gran excedente excepcional",0.005,0.002,0.008,0.01,0.017,0.011
"P13","Pequeño excedente habitual",0.04,0.065,0.05,0.057,0.103,0.072
"P13","Pequeño excedente excepcional",0.053,0.062,0.053,0.057,0.072,0
"P13","Alcanza gastos familia",0.081,0.142,0.102,0.128,0.163,0.104
"P13","No alcanza gastos familia",0.172,0.134,0.184,0.141,0.161,0.154
"P13","Solo NBFamiliares",0.275,0.263,0.243,0.277,0.21,0.207
"P13","No alcanza NBFamiliares",0.339,0.318,0.34,0.315,0.249,0.357
"P13","No sabe",0.012,0.01,0.013,0.011,0.012,0.093
"P14","Muy buena",0.067,0.048,0.062,0.042,0.044,0.039
"P14","Buena",0.125,0.146,0.14,0.145,0.179,0.147
"P14","Ni buena ni mala",0.424,0.459,0.409,0.434,0.386,0.285
"P14","Mala",0.238,0.264,0.271,0.296,0.225,0.242
"P14","Muy mala",0.136,0.064,0.106,0.063,0.141,0.253
"P14","No sabe",0.01,0.019,0.012,0.02,0.025,0.034
"P15","Mejor",0.083,0.077,0.098,0.116,0.121,0.05
"P15","Igual",0.086,0.15,0.176,0.285,0.338,0.186
"P15","Peor",0.794,0.731,0.674,0.537,0.478,0.663
"P15","No sabe",0.037,0.042,0.052,0.062,0.063,0.101
"P16","Mejor",0.051,0.05,0.081,0.13,0.133,0.081
"P16","Igual",0.176,0.201,0.242,0.252,0.291,0.158
"P16","Peor",0.672,0.61,0.56,0.472,0.442,0.425
"P16","No sabe",0.101,0.139,0.117,0.146,0.134,0.336
"P17","Muy buena",0.087,0.09,0.073,0.06,0.054,0.076
"P17","Buena",0.042,0.051,0.049,0.069,0.095,0.028
"P17","Ni buena ni mala",0.036,0.071,0.106,0.191,0.19,0.105
"P17","Mala",0.27,0.282,0.265,0.313,0.246,0.278
"P17","Muy mala",0.563,0.494,0.489,0.355,0.4,0.442
"P17","No sabe",0.002,0.012,0.018,0.012,0.015,0.071
"P18","Mejor",0.05,0.035,0.055,0.072,0.093,0.059
"P18","Igual",0.041,0.085,0.12,0.24,0.272,0.054
"P18","Peor",0.867,0.814,0.766,0.62,0.586,0.709
"P18","No sabe",0.042,0.066,0.059,0.068,0.049,0.178
"P19","Mejor",0.056,0.033,0.063,0.111,0.128,0.035
"P19","Igual",0.127,0.121,0.146,0.23,0.245,0.191
"P19","Peor",0.752,0.758,0.674,0.533,0.516,0.492
"P19","No sabe",0.065,0.088,0.117,0.126,0.111,0.282
"P20","Muy buena",0.088,0.092,0.065,0.061,0.079,0.084
"P20","Buena",0.028,0.025,0.048,0.142,0.153,0.059
"P20","Ni buena ni mala",0.051,0.082,0.205,0.239,0.237,0.206
"P20","Mala",0.19,0.17,0.17,0.208,0.177,0.182
"P20","Muy mala",0.639,0.623,0.487,0.325,0.346,0.339
"P20","No sabe",0.004,0.008,0.025,0.025,0.008,0.13
"P22","Muy buena",0.048,0.02,0.026,0.034,0.05,0.026
"P22","Buena",0.012,0.025,0.05,0.085,0.116,0.034
"P22","Ni buena ni mala",0.051,0.086,0.179,0.225,0.232,0.178
"P22","Mala",0.198,0.216,0.196,0.312,0.204,0.205
"P22","Muy mala",0.687,0.638,0.513,0.305,0.38,0.379
"P22","No sabe",0.004,0.015,0.036,0.039,0.018,0.178
"P23","Muy buena",0.05,0.02,0.032,0.04,0.083,0.05
"P23","Buena",0.024,0.037,0.059,0.196,0.193,0.011
"P23","Ni buena ni mala",0.088,0.133,0.211,0.25,0.195,0.194
"P23","Mala",0.247,0.26,0.228,0.216,0.144,0.203
"P23","Muy mala",0.58,0.529,0.429,0.265,0.369,0.347
"P23","No sabe",0.011,0.021,0.041,0.033,0.016,0.195
"P24","Muy buena",0.036,0.014,0.032,0.016,0.028,0.027
"P24","Buena",0.013,0.034,0.037,0.11,0.136,0.031
"P24","Ni buena ni mala",0.025,0.095,0.185,0.205,0.231,0.175
"P24","Mala",0.219,0.19,0.187,0.283,0.168,0.145
"P24","Muy mala",0.699,0.65,0.53,0.362,0.414,0.459
"P24","No sabe",0.008,0.017,0.029,0.024,0.023,0.163
"P25","Frente de Todos y el peronismo",0.053,0.058,0.131,0.352,0.458,0.124
"P25","Cambiemos",0.545,0.452,0.253,0.086,0.085,0.099
"P25","Liberales",0.155,0.191,0.241,0.236,0.224,0.158
"P25","Izquierda",0.048,0.053,0.053,0.093,0.067,0.074
"P25","No sabe",0.199,0.246,0.322,0.233,0.166,0.545
"P28","A Daniel Scioli",0.278,0.187,0.251,0.178,0.09,0.101
"P28","A Sergio Massa",0.466,0.332,0.296,0.329,0.205,0.168
"P28","A algún candidato del peronismo",0.134,0.191,0.231,0.129,0.127,0.271
"P28","A algún candidato del kirchnerismo",0.122,0.29,0.222,0.364,0.578,0.46
"P30","A Daniel Scioli",0.092,0.176,0.215,0.148,0.078,0.049
"P30","A Sergio Massa",0.552,0.238,0.224,0.231,0.101,0.093
"P30","A algún candidato del peronismo",0.095,0.207,0.264,0.084,0.117,0.149
"P30","A Cristina Fernández de Kirchner",0.261,0.379,0.297,0.537,0.704,0.709
"P31","A Horacio Rodriguez Larreta",0.24,0.242,0.269,0.271,0.395,0.351
"P31","A Patricia Bullrich",0.67,0.666,0.584,0.568,0.339,0.44
"P31","A Facundo Manes",0.05,0.054,0.095,0.035,0.177,0.113
"P31","A Gerardo Morales",0.04,0.038,0.052,0.126,0.089,0.096
"P39","La votaría",0.621,0.495,0.287,0.123,0.124,0.134
"P39","Puede que la vote",0.164,0.224,0.207,0.119,0.069,0.055
"P39","Nunca la votaría",0.142,0.165,0.317,0.618,0.721,0.335
"P39","No sabe",0.073,0.116,0.189,0.14,0.086,0.476
"P40","Lo votaría",0.13,0.098,0.112,0.182,0.17,0.107
"P40","Puede que lo vote",0.051,0.116,0.156,0.22,0.252,0.155
"P40","Nunca lo votaría",0.771,0.71,0.602,0.486,0.491,0.235
"P40","No sabe",0.048,0.076,0.13,0.112,0.087,0.503
"P41","Lo votaría",0.27,0.186,0.26,0.245,0.218,0.175
"P41","Puede que lo vote",0.191,0.281,0.168,0.115,0.061,0.11
"P41","Nunca lo votaría",0.487,0.448,0.447,0.539,0.681,0.361
"P41","No sabe",0.052,0.085,0.125,0.101,0.04,0.354
"P42","Lo votaría",0.29,0.182,0.104,0.055,0.063,0.047
