"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Inflación",0.264,0.449,0.358,0.361,0.343,0.26
"P08","Desempleo",0.099,0.09,0.09,0.097,0.053,0.069
"P08","Corrupción",0.189,0.124,0.224,0.276,0.373,0.289
"P08","Inseguridad",0.159,0.108,0.107,0.105,0.118,0.094
"P08","Precio del dólar",0.086,0.034,0.036,0.036,0.017,0.064
"P08","Pobreza",0.085,0.053,0.086,0.07,0.033,0.116
"P08","Narcotráfico",0.038,0.008,0.012,0.017,0.013,0.034
"P08","Tarifas",0.004,0.033,0.007,0.012,0.004,0.004
"P08","Otro",0.074,0.077,0.066,0.021,0.038,0.041
"P08","No sabe",0.002,0.024,0.014,0.005,0.008,0.029
"P12","Sin deuda",0.478,0.458,0.303,0.308,0.271,0.227
"P12","Menos de 10%",0.181,0.167,0.156,0.148,0.17,0.118
"P12","Entre 10 y 20%",0.079,0.114,0.149,0.161,0.144,0.134
"P12","Entre 20 y 30%",0.117,0.065,0.1,0.13,0.077,0.081
"P12","Entre 30 y 40%",0.039,0.077,0.095,0.053,0.077,0.128
"P12","Mas del 40%",0.094,0.097,0.138,0.167,0.226,0.217
"P12","No sabe",0.012,0.022,0.059,0.033,0.035,0.095
"P13","Gran excedente habitual",0.018,0.016,0.002,0.009,0.01,0.009
"P13","Gran excedente excepcional",0.008,0,0.012,0.014,0.011,0.007
"P13","Pequeño excedente habitual",0.09,0.105,0.064,0.059,0.074,0.069
"P13","Pequeño excedente excepcional",0.028,0.071,0.066,0.062,0.063,0.044
"P13","Alcanza gastos familia",0.13,0.2,0.145,0.114,0.13,0.075
"P13","No alcanza gastos familia",0.141,0.093,0.132,0.186,0.16,0.177
"P13","Solo NBFamiliares",0.298,0.287,0.264,0.241,0.243,0.225
"P13","No alcanza NBFamiliares",0.273,0.203,0.302,0.311,0.302,0.347
"P13","No sabe",0.014,0.025,0.013,0.004,0.007,0.047
"P14","Muy buena",0.126,0.078,0.041,0.037,0.052,0.039
"P14","Buena",0.291,0.282,0.16,0.154,0.122,0.117
"P14","Ni buena ni mala",0.424,0.46,0.456,0.416,0.384,0.372
"P14","Mala",0.091,0.144,0.261,0.245,0.273,0.304
"P14","Muy mala",0.051,0.024,0.072,0.139,0.136,0.154
"P14","No sabe",0.017,0.012,0.01,0.009,0.033,0.014
"P15","Mejor",0.188,0.217,0.116,0.096,0.063,0.081
"P15","Igual",0.433,0.455,0.323,0.179,0.099,0.211
"P15","Peor",0.282,0.271,0.514,0.688,0.783,0.627
"P15","No sabe",0.097,0.057,0.047,0.037,0.055,0.081
"P16","Mejor",0.264,0.218,0.119,0.058,0.05,0.09
"P16","Igual",0.299,0.403,0.312,0.243,0.149,0.214
"P16","Peor",0.242,0.211,0.432,0.588,0.727,0.481
"P16","No sabe",0.195,0.168,0.137,0.111,0.074,0.215
"P17","Muy buena",0.155,0.048,0.045,0.076,0.088,0.057
"P17","Buena",0.207,0.181,0.087,0.04,0.028,0.028
"P17","Ni buena ni mala",0.348,0.376,0.18,0.096,0.03,0.088
"P17","Mala",0.192,0.298,0.357,0.338,0.16,0.288
"P17","Muy mala",0.086,0.083,0.307,0.442,0.689,0.506
"P17","No sabe",0.012,0.014,0.024,0.008,0.005,0.033
"P18","Mejor",0.203,0.175,0.064,0.039,0.027,0.064
"P18","Igual",0.371,0.42,0.288,0.099,0.045,0.11
"P18","Peor",0.345,0.361,0.59,0.781,0.889,0.73
"P18","No sabe",0.081,0.044,0.058,0.081,0.039,0.096
"P19","Mejor",0.35,0.28,0.095,0.054,0.026,0.048
"P19","Igual",0.355,0.315,0.264,0.165,0.079,0.14
"P19","Peor",0.229,0.238,0.507,0.695,0.837,0.606
"P19","No sabe",0.066,0.167,0.134,0.086,0.058,0.206
"P20","Muy buena",0.194,0.096,0.05,0.041,0.109,0.037
"P20","Buena",0.239,0.306,0.109,0.066,0.013,0.076
"P20","Ni buena ni mala",0.359,0.417,0.313,0.123,0.022,0.202
"P20","Mala",0.112,0.112,0.261,0.284,0.082,0.24
"P20","Muy mala",0.05,0.06,0.257,0.474,0.773,0.383
"P20","No sabe",0.046,0.009,0.01,0.012,0.001,0.062
"P22","Muy buena",0.182,0.059,0.029,0.009,0.023,0.023
"P22","Buena",0.27,0.218,0.09,0.021,0.008,0.051
"P22","Ni buena ni mala",0.275,0.456,0.29,0.135,0.017,0.18
"P22","Mala",0.193,0.178,0.285,0.388,0.096,0.294
"P22","Muy mala",0.061,0.058,0.27,0.427,0.851,0.387
"P22","No sabe",0.019,0.031,0.036,0.02,0.005,0.065
"P23","Muy buena",0.274,0.128,0.048,0.012,0.016,0.044
"P23","Buena",0.268,0.43,0.162,0.068,0.018,0.089
"P23","Ni buena ni mala",0.263,0.284,0.298,0.15,0.044,0.26
"P23","Mala",0.08,0.092,0.226,0.403,0.166,0.193
"P23","Muy mala",0.085,0.04,0.222,0.354,0.752,0.328
"P23","No sabe",0.03,0.026,0.044,0.013,0.004,0.086
"P24","Muy buena",0.154,0.031,0.024,0.005,0.016,0.007
"P24","Buena",0.234,0.306,0.109,0.054,0.006,0.056
"P24","Ni buena ni mala",0.329,0.381,0.266,0.094,0.028,0.198
"P24","Mala",0.212,0.172,0.244,0.365,0.099,0.252
"P24","Muy mala",0.057,0.072,0.311,0.477,0.847,0.435
"P24","No sabe",0.014,0.038,0.046,0.005,0.004,0.052
"P25","Frente de Todos y el peronismo",0.684,0.73,0.381,0.148,0.027,0.208
"P25","Cambiemos",0.101,0.06,0.162,0.332,0.367,0.153
"P25","Liberales",0.073,0.1,0.16,0.203,0.334,0.169
"P25","Izquierda",0.096,0.042,0.069,0.095,0.044,0.069
"P25","No sabe",0.046,0.068,0.228,0.222,0.228,0.401
"P28","A Daniel Scioli",0.185,0.088,0.126,0.223,0.295,0.144
"P28","A Sergio Massa",0.46,0.284,0.256,0.292,0.122,0.19
"P28","A algún candidato del peronismo",0.068,0.143,0.132,0.25,0.277,0.178
"P28","A algún candidato del kirchnerismo",0.287,0.485,0.486,0.235,0.306,0.488
"P30","A Daniel Scioli",0.1,0.129,0.093,0.136,0.301,0.079
"P30","A Sergio Massa",0.344,0.167,0.14,0.28,0.008,0.139
"P30","A algún candidato del peronismo",0.059,0.089,0.126,0.268,0.291,0.154
"P30","A Cristina Fernández de Kirchner",0.497,0.615,0.641,0.316,0.4,0.628
"P31","A Horacio Rodriguez Larreta",0.646,0.467,0.323,0.392,0.18,0.283
"P31","A Patricia Bullrich",0.037,0.159,0.464,0.532,0.738,0.515
"P31","A Facundo Manes",0.251,0.352,0.106,0.032,0.043,0.114
"P31","A Gerardo Morales",0.066,0.022,0.107,0.044,0.039,0.088
"P39","La votaría",0.13,0.134,0.153,0.39,0.455,0.162
"P39","Puede que la vote",0.036,0.038,0.135,0.163,0.193,0.158
"P39","Nunca la votaría",0.768,0.762,0.557,0.348,0.24,0.429
"P39","No sabe",0.066,0.066,0.155,0.099,0.112,0.251
"P40","Lo votaría",0.536,0.322,0.129,0.142,0.08,0.125
"P40","Puede que lo vote",0.196,0.363,0.3,0.089,0.056,0.19
"P40","Nunca lo votaría",0.221,0.243,0.442,0.679,0.817,0.463
"P40","No sabe",0.047,0.072,0.129,0.09,0.047,0.222
"P41","Lo votaría",0.165,0.086,0.165,0.223,0.341,0.205
"P41","Puede que lo vote",0.102,0.063,0.129,0.122,0.199,0.146
"P41","Nunca lo votaría",0.714,0.8,0.615,0.565,0.392,0.489
"P41","No sabe",0.019,0.051,0.091,0.09,0.068,0.16
"P42","Lo votaría",0.121,0.042,0.106,0.17,0.136,0.069
"P42","Puede que lo vote",0.117,0.104,0.164,0.229,0.261,0.203
"P42","Nunca lo votaría",0.755,0.801,0.611,0.486,0.526,0.531
"P42","No sabe",0.007,0.053,0.119,0.115,0.077,0.197
"P46","Muy buena",0.207,0.084,0.072,0.047,0.024,0.069
"P46","Buena",0.211,0.266,0.111,0.062,0.032,0.087
"P46","Ni buena ni mala",0.328,0.448,0.329,0.123,0.04,0.238
"P46","Mala",0.175,0.135,0.267,0.371,0.071,0.162
"P46","Muy mala",0.079,0.062,0.219,0.386,0.83,0.365
"P46","No sabe",0,0.005,0.002,0.011,0.003,0.079
"P47","Muy buena",0.662,0.664,0.351,0.131,0.048,0.163
"P47","Buena",0.084,0.161,0.128,0.065,0.028,0.119
"P47","Ni buena ni mala",0.077,0.085,0.15,0.145,0.032,0.165
"P47","Mala",0.065,0.016,0.103,0.254,0.044,0.094
"P47","Muy mala",0.112,0.067,0.263,0.399,0.839,0.408
"P47","No sabe",0,0.007,0.005,0.006,0.009,0.051
"P48","Muy buena",0.049,0.064,0.053,0.171,0.253,0.096
"P48","Buena",0.036,0.072,0.09,0.198,0.192,0.091
"P48","Ni buena ni mala",0.134,0.087,0.232,0.21,0.238,0.246
"P48","Mala",0.287,0.241,0.263,0.269,0.097,0.178
"P48","Muy mala",0.494,0.522,0.358,0.151,0.21,0.33
"P48","No sabe",0,0.014,0.004,0.001,0.01,0.059
"P49","Muy buena",0.149,0.044,0.067,0.082,0.075,0.056
"P49","Buena",0.078,0.112,0.13,0.217,0.187,0.119
"P49","Ni buena ni mala",0.177,0.236,0.335,0.313,0.249,0.298
"P49","Mala",0.21,0.281,0.247,0.26,0.154,0.176
"P49","Muy mala",0.383,0.317,0.2,0.105,0.32,0.188
"P49","No sabe",0.003,0.01,0.021,0.023,0.015,0.163
"P50","Muy buena",0.402,0.11,0.061,0.062,0.022,0.034
"P50","Buena",0.217,0.489,0.172,0.074,0.023,0.115
"P50","Ni buena ni mala",0.214,0.299,0.406,0.174,0.066,0.263
"P50","Mala",0.079,0.053,0.194,0.404,0.111,0.186
"P50","Muy mala",0.076,0.045,0.162,0.276,0.764,0.258
"P50","No sabe",0.012,0.004,0.005,0.01,0.014,0.144
"P51","Muy buena",0.135,0.035,0.073,0.148,0.163,0.122
"P51","Buena",0.069,0.092,0.131,0.229,0.21,0.108
"P51","Ni buena ni mala",0.121,0.129,0.256,0.241,0.257,0.218
"P51","Mala",0.264,0.27,0.26,0.23,0.11,0.215
"P51","Muy mala",0.402,0.465,0.268,0.133,0.249,0.189
"P51","No sabe",0.009,0.009,0.012,0.019,0.011,0.148
"P52","Muy buena",0.613,0.589,0.227,0.061,0.025,0.102
"P52","Buena",0.066,0.19,0.153,0.085,0.032,0.108
"P52","Ni buena ni mala",0.097,0.112,0.278,0.127,0.035,0.206
"P52","Mala",0.113,0.036,0.113,0.355,0.041,0.142
"P52","Muy mala",0.105,0.07,0.217,0.347,0.862,0.271
"P52","No sabe",0.006,0.003,0.012,0.025,0.005,0.171
"P54","Muy buena",0.456,0.102,0.052,0.044,0.02,0.045
"P54","Buena",0.182,0.408,0.158,0.08,0.016,0.089
"P54","Ni buena ni mala",0.233,0.366,0.451,0.273,0.094,0.307
"P54","Mala",0.029,0.078,0.165,0.403,0.125,0.14
"P54","Muy mala",0.087,0.04,0.156,0.182,0.736,0.225
"P54","No sabe",0.013,0.006,0.018,0.018,0.009,0.194
"P57","Muy buena",0.154,0.058,0.138,0.15,0.275,0.125
"P57","Buena",0.038,0.085,0.07,0.15,0.177,0.112
"P57","Ni buena ni mala",0.096,0.104,0.265,0.253,0.23,0.205
"P57","Mala",0.196,0.182,0.172,0.261,0.085,0.132
"P57","Muy mala",0.479,0.547,0.339,0.161,0.218,0.257
"P57","No sabe",0.037,0.024,0.016,0.025,0.015,0.169
"P58","Muy buena",0.083,0.038,0.084,0.289,0.4,0.119
"P58","Buena",0.08,0.077,0.104,0.186,0.223,0.125
"P58","Ni buena ni mala",0.09,0.068,0.264,0.152,0.161,0.221
"P58","Mala",0.178,0.171,0.175,0.225,0.049,0.11
"P58","Muy mala",0.561,0.625,0.359,0.141,0.163,0.249
"P58","No sabe",0.008,0.021,0.014,0.007,0.004,0.176
"P59","Muy buena",0.173,0.057,0.077,0.123,0.115,0.07
"P59","Buena",0.149,0.146,0.137,0.19,0.152,0.084
"P59","Ni buena ni mala",0.29,0.372,0.493,0.355,0.331,0.203
"P59","Mala",0.177,0.156,0.133,0.267,0.103,0.029
"P59","Muy mala",0.202,0.226,0.098,0.036,0.24,0.074
"P59","No sabe",0.009,0.043,0.062,0.029,0.059,0.54
"P60","Muy buena",0.603,0.479,0.155,0.079,0.034,0.084
"P60","Buena",0.102,0.316,0.141,0.059,0.04,0.041
"P60","Ni buena ni mala",0.166,0.1,0.477,0.3,0.124,0.131
"P60","Mala",0.056,0.038,0.108,0.398,0.133,0.067
"P60","Muy mala",0.067,0.045,0.073,0.106,0.626,0.11
"P60","No sabe",0.006,0.022,0.046,0.058,0.043,0.567
"P61","Muy buena",0.717,0.409,0.11,0.037,0.014,0.083
"P61","Buena",0.104,0.389,0.15,0.065,0.015,0.059
"P61","Ni buena ni mala",0.063,0.12,0.359,0.11,0.016,0.107
"P61","Mala",0.064,0.034,0.131,0.422,0.02,0.119
"P61","Muy mala",0.052,0.044,0.233,0.36,0.927,0.352
"P61","No sabe",0,0.004,0.017,0.006,0.008,0.28
"P63","Muy buena",0.271,0.029,0.033,0.062,0.081,0.04
"P63","Buena",0.022,0.16,0.09,0.167,0.145,0.053
"P63","Ni buena ni mala",0.106,0.078,0.388,0.237,0.236,0.21
"P63","Mala",0.204,0.279,0.198,0.398,0.119,0.112
"P63","Muy mala",0.373,0.445,0.277,0.118,0.413,0.226
"P63","No sabe",0.024,0.009,0.014,0.018,0.006,0.359
"P64","Muy buena",0.147,0.039,0.048,0.069,0.088,0.04
"P64","Buena",0.076,0.122,0.134,0.2,0.176,0.087
"P64","Ni buena ni mala",0.218,0.18,0.445,0.328,0.282,0.167
"P64","Mala",0.207,0.299,0.182,0.282,0.108,0.134
"P64","Muy mala",0.346,0.338,0.157,0.091,0.324,0.109
"P64","No sabe",0.006,0.022,0.034,0.03,0.022,0.463
