"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P07","Siempre",0.31,0.161,0.29,0.182
"P07","Casi siempre",0.306,0.458,0.341,0.425
"P07","Casi nunca",0.258,0.283,0.274,0.239
"P07","Nunca, pero esta es una excepción",0.126,0.098,0.095,0.154
"P08","Muy buena",0.1,0.088,0.526,0.041
"P08","Buena",0.061,0.095,0.15,0.169
"P08","Ni buena ni mala",0.316,0.415,0.164,0.405
"P08","Mala",0.254,0.188,0.058,0.05
"P08","Muy mala",0.234,0.183,0.04,0.123
"P08","No sabe",0.035,0.031,0.062,0.212
"P09","Muy positiva",0.04,0.032,0.375,0.137
"P09","Positiva",0.029,0.072,0.321,0.096
"P09","Indiferente",0.135,0.27,0.131,0.464
"P09","Negativa",0.12,0.178,0.063,0.188
"P09","Muy negativa",0.676,0.448,0.11,0.115
"P11","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.085,0.27,0.852,0.223
"P11","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.893,0.525,0.055,0.273
"P11","En blanco",0.009,0.108,0.072,0.104
"P11","No sabe",0.013,0.097,0.021,0.4
"P13","Lo votaría",0.096,0.239,0.816,0.214
"P13","Puede que lo vote",0.059,0.162,0.05,0.031
"P13","Nunca lo votaría",0.839,0.558,0.12,0.242
"P13","No sabe",0.006,0.041,0.014,0.513
