"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.26,0.214,0.306,0.165,0.22,0.316,0.369,0.224,0.27,0.288,0.259,0.263,0.119,0.472,0.319
"Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.253,0.222,0.284,0.199,0.282,0.224,0.285,0.335,0.224,0.204,0.258,0.243,0.506,0.077,0.103
"Javier Milei presidente – José Luis Espert por los liberales",0.236,0.321,0.151,0.416,0.244,0.182,0.107,0.223,0.249,0.228,0.217,0.273,0.081,0.268,0.29
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.04,0.044,0.035,0.051,0.048,0.024,0.031,0.022,0.044,0.054,0.042,0.035,0.056,0.008,0.032
"Otro candidato",0.211,0.199,0.224,0.169,0.206,0.254,0.208,0.196,0.213,0.226,0.224,0.186,0.238,0.175,0.256
