"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.367,0.323,0.41,0.29,0.402,0.352,0.383,0.417,0.353,0.331,0.384,0.332,0.754,0.091,0.151
"Mauricio Macri presidente – María Eugenia Vidal vice",0.394,0.404,0.384,0.375,0.347,0.435,0.456,0.338,0.406,0.438,0.392,0.398,0.117,0.728,0.361
"No sabe",0.239,0.273,0.206,0.335,0.251,0.213,0.161,0.245,0.241,0.231,0.224,0.27,0.129,0.181,0.488
