"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta – Gerardo Morales",0.297,0.274,0.32,0.239,0.253,0.33,0.398,0.259,0.324,0.298,0.306,0.279,0.196,0.459,0.333
"Javier Milei – José Luis Espert",0.277,0.35,0.207,0.387,0.311,0.244,0.153,0.264,0.296,0.263,0.271,0.291,0.098,0.339,0.341
"No sabe",0.426,0.376,0.473,0.374,0.436,0.426,0.449,0.477,0.38,0.439,0.423,0.43,0.706,0.202,0.326
