"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.433,0.361,0.502,0.134
"P04","Realizo changas o trabajos de vez en cuando",0.163,0.173,0.182,0.297
"P04","No tengo trabajo",0.142,0.241,0.128,0.383
"P04","Soy jubilado o pensionado",0.262,0.225,0.188,0.186
"P05","1",0.387,0.332,0.249,0.305
"P05","2",0.048,0.073,0.051,0.113
"P05","3",0.102,0.067,0.028,0.031
"P05","4",0.104,0.096,0.073,0.154
"P05","5",0.186,0.244,0.154,0.132
"P05","6",0.037,0.046,0.058,0.039
"P05","7",0.023,0.024,0.125,0
"P05","8",0.019,0.05,0.063,0
"P05","9",0.094,0.068,0.199,0.226
"P06","1",0.169,0.19,0.394,0.374
"P06","2",0.035,0.033,0.051,0.113
"P06","3",0.03,0.03,0.051,0.06
"P06","4",0.034,0.043,0.058,0.136
"P06","5",0.194,0.242,0.167,0.27
"P06","6",0.053,0.053,0.041,0
"P06","7",0.098,0.078,0.061,0.016
"P06","8",0.076,0.041,0.035,0
"P06","9",0.311,0.29,0.142,0.031
"P07","1",0.22,0.249,0.515,0.448
"P07","2",0.037,0.029,0.046,0.243
"P07","3",0.025,0.039,0.028,0
"P07","4",0.019,0.036,0.028,0.03
"P07","5",0.136,0.194,0.101,0.051
"P07","6",0.026,0.022,0.017,0
"P07","7",0.063,0.021,0.029,0
"P07","8",0.052,0.03,0.026,0.013
"P07","9",0.422,0.38,0.21,0.215
"P09","Del Frente de Todos y el peronismo",0.07,0.171,0.592,0.342
"P09","De Cambiemos",0.624,0.461,0.097,0.122
"P09","De los Liberales libertarios",0.209,0.213,0.156,0.113
"P09","De la Izquierda",0.017,0.014,0.055,0.048
"P09","No sabe",0.08,0.141,0.1,0.375
"P10","A Alberto Fernández",0.217,0.435,0.148,0.404
"P10","A Sergio Massa",0.197,0.351,0.188,0.072
"P10","A algún candidato del peronismo",0.513,0.132,0.113,0.524
"P10","A algún candidato del kirchnerismo",0.073,0.082,0.551,0
"P11","A Alberto Fernández",0.225,0.262,0.068,0.329
"P11","A Sergio Massa",0.183,0.283,0.104,0.072
"P11","A algún candidato del peronismo",0.541,0.204,0.074,0.329
"P11","A Cristina Fernández de Kirchner",0.051,0.251,0.754,0.27
