"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.437,0.422,0.435,0.317
"P04","Realizo changas o trabajos de vez en cuando",0.175,0.217,0.193,0.227
"P04","No tengo trabajo",0.168,0.16,0.191,0.173
"P04","Soy jubilado o pensionado",0.22,0.201,0.181,0.283
"P05","1",0.385,0.332,0.278,0.234
"P05","2",0.088,0.054,0.057,0.113
"P05","3",0.079,0.104,0.04,0.056
"P05","4",0.092,0.112,0.067,0.053
"P05","5",0.173,0.219,0.19,0.207
"P05","6",0.009,0.047,0.04,0.043
"P05","7",0.026,0.047,0.093,0.07
"P05","8",0.037,0.021,0.058,0.014
"P05","9",0.111,0.064,0.177,0.21
"P06","1",0.227,0.141,0.347,0.31
"P06","2",0.043,0.034,0.048,0.065
"P06","3",0.016,0.032,0.042,0.046
"P06","4",0.025,0.035,0.05,0.069
"P06","5",0.189,0.218,0.19,0.211
"P06","6",0.032,0.06,0.031,0.043
"P06","7",0.086,0.117,0.049,0.046
"P06","8",0.062,0.089,0.041,0.036
"P06","9",0.32,0.274,0.202,0.174
"P07","1",0.234,0.218,0.468,0.333
"P07","2",0.03,0.036,0.033,0.099
"P07","3",0.016,0.03,0.032,0.007
"P07","4",0.024,0.029,0.024,0.019
"P07","5",0.135,0.173,0.098,0.103
"P07","6",0.012,0.025,0.018,0.023
"P07","7",0.06,0.044,0.03,0.039
"P07","8",0.048,0.066,0.031,0.035
"P07","9",0.441,0.379,0.266,0.342
"P09","Del Frente de Todos y el peronismo",0.104,0.098,0.472,0.273
"P09","De Cambiemos",0.595,0.536,0.161,0.248
"P09","De los Liberales libertarios",0.174,0.227,0.179,0.076
"P09","De la Izquierda",0.018,0.016,0.045,0.027
"P09","No sabe",0.109,0.123,0.143,0.376
"P10","A Alberto Fernández",0.157,0.38,0.178,0.509
"P10","A Sergio Massa",0.442,0.211,0.184,0.2
"P10","A algún candidato del peronismo",0.306,0.321,0.145,0.187
"P10","A algún candidato del kirchnerismo",0.095,0.088,0.493,0.104
"P11","A Alberto Fernández",0.252,0.342,0.101,0.371
"P11","A Sergio Massa",0.238,0.302,0.098,0.137
"P11","A algún candidato del peronismo",0.296,0.278,0.107,0.185
"P11","A Cristina Fernández de Kirchner",0.214,0.078,0.694,0.307
"P12","A Horacio Rodriguez Larreta",0.285,0.232,0.238,0.323
"P12","A Mauricio Macri",0.376,0.399,0.286,0.369
"P12","A Patricia Bullrich",0.31,0.308,0.25,0.162
"P12","A Facundo Manes",0.021,0.049,0.175,0.105
"P12","A Gerardo Morales",0.008,0.012,0.051,0.041
"P13","Seguro lo votaria",0.228,0.189,0.116,0.183
"P13","Quizás lo votaría",0.347,0.389,0.255,0.41
"P13","Nunca lo votaría",0.425,0.422,0.629,0.407
"P14","Lo votaría",0.512,0.403,0.096,0.175
"P14","Puede que lo vote",0.266,0.349,0.11,0.194
"P14","Nunca lo votaría",0.192,0.193,0.73,0.313
"P14","No sabe",0.03,0.055,0.064,0.318
"P15","Lo votaría",0.117,0.093,0.149,0.068
"P15","Puede que lo vote",0.086,0.111,0.265,0.183
"P15","Nunca lo votaría",0.76,0.742,0.512,0.385
"P15","No sabe",0.037,0.054,0.074,0.364
"P16","Lo votaría",0.069,0.064,0.163,0.149
"P16","Puede que lo vote",0.021,0.043,0.243,0.084
"P16","Nunca lo votaría",0.895,0.874,0.524,0.433
"P16","No sabe",0.015,0.019,0.07,0.334
"P17","La votaría",0.08,0.065,0.464,0.229
"P17","Puede que la vote",0.031,0.032,0.086,0.083
"P17","Nunca la votaría",0.881,0.883,0.42,0.441
"P17","No sabe",0.008,0.02,0.03,0.247
"P18","Lo votaría",0.473,0.199,0.093,0.155
"P18","Puede que lo vote",0.268,0.512,0.117,0.148
"P18","Nunca lo votaría",0.22,0.242,0.749,0.255
"P18","No sabe",0.039,0.047,0.041,0.442
"P19","Lo votaría",0.17,0.084,0.045,0.045
"P19","Puede que lo vote",0.264,0.339,0.172,0.142
"P19","Nunca lo votaría",0.507,0.485,0.691,0.222
"P19","No sabe",0.059,0.092,0.092,0.591
"P20","La votaría",0.579,0.437,0.106,0.144
"P20","Puede que la vote",0.223,0.303,0.129,0.149
"P20","Nunca la votaría",0.172,0.213,0.733,0.232
"P20","No sabe",0.026,0.047,0.032,0.475
"P21","Lo votaría",0.391,0.2,0.159,0.121
"P21","Puede que lo vote",0.292,0.388,0.092,0.123
"P21","Nunca lo votaría",0.298,0.359,0.717,0.285
"P21","No sabe",0.019,0.053,0.032,0.471
"P23","Lo votaría",0.109,0.031,0.101,0.058
"P23","Puede que lo vote",0.057,0.201,0.257,0.106
"P23","Nunca lo votaría",0.819,0.728,0.596,0.395
"P23","No sabe",0.015,0.04,0.046,0.441
"P24","Lo votaría",0.115,0.04,0.024,0.058
"P24","Puede que lo vote",0.244,0.334,0.105,0.108
"P24","Nunca lo votaría",0.572,0.526,0.79,0.287
"P24","No sabe",0.069,0.1,0.081,0.547
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.473,0.397,0.069,0.172
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.209,0.186,0.055,0.162
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.009,0.03,0.052,0.098
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.054,0.053,0.496,0.205
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.198,0.217,0.186,0.108
"P25","Nicolás del Caño – Myriam Bregman",0.012,0.006,0.033,0.017
"P25","Otros candidatos",0.045,0.111,0.109,0.238
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.063,0.072,0.535,0.274
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.617,0.535,0.091,0.248
"P29","Javier Milei – José Luis Espert por los liberales",0.257,0.216,0.196,0.147
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0,0.021,0.041,0.024
"P29","Otro candidato",0.063,0.156,0.137,0.307
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.529,0.409,0.133,0.324
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.099,0.098,0.352,0.225
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.271,0.307,0.208,0.171
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.001,0.019,0.059,0.02
"P31","Otro candidato",0.1,0.167,0.248,0.26
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.101,0.088,0.399,0.211
