"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.351,0.302,0.398,0.304,0.381,0.339,0.352,0.408,0.334,0.307,0.362,0.33,0.754,0.065,0.113
"Mauricio Macri – María Eugenia Vidal por Cambiemos",0.27,0.248,0.292,0.182,0.219,0.327,0.407,0.252,0.263,0.306,0.262,0.286,0.068,0.591,0.189
"Javier Milei – José Luis Espert por los liberales",0.205,0.29,0.123,0.346,0.213,0.165,0.083,0.192,0.224,0.19,0.192,0.231,0.061,0.217,0.337
"Nicolás del Caño – Myriam Bregman por la izquierda",0.03,0.029,0.03,0.023,0.047,0.015,0.02,0.026,0.032,0.031,0.034,0.022,0.029,0.005,0.028
"Otro candidato",0.144,0.131,0.157,0.145,0.14,0.154,0.138,0.122,0.147,0.166,0.15,0.131,0.088,0.122,0.333
