"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.182,0.233,0.136,0.158,0.205,0.171,0.171,0.272,0.153,0.123,0.175,0.195,0.125,0.194,0.295
"Quizás lo votaría",0.344,0.35,0.339,0.38,0.371,0.331,0.28,0.279,0.407,0.324,0.337,0.359,0.35,0.351,0.221
"Nunca lo votaría",0.474,0.417,0.525,0.462,0.424,0.498,0.549,0.449,0.44,0.553,0.488,0.446,0.525,0.455,0.484
