"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.267,0.243,0.288,0.219,0.351,0.213,0.213,0.351,0.25,0.196,0.265,0.271,0.326,0.238,0.347
"A Mauricio Macri",0.36,0.353,0.367,0.346,0.326,0.386,0.408,0.372,0.357,0.352,0.369,0.344,0.22,0.406,0.131
"A Patricia Bullrich",0.269,0.296,0.243,0.336,0.221,0.297,0.266,0.197,0.278,0.336,0.265,0.275,0.179,0.307,0.259
"A Facundo Manes",0.079,0.072,0.086,0.08,0.079,0.086,0.068,0.056,0.098,0.077,0.088,0.062,0.199,0.035,0.257
"A Gerardo Morales",0.025,0.036,0.016,0.019,0.023,0.018,0.045,0.024,0.017,0.039,0.013,0.048,0.076,0.014,0.006
