"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Si",0.554,0.56,0.549,0.548,0.575,0.575,0.487,0.504,0.588,0.559,0.573,0.518,0.602,0.539,0.405
"No",0.446,0.44,0.451,0.452,0.425,0.425,0.513,0.496,0.412,0.441,0.427,0.482,0.398,0.461,0.595
