"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.416,0.445,0.46,0.209
"P04","Realizo changas o trabajos de vez en cuando",0.186,0.17,0.179,0.207
"P04","No tengo trabajo",0.166,0.175,0.147,0.365
"P04","Soy jubilado o pensionado",0.232,0.21,0.214,0.219
"P05","1",0.241,0.204,0.362,0.327
"P05","2",0.065,0.03,0.059,0.171
"P05","3",0.052,0.038,0.076,0
"P05","4",0.065,0.101,0.094,0.062
"P05","5",0.121,0.139,0.218,0.093
"P05","6",0.046,0.068,0.041,0.034
"P05","7",0.095,0.135,0.042,0
"P05","8",0.057,0.093,0.027,0
"P05","9",0.258,0.192,0.081,0.313
"P06","1",0.471,0.376,0.179,0.442
"P06","2",0.044,0.051,0.042,0
"P06","3",0.048,0.069,0.03,0
"P06","4",0.045,0.058,0.045,0.034
"P06","5",0.141,0.206,0.213,0.22
"P06","6",0.028,0.064,0.048,0
"P06","7",0.051,0.048,0.091,0.128
"P06","8",0.019,0.016,0.071,0
"P06","9",0.153,0.112,0.281,0.176
"P07","1",0.528,0.484,0.264,0.624
"P07","2",0.036,0.072,0.038,0.036
"P07","3",0.024,0.052,0.024,0
"P07","4",0.018,0.029,0.029,0
"P07","5",0.097,0.096,0.154,0
"P07","6",0.015,0.013,0.024,0.026
"P07","7",0.028,0.011,0.055,0
"P07","8",0.023,0.019,0.045,0
"P07","9",0.231,0.224,0.367,0.314
"P09","Del Frente de Todos y el peronismo",0.71,0.629,0.105,0.15
"P09","De Cambiemos",0.14,0.1,0.494,0.308
"P09","De los Liberales libertarios",0.068,0.064,0.26,0.03
"P09","De la Izquierda",0.012,0.061,0.035,0.041
"P09","No sabe",0.07,0.146,0.106,0.471
"P10","A Alberto Fernández",0.221,0.191,0.1,0.142
"P10","A Sergio Massa",0.224,0.182,0.182,0.258
"P10","A algún candidato del peronismo",0.086,0.144,0.328,0
"P10","A algún candidato del kirchnerismo",0.469,0.483,0.39,0.6
"P11","A Alberto Fernández",0.136,0.082,0.068,0
"P11","A Sergio Massa",0.126,0.116,0.134,0.257
"P11","A algún candidato del peronismo",0.064,0.144,0.231,0
"P11","A Cristina Fernández de Kirchner",0.674,0.658,0.567,0.743
"P12","A Horacio Rodriguez Larreta",0.234,0.254,0.242,0.115
"P12","A Mauricio Macri",0.291,0.079,0.367,0.561
"P12","A Patricia Bullrich",0.248,0.079,0.327,0.124
"P12","A Facundo Manes",0.176,0.555,0.048,0
"P12","A Gerardo Morales",0.051,0.033,0.016,0.2
"P13","Seguro lo votaria",0.158,0.048,0.186,0.115
"P13","Quizás lo votaría",0.292,0.171,0.341,0.73
"P13","Nunca lo votaría",0.55,0.781,0.473,0.155
"P14","Lo votaría",0.109,0.047,0.35,0.288
"P14","Puede que lo vote",0.112,0.06,0.265,0.155
"P14","Nunca lo votaría",0.725,0.787,0.331,0.322
"P14","No sabe",0.054,0.106,0.054,0.235
"P15","Lo votaría",0.29,0.171,0.064,0.037
"P15","Puede que lo vote",0.36,0.381,0.09,0.083
"P15","Nunca lo votaría",0.273,0.341,0.801,0.267
"P15","No sabe",0.077,0.107,0.045,0.613
"P16","Lo votaría",0.35,0.181,0.018,0.018
"P16","Puede que lo vote",0.342,0.41,0.034,0.129
"P16","Nunca lo votaría",0.25,0.289,0.92,0.301
"P16","No sabe",0.058,0.12,0.028,0.552
"P17","La votaría",0.688,0.574,0.081,0.217
"P17","Puede que la vote",0.087,0.141,0.017,0.112
"P17","Nunca la votaría",0.225,0.212,0.886,0.233
"P17","No sabe",0,0.073,0.016,0.438
"P18","Lo votaría",0.126,0.117,0.21,0
"P18","Puede que lo vote",0.105,0.105,0.344,0.049
"P18","Nunca lo votaría",0.732,0.721,0.403,0.435
"P18","No sabe",0.037,0.057,0.043,0.516
"P19","Lo votaría",0.058,0.057,0.064,0
"P19","Puede que lo vote",0.228,0.213,0.237,0.011
"P19","Nunca lo votaría",0.603,0.577,0.62,0.501
"P19","No sabe",0.111,0.153,0.079,0.488
"P20","La votaría",0.106,0.039,0.412,0.147
"P20","Puede que la vote",0.105,0.095,0.248,0.093
"P20","Nunca la votaría",0.741,0.834,0.295,0.354
"P20","No sabe",0.048,0.032,0.045,0.406
"P21","Lo votaría",0.08,0.059,0.258,0.201
"P21","Puede que lo vote",0.117,0.104,0.267,0.246
"P21","Nunca lo votaría",0.74,0.793,0.43,0.274
"P21","No sabe",0.063,0.044,0.045,0.279
"P22","La votaría",0.06,0.045,0.196,0.019
"P22","Puede que la vote",0.124,0.075,0.314,0
"P22","Nunca la votaría",0.756,0.773,0.431,0.448
"P22","No sabe",0.06,0.107,0.059,0.533
"P23","Lo votaría",0.208,0.14,0.038,0.034
"P23","Puede que lo vote",0.399,0.383,0.101,0.061
"P23","Nunca lo votaría",0.314,0.387,0.839,0.361
"P23","No sabe",0.079,0.09,0.022,0.544
"P24","Lo votaría",0.052,0.03,0.051,0
