"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Muy buena",0.476,0.163,0.101,0.109,0.125,0.109
"P06","Buena",0.061,0.242,0.152,0.085,0.052,0.11
"P06","Ni buena ni mala",0.113,0.172,0.429,0.34,0.167,0.205
"P06","Mala",0.076,0.136,0.152,0.287,0.099,0.129
"P06","Muy mala",0.256,0.285,0.157,0.144,0.524,0.168
"P06","No sabe",0.018,0.002,0.009,0.035,0.033,0.279
"P08","Muy buena",0.394,0.201,0.082,0.059,0.082,0.096
"P08","Buena",0.133,0.174,0.108,0.082,0.076,0.054
"P08","Ni buena ni mala",0.124,0.223,0.499,0.305,0.114,0.142
"P08","Mala",0.092,0.09,0.12,0.292,0.129,0.108
"P08","Muy mala",0.257,0.29,0.125,0.187,0.569,0.157
"P08","No sabe",0,0.022,0.066,0.075,0.03,0.443
"P09","Muy buena",0.342,0.059,0.037,0.015,0.013,0.01
"P09","Buena",0.181,0.263,0.09,0.038,0.022,0.016
"P09","Ni buena ni mala",0.24,0.417,0.569,0.22,0.149,0.134
"P09","Mala",0.051,0.116,0.096,0.398,0.207,0.057
"P09","Muy mala",0.067,0.043,0.057,0.214,0.554,0.027
"P09","No sabe",0.119,0.102,0.151,0.115,0.055,0.756
"P10","Muy buena",0.257,0.088,0.061,0.062,0.097,0.029
"P10","Buena",0.109,0.207,0.143,0.048,0.032,0.077
"P10","Ni buena ni mala",0.234,0.307,0.349,0.206,0.137,0.164
"P10","Mala",0.176,0.206,0.231,0.346,0.122,0.113
"P10","Muy mala",0.212,0.168,0.161,0.29,0.58,0.148
"P10","No sabe",0.012,0.024,0.055,0.048,0.032,0.469
"P11","Muy buena",0.384,0.086,0.033,0.029,0.061,0.009
"P11","Buena",0.061,0.333,0.107,0.036,0.029,0.018
"P11","Ni buena ni mala",0.21,0.361,0.51,0.29,0.165,0.087
"P11","Mala",0.074,0.042,0.075,0.239,0.138,0.041
"P11","Muy mala",0.112,0.029,0.069,0.178,0.46,0.058
"P11","No sabe",0.159,0.149,0.206,0.228,0.147,0.787
"P12","Muy buena",0.297,0.057,0.04,0.052,0.027,0.018
"P12","Buena",0.081,0.189,0.067,0.093,0.077,0.017
"P12","Ni buena ni mala",0.267,0.477,0.503,0.327,0.207,0.093
"P12","Mala",0.063,0.05,0.049,0.206,0.102,0.036
"P12","Muy mala",0.09,0.029,0.037,0.091,0.375,0.021
"P12","No sabe",0.202,0.198,0.304,0.231,0.212,0.815
"P13","Muy buena",0.143,0.03,0.019,0.014,0.035,0.005
"P13","Buena",0.12,0.135,0.019,0.02,0.014,0.002
"P13","Ni buena ni mala",0.209,0.457,0.58,0.353,0.197,0.093
"P13","Mala",0.14,0.094,0.036,0.183,0.072,0.026
"P13","Muy mala",0.152,0.016,0.04,0.085,0.393,0.015
"P13","No sabe",0.236,0.268,0.306,0.345,0.289,0.859
"P14","La seguridad",0.125,0.059,0.04,0.061,0.058,0.034
"P14","El tránsito",0.068,0.134,0.04,0.007,0.003,0.04
"P14","El arreglo de las calles",0.209,0.272,0.231,0.161,0.105,0.137
"P14","El estado de las escuelas y la educación",0.049,0.04,0.08,0.127,0.072,0.039
"P14","El sistema de salud",0.066,0.038,0.046,0.088,0.082,0.105
"P14","El deporte y la cultura",0.053,0.055,0.15,0.153,0.187,0.256
"P14","La obra pública",0.048,0.035,0.053,0.066,0.056,0.02
"P14","La luminaria",0.088,0.052,0.062,0.054,0.111,0.051
