"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Leandro Santoro por el Frente de Todos",0.301,0.289,0.311,0.298,0.343,0.294,0.241,0.271,0.287,0.318,0.631,0.057,0.228
"A Jorge Macri por Juntos por el Cambio",0.343,0.29,0.388,0.234,0.257,0.408,0.491,0.284,0.356,0.35,0.121,0.606,0.292
"A Ramiro Marra por La Libertad Avanza",0.147,0.211,0.093,0.223,0.179,0.104,0.087,0.214,0.144,0.131,0.089,0.156,0.227
"Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.04,0.04,0.04,0.085,0.049,0.023,0.011,0.032,0.03,0.049,0.028,0.02,0.024
"A Luis Zamora por Autodeterminación y Libertad",0.027,0.03,0.025,0.032,0.033,0.02,0.023,0.023,0.036,0.023,0.029,0.012,0.056
"En blanco",0.051,0.05,0.051,0.032,0.06,0.054,0.046,0.042,0.056,0.05,0.04,0.051,0.052
"No sabe",0.091,0.09,0.092,0.096,0.079,0.097,0.101,0.134,0.091,0.079,0.062,0.098,0.121
