"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Siempre",0.158,0.167,0.15,0.137,0.142,0.183,0.184,0.25,0.141,0.139,0.132,0.214,0.082
"Casi siempre",0.39,0.381,0.398,0.305,0.35,0.45,0.5,0.274,0.422,0.405,0.469,0.418,0.184
"Casi nunca",0.346,0.341,0.35,0.366,0.402,0.319,0.253,0.305,0.335,0.368,0.319,0.304,0.681
"Nunca, pero esta es una excepción",0.106,0.111,0.102,0.192,0.106,0.048,0.063,0.171,0.102,0.088,0.08,0.064,0.053
