"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"María Eugenia Vidal por Juntos por el Cambio",0.217,0.201,0.231,0.138,0.196,0.257,0.287,0.208,0.217,0.22,0.091,0.385,0.19
"Martín Lousteau por Juntos por el Cambio",0.198,0.186,0.207,0.127,0.188,0.224,0.256,0.179,0.202,0.2,0.116,0.289,0.263
"Leandro Santoro por el Frente de Todos",0.264,0.254,0.273,0.256,0.293,0.256,0.232,0.207,0.252,0.29,0.564,0.054,0.191
"Ramiro Marra por La Libertad Avanza",0.116,0.163,0.077,0.225,0.121,0.081,0.038,0.15,0.11,0.111,0.05,0.136,0.156
"Al candidato del Frente de Izquierda",0.028,0.029,0.027,0.028,0.041,0.025,0.01,0.029,0.027,0.028,0.026,0.008,0.028
"A Luis Zamora por Autodeterminación y Libertad",0.023,0.027,0.02,0.024,0.026,0.021,0.02,0.028,0.026,0.02,0.026,0.006,0.028
"En blanco",0.042,0.038,0.044,0.058,0.041,0.031,0.037,0.057,0.04,0.038,0.035,0.026,0.048
"No sabe",0.112,0.102,0.121,0.144,0.094,0.105,0.12,0.142,0.126,0.093,0.092,0.096,0.096
