"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P04","Siempre",0.235,0.142,0.194,0.212
"P04","Casi siempre",0.435,0.507,0.463,0.452
"P04","Casi nunca",0.268,0.297,0.278,0.269
"P04","Nunca, pero esta es una excepción",0.062,0.054,0.065,0.067
"P06","Del Frente de Todos y el peronismo",0.828,0.696,0.115,0.296
"P06","De Cambiemos",0.07,0.144,0.559,0.363
"P06","De los Liberales libertarios",0.032,0.06,0.224,0.084
"P06","De la Izquierda",0.042,0.054,0.044,0.043
"P06","No sabe",0.028,0.046,0.058,0.214
"P07","A Daniel Scioli",0.161,0.115,0.183,0.12
"P07","A Sergio Massa",0.271,0.175,0.192,0.236
"P07","A algún candidato del peronismo",0.061,0.064,0.154,0.055
"P07","A algún candidato del kirchnerismo",0.507,0.646,0.471,0.589
"P08","A Daniel Scioli",0.103,0.063,0.112,0.087
"P08","A Sergio Massa",0.211,0.094,0.203,0.057
"P08","A algún candidato del peronismo",0.051,0.032,0.191,0.111
"P08","A Cristina Fernández de Kirchner",0.635,0.811,0.494,0.745
"P09","A Horacio Rodriguez Larreta",0.276,0.389,0.255,0.29
"P09","A Patricia Bullrich",0.13,0.375,0.687,0.598
"P09","A Facundo Manes",0.594,0.186,0.021,0.061
"P09","A Gerardo Morales",0,0.05,0.037,0.051
"P10","Leandro Santoro por el Frente de Todos",0.79,0.68,0.073,0.256
"P10","Jorge Macri por Juntos por el Cambio",0.051,0.062,0.4,0.236
"P10","Martín Lousteau por Juntos por el Cambio",0.054,0.097,0.225,0.259
"P10","Ramiro Marra por La Libertad Avanza",0.044,0.042,0.142,0.036
"P10","Al candidato del Frente de Izquierda",0.011,0.031,0.035,0.022
"P10","A Luis Zamora por Autodeterminación y Libertad",0.026,0.018,0.026,0.011
"P10","En blanco",0.017,0.016,0.032,0.023
"P10","No sabe",0.007,0.054,0.067,0.157
"P11","María Eugenia Vidal por Juntos por el Cambio",0.121,0.103,0.304,0.197
"P11","Martín Lousteau por Juntos por el Cambio",0.113,0.099,0.247,0.244
"P11","Leandro Santoro por el Frente de Todos",0.714,0.649,0.102,0.28
"P11","Ramiro Marra por La Libertad Avanza",0.021,0.037,0.169,0.066
"P11","Al candidato del Frente de Izquierda",0.009,0.028,0.026,0.022
"P11","A Luis Zamora por Autodeterminación y Libertad",0.006,0.023,0.023,0.008
"P11","En blanco",0.008,0.014,0.038,0.025
"P11","No sabe",0.008,0.047,0.091,0.158
"P12","A Jorge Macri por Juntos por el Cambio",0.017,0.066,0.301,0.248
"P12","A Martín Lousteau por Juntos por el Cambio",0.051,0.072,0.188,0.178
"P12","A Ricardo López Murphy por Juntos por el Cambio",0.042,0.058,0.199,0.07
"P12","A Leandro Santoro por el Frente de Todos",0.647,0.611,0.073,0.234
"P12","A Matías Lammens por el Frente de Todos",0.189,0.058,0.024,0.054
"P12","A Ramiro Marra por La Libertad Avanza",0.022,0.033,0.119,0.037
"P12","Al candidato del Frente de Izquierda",0.004,0.03,0.024,0.019
"P12","A Luis Zamora por Autodeterminación y Libertad",0.009,0.027,0.019,0.012
"P12","En blanco",0.016,0.003,0.029,0.008
"P12","No sabe",0.003,0.042,0.024,0.14
"P13","A Martín Lousteau por Juntos por el Cambio",0.064,0.071,0.19,0.209
"P13","A Jorge Macri por Juntos por el Cambio",0.077,0.084,0.286,0.24
"P13","A Ricardo López Murphy por Juntos por el Cambio",0.011,0.028,0.197,0.057
"P13","A Leandro Santoro por el Frente de Todos",0.622,0.557,0.074,0.211
"P13","A Pedro Rosemblat por el Frente de Todos",0.183,0.136,0.04,0.079
"P13","A Ramiro Marra por La Libertad Avanza",0.01,0.046,0.118,0.046
"P13","Al candidato del Frente de Izquierda",0.014,0.024,0.029,0.019
"P13","A Luis Zamora por Autodeterminación y Libertad",0.017,0.022,0.025,0.008
"P13","En blanco",0.001,0.003,0.02,0.006
"P13","No sabe",0.001,0.029,0.021,0.125
"P14","A Leandro Santoro por el Frente de Todos",0.632,0.569,0.086,0.248
"P14","A Pedro Rosemblat por el Frente de Todos",0.17,0.136,0.051,0.075
"P14","A María Eugenia Vidal por Juntos por el Cambio",0.087,0.103,0.276,0.221
"P14","A Martín Lousteau por Juntos por el Cambio",0.045,0.095,0.236,0.195
"P14","A Ramiro Marra por La Libertad Avanza",0.022,0.029,0.165,0.075
"P14","Al candidato del Frente de Izquierda",0.002,0.023,0.038,0.027
"P14","A Luis Zamora por Autodeterminación y Libertad",0.027,0.016,0.027,0.018
"P14","En blanco",0.004,0.006,0.058,0.012
"P14","No sabe",0.011,0.023,0.063,0.129
"P15","A Leandro Santoro por el Frente de Todos con el apoyo de Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández",0.769,0.726,0.082,0.316
"P15","A Jorge Macri por Juntos por el Cambio con el apoyo de Mauricio Macri, Patricia Bullrich y Horacio Rodríguez Larreta",0.054,0.075,0.416,0.274
"P15","A Martín Lousteau por Juntos por el Cambio el apoyo de la UCR y de Horacio Rodríguez Larreta",0.08,0.075,0.205,0.179
"P15","A Ramiro Marra por La Libertad Avanza con el apoyo de Javier Milei",0.025,0.04,0.163,0.082
"P15","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.042,0.042,0.038,0.032
"P15","A Luis Zamora por Autodeterminación y Libertad",0.02,0.015,0.027,0.007
"P15","En blanco",0.009,0.013,0.021,0.01
"P15","No sabe",0.001,0.014,0.048,0.1
"P16","A Leandro Santoro por el Frente de Todos con el apoyo de Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández",0.806,0.72,0.087,0.312
"P16","A María Eugenia Vidal por Juntos por el Cambio con el apoyo de Mauricio Macri, Patricia Bullrich y Horacio Rodríguez Larreta",0.054,0.078,0.384,0.277
"P16","A Martín Lousteau por Juntos por el Cambio el apoyo de la UCR y de Horacio Rodríguez Larreta",0.076,0.083,0.217,0.186
"P16","A Ramiro Marra por La Libertad Avanza con el apoyo de Javier Milei",0.027,0.047,0.181,0.084
"P16","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.013,0.035,0.03,0.027
"P16","A Luis Zamora por Autodeterminación y Libertad",0.016,0.009,0.019,0.016
"P16","En blanco",0.008,0.011,0.031,0.007
"P16","No sabe",0,0.017,0.051,0.091
"P17","A Jorge Macri por Juntos por el Cambio con el apoyo de Mauricio Macri y Horacio Rodríguez Larreta",0.135,0.114,0.292,0.204
"P17","A Martín Lousteau por Juntos por el Cambio con el apoyo de la UCR y Horacio Rodríguez Larreta",0.046,0.073,0.206,0.204
"P17","A Ricardo López Murphy por Juntos por el Cambio con el apoyo de Patricia Bullrich",0.038,0.06,0.191,0.082
"P17","A Leandro Santoro por el Frente de Todos con el apoyo de Sergio Massa y Alberto Fernández",0.455,0.474,0.072,0.178
"P17","A Pedro Rosemblat por el Frente de Todos con el apoyo de La Cámpora y Juan Grabois",0.299,0.193,0.046,0.142
"P17","A Ramiro Marra por La Libertad Avanza con el apoyo de Javier Milei",0.005,0.032,0.124,0.051
"P17","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.007,0.03,0.024,0.025
"P17","A Luis Zamora por Autodeterminación y Libertad",0.013,0.021,0.027,0.022
"P17","En blanco",0,0,0.009,0.003
"P17","No sabe",0.002,0.003,0.009,0.089
"P18","A Leandro Santoro por el Frente de Todos con el apoyo de Sergio Massa y Alberto Fernández",0.481,0.454,0.081,0.218
"P18","A Pedro Rosemblat por el Frente de Todos con el apoyo de La Cámpora y Juan Grabois",0.335,0.248,0.044,0.12
"P18","A María Eugenia Vidal por Juntos por el Cambio con el apoyo de Mauricio Macri, Patricia Bullrich y Horacio Rodríguez Larreta",0.081,0.1,0.367,0.28
"P18","A Martín Lousteau por Juntos por el Cambio con el apoyo de la UCR y Horacio Rodríguez Larreta",0.053,0.089,0.203,0.191
"P18","A Ramiro Marra por La Libertad Avanza con el apoyo de Javier Milei",0.012,0.051,0.166,0.06
"P18","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.021,0.027,0.032,0.013
"P18","A Luis Zamora por Autodeterminación y Libertad",0.015,0.012,0.026,0.019
"P18","En blanco",0.002,0.011,0.04,0.013
"P18","No sabe",0,0.008,0.041,0.086
"P19","A Martín Lousteau por Juntos por el Cambio",0.113,0.114,0.425,0.394
"P19","A Ramiro Marra por La Libertad Avanza",0.065,0.074,0.202,0.051
"P19","A Leandro Santoro por el Frente de Todos",0.765,0.712,0.09,0.274
"P19","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.007,0.03,0.034,0.051
"P19","A Luis Zamora por Autodeterminación y Libertad",0.009,0.025,0.032,0.012
"P19","En blanco",0.028,0.02,0.096,0.019
"P19","No sabe",0.013,0.025,0.121,0.199
"P22","A Leandro Santoro por el Frente de Todos",0.775,0.694,0.101,0.299
"P22","A Jorge Macri por Juntos por el Cambio",0.103,0.134,0.471,0.326
"P22","A Ramiro Marra por La Libertad Avanza",0.08,0.079,0.194,0.11
"P22","Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.007,0.034,0.041,0.053
