"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Daniel Scioli",0.09,0.098,0.084,0.119,0.084,0.076,0.083,0.138,0.106,0.063,0.069,0.226,0.104
"A Sergio Massa",0.153,0.155,0.15,0.212,0.132,0.151,0.123,0.178,0.134,0.157,0.147,0.128,0.298
"A algún candidato del peronismo",0.093,0.094,0.092,0.078,0.102,0.07,0.12,0.101,0.096,0.089,0.057,0.331,0.157
"A Cristina Fernández de Kirchner",0.664,0.653,0.674,0.591,0.682,0.703,0.674,0.583,0.664,0.691,0.727,0.315,0.441
