"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Pedro Rosemblat por el Frente de Todos",0.226,0.217,0.233,0.25,0.249,0.201,0.198,0.149,0.239,0.238,0.461,0.049,0.22
"A María Eugenia Vidal por Juntos por el Cambio",0.344,0.31,0.373,0.239,0.269,0.4,0.479,0.314,0.339,0.356,0.141,0.598,0.25
"A Ramiro Marra por La Libertad Avanza",0.163,0.227,0.108,0.273,0.194,0.133,0.071,0.234,0.159,0.146,0.112,0.178,0.141
"Al candidato del Frente de Izquierda con el apoyo de Nicolás Del Caño, Romina Del Plá y Myriam Bregman",0.043,0.04,0.045,0.057,0.062,0.03,0.016,0.044,0.027,0.053,0.042,0.007,0.055
"A Luis Zamora por Autodeterminación y Libertad",0.046,0.042,0.049,0.079,0.047,0.035,0.032,0.028,0.06,0.041,0.049,0.021,0.072
"En blanco",0.07,0.079,0.063,0.045,0.073,0.072,0.08,0.118,0.058,0.065,0.086,0.053,0.093
"No sabe",0.108,0.085,0.129,0.057,0.106,0.129,0.124,0.113,0.118,0.101,0.109,0.094,0.169
