"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro por el Frente de Todos",0.254,0.25,0.258,0.234,0.292,0.255,0.209,0.214,0.246,0.273,0.548,0.042,0.156
"Jorge Macri por Juntos por el Cambio",0.25,0.22,0.275,0.138,0.186,0.311,0.404,0.216,0.27,0.245,0.093,0.46,0.215
"Martín Lousteau por Juntos por el Cambio",0.184,0.183,0.186,0.154,0.177,0.2,0.211,0.166,0.162,0.206,0.102,0.275,0.272
"Ramiro Marra por La Libertad Avanza",0.103,0.15,0.063,0.201,0.116,0.061,0.03,0.147,0.092,0.098,0.043,0.116,0.141
"Al candidato del Frente de Izquierda",0.029,0.031,0.027,0.032,0.04,0.025,0.009,0.02,0.026,0.033,0.03,0.004,0.028
"A Luis Zamora por Autodeterminación y Libertad",0.024,0.026,0.021,0.023,0.028,0.021,0.019,0.021,0.023,0.025,0.022,0.008,0.049
"En blanco",0.04,0.038,0.042,0.072,0.042,0.026,0.021,0.055,0.044,0.033,0.039,0.013,0.03
"No sabe",0.116,0.102,0.128,0.146,0.119,0.101,0.097,0.161,0.137,0.087,0.123,0.082,0.109
