"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P07_imputadas","Julieta Corroza por Comunidad",0.175,0.266,0.335,0.187
"P07_imputadas","Sergio Soto por el MPN",0.53,0.217,0.096,0.258
"P07_imputadas","Luis Bertolini por Desarrollo Ciudadano",0.042,0.304,0.333,0.258
"P07_imputadas","Andrés Peressini por Iguales",0.193,0.068,0.14,0.201
"P07_imputadas","Karina Ortiz por el PJ",0.06,0.145,0.096,0.096
"P11_imputadas","Julieta Corroza por Comunidad",0.348,0.261,0.422,0.388
"P11_imputadas","Sergio Soto por el MPN",0.461,0.384,0.062,0.106
"P11_imputadas","Luis Bertolini por Desarrollo Ciudadano",0.02,0.099,0.267,0.153
"P11_imputadas","Andrés Peressini por Iguales",0.102,0.19,0.207,0.146
"P11_imputadas","Karina Ortiz por el PJ",0.069,0.066,0.042,0.207
