"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Soledad Acuña por Juntos por el Cambio",0.462,0.455,0.468,0.375,0.365,0.556,0.557,0.412,0.468,0.469,0.058,0.695,0.458
"Leandro Santoro por el Frente de Todos",0.325,0.324,0.326,0.354,0.399,0.259,0.266,0.321,0.324,0.327,0.871,0.073,0.256
"No sabe",0.213,0.221,0.206,0.271,0.236,0.185,0.177,0.267,0.208,0.204,0.071,0.232,0.286
