"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.517,0.626,0.74,0.676,0.695,0.373
"P05","Realizo changas o trabajos de vez en cuando",0.111,0.102,0.09,0.1,0.061,0.036
"P05","No tengo trabajo",0.083,0.038,0.05,0.089,0.069,0.366
"P05","Soy jubilado o pensionado",0.289,0.234,0.12,0.135,0.175,0.225
"P06","1",0.403,0.266,0.317,0.169,0.154,0.113
"P06","2",0.062,0.067,0.074,0.043,0.039,0.366
"P06","3",0.122,0.102,0.058,0.089,0.026,0.036
"P06","4",0.103,0.068,0.075,0.085,0.052,0
"P06","5",0.145,0.268,0.217,0.205,0.161,0.263
"P06","6",0.031,0.052,0.054,0.112,0.072,0
"P06","7",0.035,0.088,0.078,0.103,0.195,0.074
"P06","8",0.049,0.033,0.022,0.088,0.098,0.051
"P06","9",0.05,0.056,0.105,0.106,0.203,0.097
"P07","1",0.091,0.112,0.165,0.206,0.433,0.123
"P07","2",0.032,0.049,0.023,0.038,0.092,0.051
"P07","3",0.02,0.022,0.037,0.066,0.103,0
"P07","4",0.028,0.025,0.035,0.058,0.068,0.366
"P07","5",0.147,0.137,0.286,0.334,0.127,0.388
"P07","6",0.053,0.084,0.078,0.039,0.024,0
"P07","7",0.163,0.183,0.114,0.067,0.033,0.036
"P07","8",0.121,0.123,0.034,0.055,0.031,0
"P07","9",0.345,0.265,0.228,0.137,0.089,0.036
"P08","1",0.234,0.286,0.321,0.451,0.687,0.187
"P08","2",0.027,0.02,0.021,0.087,0.058,0
"P08","3",0.039,0.056,0.089,0.021,0.048,0
"P08","4",0.025,0.033,0.024,0.023,0.016,0
"P08","5",0.155,0.152,0.17,0.165,0.071,0.184
"P08","6",0.056,0.02,0.019,0.011,0.005,0
"P08","7",0.059,0.086,0.057,0.013,0.023,0.115
"P08","8",0.052,0.056,0.061,0.043,0.022,0
"P08","9",0.353,0.291,0.238,0.186,0.07,0.514
"P10","Del Frente de Todos y el peronismo",0.036,0.124,0.147,0.364,0.681,0.062
"P10","De Cambiemos",0.76,0.484,0.509,0.239,0.127,0.388
"P10","De los Liberales libertarios",0.175,0.317,0.267,0.238,0.054,0.476
"P10","De la Izquierda",0.002,0.008,0.005,0.078,0.071,0
"P10","No sabe",0.027,0.067,0.072,0.081,0.067,0.074
"P11","A Alberto Fernández",0.296,0.125,0.194,0.181,0.092,0
"P11","A Sergio Massa",0.242,0.276,0.434,0.339,0.189,0
"P11","A algún candidato del peronismo",0.408,0.2,0.088,0.138,0.094,0
"P11","A algún candidato del kirchnerismo",0.054,0.399,0.284,0.342,0.625,1
"P12","A Alberto Fernández",0.061,0.056,0.126,0.052,0.042,0
"P12","A Sergio Massa",0.205,0.085,0.495,0.209,0.09,0
"P12","A algún candidato del peronismo",0.433,0.374,0.027,0.185,0.054,0
"P12","A Cristina Fernández de Kirchner",0.301,0.485,0.352,0.554,0.814,1
"P13","A Horacio Rodriguez Larreta",0.086,0.301,0.602,0.738,0.181,0.28
"P13","A Mauricio Macri",0.341,0.382,0.139,0.043,0.294,0.197
"P13","A Patricia Bullrich",0.565,0.241,0.037,0.058,0.277,0.148
"P13","A Facundo Manes",0.004,0.052,0.141,0.063,0.24,0.375
"P13","A Gerardo Morales",0.004,0.024,0.081,0.098,0.008,0
"P14","Del Frente de Todos y el peronismo",0.028,0.102,0.095,0.285,0.639,0.113
"P14","A Juntos por el Cambio",0.778,0.569,0.557,0.326,0.119,0.337
"P14","De los Liberales libertarios",0.163,0.253,0.235,0.149,0.078,0.476
"P14","De la Izquierda",0.012,0.017,0.027,0.091,0.121,0
"P14","No sabe",0.019,0.059,0.086,0.149,0.043,0.074
"P16","A Leandro Santoro",0.431,0.676,0.835,0.812,0.692,1
"P16","A Matias Lammens",0.515,0.142,0.165,0.056,0.139,0
"P16","A Mariano Recalde",0.054,0.182,0,0.132,0.169,0
"P17","A Soledad Acuña",0.048,0.025,0.07,0.041,0.076,0
"P17","A Jorge Macri",0.364,0.229,0.138,0.245,0.286,0.164
"P17","A Martín Lousteau",0.161,0.274,0.438,0.205,0.292,0.27
"P17","A Fernan Quirós",0.173,0.214,0.245,0.495,0.19,0.459
"P17","A Ricardo López Murphy",0.254,0.258,0.109,0.014,0.156,0.107
"P18","Lo votaría",0.254,0.257,0.323,0.13,0.082,0.074
