"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Fernán Quirós por Juntos por el Cambio",0.519,0.49,0.543,0.319,0.447,0.63,0.611,0.436,0.532,0.529,0.085,0.77,0.639
"Leandro Santoro por el Frente de Todos",0.314,0.298,0.327,0.362,0.373,0.258,0.257,0.298,0.314,0.317,0.853,0.068,0.159
"No sabe",0.167,0.212,0.13,0.319,0.18,0.112,0.132,0.266,0.154,0.154,0.062,0.162,0.202
