"var","categoria","1","2","3","4","5","6","7","8","9"
"P17","A Fernan Quirós",0.239,0.151,0.145,0.258,0.254,0.197,0.231,0.245,0.214
"P17","A Ricardo López Murphy",0.155,0.236,0.246,0.21,0.221,0.288,0.255,0.237,0.164
"P18","Lo votaría",0.167,0.177,0.201,0.187,0.214,0.231,0.234,0.214,0.183
"P18","Puede que lo vote",0.162,0.246,0.269,0.311,0.241,0.31,0.277,0.335,0.258
"P18","Nunca lo votaría",0.559,0.452,0.435,0.392,0.439,0.323,0.331,0.365,0.392
"P18","No sabe",0.112,0.125,0.095,0.11,0.106,0.136,0.158,0.086,0.167
"P19","Lo votaría",0.38,0.21,0.238,0.148,0.147,0.04,0.096,0.082,0.086
"P19","Puede que lo vote",0.169,0.172,0.08,0.245,0.149,0.148,0.112,0.069,0.098
"P19","Nunca lo votaría",0.337,0.537,0.582,0.519,0.599,0.69,0.664,0.745,0.63
"P19","No sabe",0.114,0.081,0.1,0.088,0.105,0.122,0.128,0.104,0.186
"P20","Lo votaría",0.086,0.047,0.096,0.07,0.111,0.063,0.079,0.099,0.097
"P20","Puede que lo vote",0.11,0.221,0.199,0.217,0.274,0.332,0.316,0.348,0.267
"P20","Nunca lo votaría",0.672,0.609,0.586,0.509,0.473,0.448,0.441,0.445,0.453
"P20","No sabe",0.132,0.123,0.119,0.204,0.142,0.157,0.164,0.108,0.183
"P21","Lo votaría",0.161,0.067,0.083,0.049,0.072,0.005,0.026,0.015,0.048
"P21","Puede que lo vote",0.292,0.292,0.143,0.142,0.137,0.178,0.104,0.084,0.101
"P21","Nunca lo votaría",0.427,0.513,0.691,0.66,0.665,0.681,0.738,0.789,0.669
"P21","No sabe",0.12,0.128,0.083,0.149,0.126,0.136,0.132,0.112,0.182
"P22","Lo votaría",0.126,0.15,0.227,0.182,0.241,0.117,0.195,0.223,0.245
"P22","Puede que lo vote",0.208,0.291,0.245,0.412,0.267,0.421,0.372,0.392,0.263
"P22","Nunca lo votaría",0.527,0.449,0.436,0.233,0.363,0.313,0.28,0.339,0.341
"P22","No sabe",0.139,0.11,0.092,0.173,0.129,0.149,0.153,0.046,0.151
"P23","Lo votaría",0.134,0.156,0.262,0.22,0.252,0.347,0.312,0.255,0.352
"P23","Puede que lo vote",0.119,0.218,0.222,0.342,0.284,0.387,0.334,0.405,0.228
"P23","Nunca lo votaría",0.682,0.557,0.462,0.32,0.375,0.198,0.222,0.292,0.32
"P23","No sabe",0.065,0.069,0.054,0.118,0.089,0.068,0.132,0.048,0.1
"P24","Lo votaría",0.123,0.151,0.21,0.159,0.228,0.29,0.162,0.231,0.26
"P24","Puede que lo vote",0.109,0.229,0.267,0.441,0.225,0.362,0.347,0.288,0.234
"P24","Nunca lo votaría",0.718,0.541,0.48,0.319,0.468,0.258,0.434,0.377,0.406
"P24","No sabe",0.05,0.079,0.043,0.081,0.079,0.09,0.057,0.104,0.1
"P25","Lo votaría",0.11,0.186,0.325,0.256,0.277,0.352,0.309,0.463,0.249
"P25","Puede que lo vote",0.104,0.214,0.224,0.258,0.316,0.384,0.302,0.316,0.31
"P25","Nunca lo votaría",0.711,0.528,0.342,0.405,0.322,0.154,0.284,0.167,0.321
"P25","No sabe",0.075,0.072,0.109,0.081,0.085,0.11,0.105,0.054,0.12
"P26","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.08,0.083,0.162,0.105,0.165,0.205,0.208,0.205,0.241
"P26","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.059,0.147,0.151,0.18,0.185,0.298,0.232,0.313,0.166
"P26","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.021,0.022,0.003,0.022,0.024,0.01,0.046,0.028,0.051
"P26","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.041,0.045,0.066,0.108,0.033,0.092,0.074,0.054,0.076
"P26","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.099,0.083,0.085,0.134,0.13,0.122,0.091,0.07,0.082
"P26","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.326,0.237,0.201,0.065,0.111,0.042,0.064,0.054,0.054
"P26","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.141,0.067,0.065,0.017,0.057,0.03,0.014,0.022,0.046
"P26","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.044,0.08,0.127,0.098,0.17,0.11,0.132,0.124,0.162
"P26","A los candidatos de la izquierda",0.064,0.032,0.042,0.004,0.024,0.005,0.016,0.003,0.004
"P26","No sabe",0.125,0.204,0.098,0.267,0.101,0.086,0.123,0.127,0.118
"P27","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.085,0.077,0.16,0.114,0.172,0.152,0.249,0.182,0.237
"P27","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.073,0.138,0.16,0.169,0.207,0.342,0.252,0.315,0.188
"P27","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.019,0.015,0.008,0.02,0.023,0.027,0.006,0.003,0.045
"P27","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.046,0.059,0.075,0.1,0.054,0.106,0.071,0.076,0.062
"P27","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.08,0.101,0.102,0.169,0.111,0.096,0.099,0.092,0.088
"P27","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.304,0.192,0.151,0.111,0.093,0.029,0.033,0.052,0.043
"P27","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.129,0.052,0.03,0.014,0.06,0.037,0.04,0.009,0.044
"P27","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.041,0.112,0.116,0.074,0.143,0.13,0.116,0.121,0.156
"P27","A los candidatos de la izquierda",0.092,0.052,0.044,0.016,0.017,0.006,0.004,0.004,0.008
"P27","No sabe",0.131,0.202,0.154,0.213,0.12,0.075,0.13,0.146,0.129
"P28","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.114,0.109,0.192,0.21,0.233,0.284,0.378,0.231,0.298
"P28","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.035,0.047,0.034,0.17,0.056,0.059,0.072,0.06,0.092
"P28","A Martín Lousteau como Jefe de Gobierno",0.134,0.127,0.221,0.226,0.181,0.183,0.128,0.166,0.154
"P28","A Ricardo López Murphy como Jefe de Gobierno",0.051,0.151,0.118,0.122,0.167,0.206,0.17,0.265,0.131
"P28","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.418,0.352,0.225,0.166,0.113,0.044,0.054,0.07,0.064
"P28","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.089,0.076,0.009,0.006,0.041,0.02,0.018,0.048,0.03
"P28","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.045,0.082,0.111,0.058,0.13,0.105,0.098,0.141,0.173
"P28","A los candidatos de izquierda",0.061,0.043,0.063,0.029,0.053,0.059,0.064,0.007,0.037
"P28","No sabe",0.053,0.013,0.027,0.013,0.026,0.04,0.018,0.012,0.021
"P29","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.11,0.12,0.193,0.216,0.26,0.31,0.342,0.234,0.278
"P29","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.076,0.133,0.117,0.166,0.106,0.117,0.114,0.087,0.1
"P29","A Martín Lousteau como Jefe de Gobierno",0.091,0.111,0.147,0.159,0.168,0.176,0.131,0.141,0.147
"P29","A Ricardo López Murphy como Jefe de Gobierno",0.147,0.127,0.115,0.168,0.095,0.139,0.104,0.21,0.094
"P29","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.298,0.259,0.191,0.082,0.094,0.027,0.049,0.066,0.056
"P29","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.091,0.084,0.043,0.12,0.063,0.023,0.097,0.082,0.089
"P29","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.046,0.091,0.123,0.06,0.136,0.137,0.069,0.136,0.169
"P29","A los candidatos de izquierda",0.073,0.039,0.056,0.012,0.052,0.053,0.064,0.02,0.038
"P29","No sabe",0.068,0.036,0.015,0.017,0.026,0.018,0.03,0.024,0.029
"P30","Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.085,0.072,0.128,0.197,0.114,0.113,0.088,0.172,0.145
"P30","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.126,0.212,0.243,0.313,0.32,0.429,0.497,0.496,0.345
"P30","A Martín Lousteau como Jefe de Gobierno",0.113,0.11,0.18,0.204,0.151,0.189,0.14,0.097,0.15
"P30","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.368,0.271,0.216,0.147,0.122,0.057,0.053,0.076,0.064
"P30","Sergio Massa presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.13,0.097,0.017,0.016,0.014,0.032,0.029,0.008,0.031
"P30","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.06,0.108,0.096,0.075,0.114,0.075,0.092,0.122,0.172
"P30","A los candidatos de la izquierda",0.068,0.034,0.074,0.014,0.055,0.048,0.027,0.01,0.03
"P30","No sabe",0.05,0.096,0.046,0.034,0.11,0.057,0.074,0.019,0.063
"P31","Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.08,0.067,0.12,0.209,0.122,0.042,0.083,0.14,0.149
"P31","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.128,0.233,0.24,0.272,0.373,0.439,0.542,0.495,0.388
"P31","A Martín Lousteau como Jefe de Gobierno",0.106,0.137,0.181,0.17,0.128,0.214,0.136,0.106,0.113
"P31","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.361,0.288,0.194,0.184,0.121,0.073,0.047,0.074,0.064
"P31","Alberto Fernández presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.136,0.087,0.042,0.035,0.032,0.014,0.05,0.016,0.022
"P31","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.056,0.118,0.098,0.052,0.109,0.135,0.064,0.135,0.17
"P31","A los candidatos de la izquierda",0.08,0.016,0.086,0.015,0.046,0.024,0.019,0,0.031
"P31","No sabe",0.053,0.054,0.039,0.063,0.069,0.059,0.059,0.034,0.063
"P32","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Mauricio Macri y la UCR",0.245,0.356,0.508,0.66,0.527,0.708,0.665,0.689,0.616
"P32","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.515,0.379,0.233,0.154,0.146,0.026,0.05,0.101,0.092
"P32","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.079,0.127,0.164,0.097,0.234,0.208,0.162,0.11,0.201
"P32","A los candidatos de la izquierda",0.079,0.02,0.059,0.024,0.036,0.009,0.038,0.047,0.013
"P32","No sabe",0.082,0.118,0.036,0.065,0.057,0.049,0.085,0.053,0.078
"P33","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Mauricio Macri y la UCR",0.242,0.33,0.492,0.637,0.517,0.729,0.663,0.648,0.621
"P33","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.495,0.374,0.22,0.172,0.143,0,0.055,0.086,0.087
"P33","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.073,0.141,0.165,0.078,0.251,0.211,0.149,0.226,0.196
"P33","A los candidatos de la izquierda",0.095,0.051,0.067,0.054,0.022,0.008,0.04,0,0.017
"P33","No sabe",0.095,0.104,0.056,0.059,0.067,0.052,0.093,0.04,0.079
"P34","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.241,0.346,0.441,0.583,0.457,0.571,0.464,0.554,0.463
"P34","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.524,0.39,0.249,0.201,0.149,0.012,0.039,0.077,0.088
"P34","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.081,0.155,0.201,0.128,0.273,0.341,0.293,0.269,0.291
"P34","A los candidatos de la izquierda",0.075,0.022,0.035,0,0.007,0.008,0.046,0,0.01
"P34","No sabe",0.079,0.087,0.074,0.088,0.114,0.068,0.158,0.1,0.148
"P35","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.239,0.342,0.402,0.547,0.449,0.594,0.452,0.561,0.465
"P35","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.499,0.402,0.254,0.224,0.146,0,0.038,0.076,0.084
"P35","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.083,0.196,0.228,0.11,0.28,0.332,0.328,0.295,0.306
"P35","A los candidatos de la izquierda",0.093,0.028,0.048,0,0.034,0.009,0.043,0.008,0.013
"P35","No sabe",0.086,0.032,0.068,0.119,0.091,0.065,0.139,0.06,0.132
"P36","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.247,0.321,0.447,0.601,0.449,0.616,0.496,0.578,0.498
"P36","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.536,0.38,0.252,0.203,0.138,0.012,0.022,0.071,0.082
"P36","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.085,0.188,0.209,0.102,0.305,0.311,0.361,0.282,0.278
"P36","A los candidatos de la izquierda",0.072,0.029,0.045,0,0.035,0.009,0.032,0,0.013
"P36","No sabe",0.06,0.082,0.047,0.094,0.073,0.052,0.089,0.069,0.129
"P37","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.264,0.351,0.445,0.591,0.491,0.596,0.495,0.588,0.492
"P37","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.508,0.378,0.24,0.175,0.146,0,0.014,0.097,0.095
"P37","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.082,0.175,0.22,0.108,0.29,0.341,0.34,0.229,0.284
"P37","A los candidatos de la izquierda",0.077,0.03,0.051,0,0.01,0.009,0.031,0,0.006
"P37","No sabe",0.069,0.066,0.044,0.126,0.063,0.054,0.12,0.086,0.123
"P38","Horacio Rodríguez Larreta presidente – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.254,0.384,0.419,0.521,0.443,0.482,0.468,0.633,0.483
"P38","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.503,0.326,0.258,0.214,0.146,0.156,0.053,0.043,0.1
"P38","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.076,0.197,0.215,0.186,0.31,0.315,0.349,0.255,0.303
"P38","A los candidatos de la izquierda",0.082,0.017,0.069,0,0.017,0.009,0.035,0.015,0.01
"P38","No sabe",0.085,0.076,0.039,0.079,0.084,0.038,0.095,0.054,0.104
"P40","Horacio Rodríguez Larreta presidente – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.267,0.441,0.465,0.541,0.407,0.509,0.345,0.449,0.453
"P40","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.464,0.309,0.234,0.188,0.181,0.087,0.127,0.221,0.128
"P40","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.082,0.177,0.198,0.143,0.302,0.352,0.366,0.258,0.301
"P40","A los candidatos de la izquierda",0.089,0.018,0.065,0,0.028,0.01,0.04,0.015,0.009
"P40","No sabe",0.098,0.055,0.038,0.128,0.082,0.042,0.122,0.057,0.109
"P42","Horacio Rodríguez Larreta presidente – María Eugenia Vidal jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.248,0.36,0.484,0.554,0.454,0.557,0.419,0.547,0.48
"P42","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.516,0.39,0.215,0.159,0.163,0.048,0.058,0.054,0.093
"P42","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.085,0.168,0.18,0.139,0.295,0.357,0.361,0.323,0.324
"P42","A los candidatos de la izquierda",0.072,0.019,0.03,0.01,0.012,0.01,0.031,0,0.002
"P42","No sabe",0.079,0.063,0.091,0.138,0.076,0.028,0.131,0.076,0.101
"P44","Horacio Rodríguez Larreta presidente – María Eugenia Vidal jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.255,0.433,0.483,0.544,0.427,0.573,0.397,0.523,0.459
"P44","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.476,0.341,0.227,0.191,0.167,0.04,0.098,0.109,0.105
"P44","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.087,0.14,0.191,0.154,0.299,0.349,0.381,0.287,0.329
"P44","A los candidatos de la izquierda",0.086,0.02,0.046,0,0.011,0.01,0.005,0.017,0.01
"P44","No sabe",0.096,0.066,0.053,0.111,0.096,0.028,0.119,0.064,0.097
"P46","Jorge Macri por Juntos por el Cambio",0.295,0.446,0.59,0.633,0.668,0.85,0.704,0.82,0.741
"P46","Leandro Santoro por el Frente de Todos",0.58,0.413,0.317,0.208,0.158,0.03,0.075,0.086,0.079
"P46","No sabe",0.125,0.141,0.093,0.159,0.174,0.12,0.221,0.094,0.18
"P47","Soledad Acuña por Juntos por el Cambio",0.267,0.436,0.522,0.497,0.623,0.652,0.64,0.744,0.588
"P47","Leandro Santoro por el Frente de Todos",0.586,0.423,0.328,0.207,0.164,0.03,0.091,0.149,0.076
"P47","No sabe",0.147,0.141,0.15,0.296,0.213,0.318,0.269,0.107,0.336
"P48","Fernán Quirós por Juntos por el Cambio",0.316,0.483,0.578,0.731,0.63,0.79,0.685,0.776,0.667
"P48","Leandro Santoro por el Frente de Todos",0.563,0.41,0.331,0.141,0.179,0.031,0.085,0.123,0.073
"P48","No sabe",0.121,0.107,0.091,0.128,0.191,0.179,0.23,0.101,0.26
"P49","Martín Lousteau por Juntos por el Cambio",0.308,0.383,0.62,0.713,0.663,0.743,0.609,0.706,0.588
"P49","Leandro Santoro por el Frente de Todos",0.57,0.42,0.307,0.141,0.147,0.056,0.064,0.111,0.084
"P49","No sabe",0.122,0.197,0.073,0.146,0.19,0.201,0.327,0.183,0.328
"P50","María Eugenia Vidal por Juntos por el Cambio",0.287,0.422,0.538,0.641,0.574,0.805,0.6,0.647,0.652
"P50","Leandro Santoro por el Frente de Todos",0.586,0.419,0.348,0.212,0.162,0.058,0.08,0.129,0.08
"P50","No sabe",0.127,0.159,0.114,0.147,0.264,0.137,0.32,0.224,0.268
"P51","Muy buena",0.146,0.176,0.342,0.237,0.286,0.283,0.238,0.288,0.277
"P51","Buena",0.205,0.302,0.2,0.408,0.309,0.449,0.443,0.295,0.307
"P51","Ni buena ni mala",0.131,0.113,0.164,0.138,0.185,0.066,0.114,0.24,0.214
"P51","Mala",0.187,0.104,0.146,0.1,0.093,0.17,0.167,0.096,0.117
"P51","Muy mala",0.324,0.305,0.134,0.117,0.102,0.032,0.027,0.081,0.076
"P51","No sabe",0.007,0,0.014,0,0.025,0,0.011,0,0.009
"P52","Muy buena",0.125,0.143,0.182,0.154,0.254,0.203,0.343,0.338,0.38
"P52","Buena",0.118,0.098,0.284,0.423,0.289,0.496,0.239,0.296,0.229
"P52","Ni buena ni mala",0.184,0.339,0.194,0.168,0.216,0.225,0.301,0.22,0.198
"P52","Mala",0.18,0.132,0.178,0.162,0.08,0.04,0.037,0.054,0.114
"P52","Muy mala",0.374,0.288,0.162,0.093,0.108,0.024,0.046,0.015,0.055
"P52","No sabe",0.019,0,0,0,0.053,0.012,0.034,0.077,0.024
"P53","Muy buena",0.354,0.247,0.263,0.118,0.116,0.071,0.105,0.076,0.085
"P53","Buena",0.17,0.108,0.093,0.186,0.07,0.133,0.086,0.029,0.05
"P53","Ni buena ni mala",0.113,0.14,0.2,0.233,0.191,0.142,0.202,0.325,0.253
"P53","Mala",0.143,0.206,0.152,0.233,0.232,0.296,0.271,0.337,0.223
"P53","Muy mala",0.184,0.272,0.256,0.23,0.318,0.338,0.29,0.233,0.348
"P53","No sabe",0.036,0.027,0.036,0,0.073,0.02,0.046,0,0.041
"P54","Muy buena",0.15,0.156,0.207,0.325,0.239,0.336,0.133,0.179,0.287
"P54","Buena",0.114,0.147,0.3,0.268,0.198,0.341,0.385,0.33,0.266
