"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.107,0.073,0.136,0.084,0.09,0.108,0.147,0.134,0.117,0.094,0.018,0.176,0.106
"Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.271,0.278,0.265,0.145,0.198,0.358,0.368,0.205,0.275,0.285,0.033,0.46,0.2
"A Martín Lousteau como Jefe de Gobierno",0.12,0.107,0.131,0.06,0.115,0.139,0.141,0.114,0.105,0.131,0.037,0.167,0.23
"Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.216,0.184,0.243,0.193,0.25,0.197,0.197,0.213,0.206,0.223,0.561,0.039,0.093
"Alberto Fernández presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.077,0.055,0.095,0.084,0.107,0.052,0.05,0.081,0.087,0.069,0.18,0.023,0.098
"Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.099,0.155,0.052,0.181,0.124,0.066,0.046,0.114,0.105,0.091,0.048,0.083,0.149
"A los candidatos de la izquierda",0.053,0.075,0.035,0.133,0.063,0.032,0.016,0.09,0.036,0.056,0.061,0.015,0.03
"No sabe",0.057,0.073,0.043,0.12,0.053,0.048,0.035,0.049,0.069,0.051,0.062,0.037,0.094
