"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.694,0.631,0.593,0.558,0.639,0.588
"P05","Realizo changas o trabajos de vez en cuando",0.027,0.076,0.105,0.108,0.097,0.124
"P05","No tengo trabajo",0.057,0.096,0.069,0.071,0.064,0.082
"P05","Soy jubilado o pensionado",0.222,0.197,0.233,0.263,0.2,0.206
"P06","1",0.17,0.12,0.296,0.301,0.333,0.364
"P06","2",0.045,0.016,0.06,0.053,0.061,0.157
"P06","3",0.03,0.063,0.095,0.092,0.099,0.042
"P06","4",0.04,0.077,0.057,0.099,0.092,0.054
"P06","5",0.17,0.166,0.169,0.187,0.206,0.119
"P06","6",0.081,0.051,0.043,0.064,0.05,0.028
"P06","7",0.189,0.238,0.092,0.061,0.055,0.055
"P06","8",0.113,0.118,0.065,0.067,0.03,0
"P06","9",0.162,0.151,0.123,0.076,0.074,0.181
"P07","1",0.505,0.376,0.191,0.098,0.119,0.236
"P07","2",0.115,0.109,0.053,0.024,0.034,0.021
"P07","3",0.073,0.123,0.089,0.022,0.024,0
"P07","4",0.058,0.08,0.044,0.044,0.022,0.077
"P07","5",0.083,0.153,0.201,0.23,0.146,0.135
"P07","6",0.023,0.019,0.037,0.081,0.061,0.044
"P07","7",0.029,0.039,0.097,0.138,0.164,0.148
"P07","8",0.033,0.044,0.057,0.112,0.12,0.025
"P07","9",0.081,0.057,0.231,0.251,0.31,0.314
"P08","1",0.707,0.678,0.415,0.256,0.288,0.328
"P08","2",0.066,0.063,0.004,0.031,0.042,0.02
"P08","3",0.047,0.048,0.047,0.05,0.049,0.031
"P08","4",0.008,0.007,0.023,0.036,0.027,0.027
"P08","5",0.081,0.08,0.126,0.168,0.15,0.112
"P08","6",0.004,0.006,0.02,0.056,0.032,0.03
"P08","7",0.011,0.005,0.049,0.089,0.058,0.053
"P08","8",0.017,0.012,0.059,0.052,0.051,0.041
"P08","9",0.059,0.101,0.257,0.262,0.303,0.358
"P10","Del Frente de Todos y el peronismo",0.764,0.74,0.271,0.074,0.079,0.169
"P10","De Cambiemos",0.173,0.118,0.399,0.642,0.631,0.39
"P10","De los Liberales libertarios",0.047,0.066,0.187,0.193,0.208,0.324
"P10","De la Izquierda",0.004,0.047,0.064,0.029,0.028,0.01
"P10","No sabe",0.012,0.029,0.079,0.062,0.054,0.107
"P11","A Alberto Fernández",0.112,0.08,0.1,0.224,0.177,0.205
"P11","A Sergio Massa",0.094,0.208,0.346,0.15,0.449,0.497
"P11","A algún candidato del peronismo",0.052,0.164,0.176,0.184,0.136,0.066
"P11","A algún candidato del kirchnerismo",0.742,0.548,0.378,0.442,0.238,0.232
"P12","A Alberto Fernández",0.042,0.014,0.047,0.111,0.163,0.07
"P12","A Sergio Massa",0.045,0.097,0.274,0.217,0.143,0.236
"P12","A algún candidato del peronismo",0.037,0.106,0.149,0.104,0.203,0.231
"P12","A Cristina Fernández de Kirchner",0.876,0.783,0.53,0.568,0.491,0.463
"P13","A Horacio Rodriguez Larreta",0.258,0.287,0.338,0.226,0.144,0.199
"P13","A Mauricio Macri",0.26,0.203,0.223,0.338,0.347,0.292
"P13","A Patricia Bullrich",0.302,0.267,0.349,0.389,0.457,0.445
"P13","A Facundo Manes",0.166,0.186,0.07,0.021,0.039,0.064
"P13","A Gerardo Morales",0.014,0.057,0.02,0.026,0.013,0
"P14","Del Frente de Todos y el peronismo",0.709,0.709,0.261,0.071,0.056,0.069
"P14","A Juntos por el Cambio",0.156,0.099,0.435,0.668,0.68,0.425
"P14","De los Liberales libertarios",0.037,0.073,0.181,0.168,0.182,0.37
"P14","De la Izquierda",0.081,0.105,0.079,0.036,0.034,0.012
"P14","No sabe",0.017,0.014,0.044,0.057,0.048,0.124
"P16","A Leandro Santoro",0.642,0.797,0.699,0.555,0.482,0.874
"P16","A Matias Lammens",0.097,0.08,0.245,0.379,0.334,0.126
"P16","A Mariano Recalde",0.261,0.123,0.056,0.066,0.184,0
"P17","A Soledad Acuña",0.075,0.07,0.097,0.042,0.031,0.045
"P17","A Jorge Macri",0.234,0.285,0.282,0.32,0.308,0.319
"P17","A Martín Lousteau",0.229,0.346,0.256,0.279,0.165,0.332
"P17","A Fernan Quirós",0.357,0.093,0.192,0.204,0.199,0.254
"P17","A Ricardo López Murphy",0.105,0.206,0.173,0.155,0.297,0.05
"P18","Lo votaría",0.109,0.065,0.235,0.274,0.228,0.166
"P18","Puede que lo vote",0.111,0.113,0.259,0.342,0.261,0.216
"P18","Nunca lo votaría",0.735,0.737,0.393,0.28,0.446,0.477
"P18","No sabe",0.045,0.085,0.113,0.104,0.065,0.141
"P19","Lo votaría",0.647,0.625,0.214,0.063,0.062,0.145
"P19","Puede que lo vote",0.121,0.151,0.162,0.143,0.067,0.093
"P19","Nunca lo votaría",0.216,0.18,0.481,0.725,0.817,0.489
"P19","No sabe",0.016,0.044,0.143,0.069,0.054,0.273
"P20","Lo votaría",0.096,0.044,0.084,0.139,0.127,0.024
"P20","Puede que lo vote",0.128,0.104,0.15,0.339,0.34,0.132
"P20","Nunca lo votaría",0.741,0.779,0.621,0.407,0.465,0.401
"P20","No sabe",0.035,0.073,0.145,0.115,0.068,0.443
"P21","Lo votaría",0.283,0.242,0.094,0.046,0.041,0.01
"P21","Puede que lo vote",0.455,0.39,0.178,0.079,0.053,0.04
"P21","Nunca lo votaría",0.208,0.3,0.563,0.799,0.871,0.577
"P21","No sabe",0.054,0.068,0.165,0.076,0.035,0.373
"P22","Lo votaría",0.151,0.103,0.16,0.34,0.303,0.186
"P22","Puede que lo vote",0.136,0.218,0.26,0.298,0.336,0.158
"P22","Nunca lo votaría",0.675,0.63,0.468,0.29,0.296,0.351
"P22","No sabe",0.038,0.049,0.112,0.072,0.065,0.305
"P23","Lo votaría",0.119,0.068,0.225,0.407,0.389,0.22
"P23","Puede que lo vote",0.084,0.07,0.225,0.291,0.327,0.107
"P23","Nunca lo votaría",0.786,0.832,0.46,0.263,0.241,0.475
"P23","No sabe",0.011,0.03,0.09,0.039,0.043,0.198
"P24","Lo votaría",0.135,0.064,0.249,0.301,0.262,0.207
"P24","Puede que lo vote",0.039,0.028,0.182,0.37,0.299,0.198
"P24","Nunca lo votaría",0.812,0.887,0.54,0.29,0.413,0.404
"P24","No sabe",0.014,0.021,0.029,0.039,0.026,0.191
"P25","Lo votaría",0.119,0.069,0.175,0.303,0.449,0.201
"P25","Puede que lo vote",0.07,0.086,0.25,0.378,0.262,0.188
"P25","Nunca lo votaría",0.796,0.838,0.532,0.276,0.237,0.377
"P25","No sabe",0.015,0.007,0.043,0.043,0.052,0.234
"P26","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.068,0.035,0.145,0.244,0.26,0.128
"P26","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.052,0.04,0.145,0.243,0.304,0.068
"P26","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.022,0.018,0.026,0.048,0.027,0.071
"P26","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.045,0.025,0.085,0.132,0.083,0.063
"P26","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.034,0.041,0.151,0.125,0.098,0.141
"P26","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.554,0.592,0.189,0.046,0.056,0.143
"P26","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.192,0.19,0.098,0.036,0.028,0.064
"P26","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.027,0.023,0.103,0.096,0.116,0.291
"P26","A los candidatos de la izquierda",0.006,0.036,0.058,0.03,0.028,0.031
"P26","No sabe",0,0,0,0,0,0
"P27","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.078,0.03,0.146,0.233,0.251,0.17
"P27","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.059,0.059,0.169,0.254,0.319,0.09
"P27","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.014,0.024,0.024,0.041,0.026,0.021
"P27","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.022,0.024,0.077,0.122,0.08,0.061
"P27","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.026,0.023,0.137,0.155,0.094,0.146
"P27","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.572,0.576,0.159,0.045,0.045,0.152
"P27","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.17,0.176,0.069,0.031,0.042,0.051
"P27","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.008,0.016,0.122,0.099,0.115,0.274
"P27","A los candidatos de la izquierda",0.051,0.072,0.097,0.02,0.028,0.035
"P27","No sabe",0,0,0,0,0,0
"P28","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.083,0.07,0.186,0.289,0.338,0.176
"P28","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.017,0.02,0.084,0.081,0.07,0.041
"P28","A Martín Lousteau como Jefe de Gobierno",0.062,0.033,0.176,0.238,0.154,0.211
"P28","A Ricardo López Murphy como Jefe de Gobierno",0.048,0.023,0.075,0.167,0.205,0.033
"P28","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.619,0.68,0.211,0.029,0.06,0.157
"P28","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.103,0.092,0.049,0.036,0.011,0.068
"P28","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.027,0.031,0.116,0.109,0.11,0.188
"P28","A los candidatos de izquierda",0.014,0.016,0.084,0.032,0.028,0.114
"P28","No sabe",0.027,0.035,0.019,0.019,0.024,0.012
"P29","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.094,0.056,0.184,0.287,0.316,0.16
"P29","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.033,0.029,0.146,0.116,0.101,0.057
"P29","A Martín Lousteau como Jefe de Gobierno",0.069,0.038,0.111,0.212,0.157,0.179
"P29","A Ricardo López Murphy como Jefe de Gobierno",0.197,0.16,0.074,0.12,0.145,0.067
"P29","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.481,0.521,0.159,0.021,0.049,0.142
"P29","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.066,0.1,0.087,0.084,0.07,0.065
