"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.253,0.24,0.263,0.312,0.298,0.2,0.227,0.306,0.295,0.215,0.414,0.221,0.301
"A Mauricio Macri",0.308,0.293,0.321,0.375,0.303,0.294,0.312,0.307,0.289,0.32,0.159,0.336,0.149
"A Patricia Bullrich",0.365,0.371,0.36,0.229,0.314,0.433,0.402,0.286,0.36,0.386,0.193,0.394,0.363
"A Facundo Manes",0.043,0.051,0.037,0.021,0.061,0.039,0.03,0.048,0.033,0.049,0.151,0.028,0.133
"A Gerardo Morales",0.031,0.045,0.019,0.063,0.024,0.034,0.029,0.053,0.023,0.03,0.083,0.021,0.054
